"time","ApparentPower","Current","Power","ReactivePower"
"2023-03-16T12:58:00.000+01:00","69","0.313","55","42"
"2023-03-16T12:58:10.000+01:00","63","0.284","36","52"
"2023-03-16T12:58:20.000+01:00","49","0.221","49","0"
"2023-03-16T12:58:30.000+01:00","75","0.34","58","48"
"2023-03-16T12:58:40.000+01:00","63","0.286","63","0"
"2023-03-16T12:58:50.000+01:00","90","0.405","81","38"
"2023-03-16T12:59:00.000+01:00","70","0.316","66","21"
"2023-03-16T12:59:10.000+01:00","90","0.407","90","0"
"2023-03-16T12:59:20.000+01:00","106","0.478","87","60"
"2023-03-16T12:59:30.000+01:00","86","0.39","62","60"
"2023-03-16T12:59:40.000+01:00","64","0.291","56","31"
"2023-03-16T12:59:50.000+01:00","54","0.243","48","25"
"2023-03-16T13:00:00.000+01:00","53","0.237","40","34"
"2023-03-16T13:00:10.000+01:00","56","0.253","56","0"
"2023-03-16T13:00:20.000+01:00","76","0.345","44","63"
"2023-03-16T13:00:30.000+01:00","112","0.509","108","31"
"2023-03-16T13:00:40.000+01:00","94","0.427","70","63"
"2023-03-16T13:00:50.000+01:00","115","0.52","95","64"
"2023-03-16T13:01:00.000+01:00","108","0.489","73","80"
"2023-03-16T13:01:10.000+01:00","79","0.355","79","0"
"2023-03-16T13:01:20.000+01:00","68","0.306","68","0"
"2023-03-16T13:01:30.000+01:00","69","0.311","59","35"
"2023-03-16T13:01:40.000+01:00","84","0.381","84","0"
"2023-03-16T13:01:50.000+01:00","60","0.272","45","40"
"2023-03-16T13:02:00.000+01:00","83","0.375","82","0"
"2023-03-16T13:02:10.000+01:00","94","0.427","92","20"
"2023-03-16T13:02:20.000+01:00","52","0.237","52","0"
"2023-03-16T13:02:30.000+01:00","62","0.28","62","0"
"2023-03-16T13:02:40.000+01:00","60","0.273","42","43"
"2023-03-16T13:02:50.000+01:00","63","0.287","48","42"
"2023-03-16T13:03:00.000+01:00","79","0.358","79","0"
"2023-03-16T13:03:10.000+01:00","84","0.381","73","42"
"2023-03-16T13:03:20.000+01:00","86","0.392","71","50"
"2023-03-16T13:03:30.000+01:00","61","0.276","52","31"
"2023-03-16T13:03:40.000+01:00","94","0.427","40","85"
"2023-03-16T13:03:50.000+01:00","49","0.222","49","0"
"2023-03-16T13:04:00.000+01:00","57","0.259","57","0"
"2023-03-16T13:04:10.000+01:00","48","0.217","48","0"
"2023-03-16T13:04:20.000+01:00","46","0.208","38","26"
"2023-03-16T13:04:30.000+01:00","54","0.245","35","41"
"2023-03-16T13:04:40.000+01:00","52","0.235","38","35"
"2023-03-16T13:04:50.000+01:00","55","0.249","37","41"
"2023-03-16T13:05:00.000+01:00","49","0.223","37","33"
"2023-03-16T13:05:10.000+01:00","74","0.334","49","55"
"2023-03-16T13:05:20.000+01:00","51","0.233","38","35"
"2023-03-16T13:05:30.000+01:00","52","0.236","52","0"
"2023-03-16T13:05:40.000+01:00","72","0.327","57","45"
"2023-03-16T13:05:50.000+01:00","74","0.338","59","46"
"2023-03-16T13:06:00.000+01:00","52","0.235","50","14"
"2023-03-16T13:06:10.000+01:00","59","0.268","56","18"
"2023-03-16T13:06:20.000+01:00","47","0.212","39","26"
"2023-03-16T13:06:30.000+01:00","54","0.245","38","38"
"2023-03-16T13:06:40.000+01:00","54","0.246","37","39"
"2023-03-16T13:06:50.000+01:00","62","0.281","36","50"
"2023-03-16T13:07:00.000+01:00","74","0.336","38","63"
"2023-03-16T13:07:10.000+01:00","55","0.25","55","0"
"2023-03-16T13:07:20.000+01:00","48","0.22","38","29"
"2023-03-16T13:07:30.000+01:00","48","0.22","37","30"
"2023-03-16T13:07:40.000+01:00","57","0.258","53","19"
"2023-03-16T13:07:50.000+01:00","58","0.262","35","45"
"2023-03-16T13:08:00.000+01:00","50","0.229","38","33"
"2023-03-16T13:08:10.000+01:00","52","0.235","50","12"
"2023-03-16T13:08:20.000+01:00","54","0.247","38","39"
"2023-03-16T13:08:30.000+01:00","59","0.269","37","46"
"2023-03-16T13:08:40.000+01:00","74","0.338","51","54"
"2023-03-16T13:08:50.000+01:00","69","0.314","69","0"
"2023-03-16T13:09:00.000+01:00","53","0.243","37","38"
"2023-03-16T13:09:10.000+01:00","50","0.225","40","29"
"2023-03-16T13:09:20.000+01:00","53","0.241","41","34"
"2023-03-16T13:09:30.000+01:00","68","0.307","36","58"
"2023-03-16T13:09:40.000+01:00","43","0.197","37","22"
"2023-03-16T13:09:50.000+01:00","52","0.237","36","38"
"2023-03-16T13:10:00.000+01:00","56","0.256","37","42"
"2023-03-16T13:10:10.000+01:00","55","0.247","54","0"
"2023-03-16T13:10:20.000+01:00","75","0.34","75","0"
"2023-03-16T13:10:30.000+01:00","70","0.319","70","0"
"2023-03-16T13:10:40.000+01:00","70","0.316","65","26"
"2023-03-16T13:10:50.000+01:00","73","0.332","64","36"
"2023-03-16T13:11:00.000+01:00","70","0.32","66","25"
"2023-03-16T13:11:10.000+01:00","71","0.321","64","30"
"2023-03-16T13:11:20.000+01:00","75","0.342","69","30"
"2023-03-16T13:11:30.000+01:00","70","0.319","65","27"
"2023-03-16T13:11:40.000+01:00","71","0.321","65","27"
"2023-03-16T13:11:50.000+01:00","82","0.374","65","50"
"2023-03-16T13:12:00.000+01:00","83","0.378","77","32"
"2023-03-16T13:12:10.000+01:00","71","0.322","64","31"
"2023-03-16T13:12:20.000+01:00","70","0.318","62","33"
"2023-03-16T13:12:30.000+01:00","69","0.314","63","28"
"2023-03-16T13:12:40.000+01:00","79","0.358","67","41"
"2023-03-16T13:12:50.000+01:00","91","0.411","68","60"
"2023-03-16T13:13:00.000+01:00","83","0.378","64","53"
"2023-03-16T13:13:10.000+01:00","80","0.362","60","52"
"2023-03-16T13:13:20.000+01:00","91","0.414","78","48"
"2023-03-16T13:13:30.000+01:00","87","0.396","79","37"
"2023-03-16T13:13:40.000+01:00","74","0.335","43","60"
"2023-03-16T13:13:50.000+01:00","55","0.251","42","36"
"2023-03-16T13:14:00.000+01:00","64","0.293","49","42"
"2023-03-16T13:14:10.000+01:00","62","0.28","55","28"
"2023-03-16T13:14:20.000+01:00","78","0.356","56","55"
"2023-03-16T13:14:30.000+01:00","65","0.296","42","50"
"2023-03-16T13:14:40.000+01:00","61","0.278","41","45"
"2023-03-16T13:14:50.000+01:00","52","0.236","43","29"
"2023-03-16T13:15:00.000+01:00","76","0.347","49","59"
"2023-03-16T13:15:10.000+01:00","53","0.242","53","0"
"2023-03-16T13:15:20.000+01:00","53","0.239","45","27"
"2023-03-16T13:15:30.000+01:00","66","0.298","44","48"
"2023-03-16T13:15:40.000+01:00","63","0.288","44","46"
"2023-03-16T13:15:50.000+01:00","69","0.313","69","0"
"2023-03-16T13:16:00.000+01:00","65","0.295","49","43"
"2023-03-16T13:16:10.000+01:00","77","0.352","37","68"
"2023-03-16T13:16:20.000+01:00","58","0.263","46","36"
"2023-03-16T13:16:30.000+01:00","77","0.352","43","64"
"2023-03-16T13:16:40.000+01:00","86","0.389","75","42"
"2023-03-16T13:16:50.000+01:00","55","0.248","55","0"
"2023-03-16T13:17:00.000+01:00","62","0.28","45","43"
"2023-03-16T13:17:10.000+01:00","63","0.286","45","44"
"2023-03-16T13:17:20.000+01:00","74","0.334","43","60"
"2023-03-16T13:17:30.000+01:00","74","0.338","53","52"
"2023-03-16T13:17:40.000+01:00","78","0.355","42","66"
"2023-03-16T13:17:50.000+01:00","71","0.325","46","55"
"2023-03-16T13:18:00.000+01:00","53","0.241","41","34"
"2023-03-16T13:18:10.000+01:00","65","0.297","48","44"
"2023-03-16T13:18:20.000+01:00","62","0.283","62","0"
"2023-03-16T13:18:30.000+01:00","69","0.312","48","49"
"2023-03-16T13:18:40.000+01:00","57","0.261","43","38"
"2023-03-16T13:18:50.000+01:00","64","0.289","46","44"
"2023-03-16T13:19:00.000+01:00","77","0.348","45","62"
"2023-03-16T13:19:10.000+01:00","75","0.341","44","61"
"2023-03-16T13:19:20.000+01:00","84","0.382","41","73"
"2023-03-16T13:19:30.000+01:00","67","0.305","42","53"
"2023-03-16T13:19:40.000+01:00","59","0.269","45","39"
"2023-03-16T13:19:50.000+01:00","76","0.346","46","61"
"2023-03-16T13:20:00.000+01:00","54","0.245","54","0"
"2023-03-16T13:20:10.000+01:00","62","0.282","43","45"
"2023-03-16T13:20:20.000+01:00","78","0.355","70","36"
"2023-03-16T13:20:30.000+01:00","75","0.341","70","28"
"2023-03-16T13:20:40.000+01:00","80","0.361","78","15"
"2023-03-16T13:20:50.000+01:00","74","0.338","70","26"
"2023-03-16T13:21:00.000+01:00","75","0.338","70","25"
"2023-03-16T13:21:10.000+01:00","78","0.356","76","18"
"2023-03-16T13:21:20.000+01:00","87","0.393","73","47"
"2023-03-16T13:21:30.000+01:00","91","0.415","73","55"
"2023-03-16T13:21:40.000+01:00","82","0.374","82","0"
"2023-03-16T13:21:50.000+01:00","76","0.344","70","29"
"2023-03-16T13:22:00.000+01:00","84","0.384","74","40"
"2023-03-16T13:22:10.000+01:00","82","0.372","80","17"
"2023-03-16T13:22:20.000+01:00","86","0.388","79","32"
"2023-03-16T13:22:30.000+01:00","89","0.404","85","28"
"2023-03-16T13:22:40.000+01:00","85","0.387","85","0"
"2023-03-16T13:22:50.000+01:00","94","0.428","82","47"
"2023-03-16T13:23:00.000+01:00","93","0.423","93","0"
"2023-03-16T13:23:10.000+01:00","86","0.391","86","0"
"2023-03-16T13:23:20.000+01:00","85","0.387","80","28"
"2023-03-16T13:23:30.000+01:00","86","0.392","86","0"
"2023-03-16T13:23:40.000+01:00","84","0.381","82","19"
"2023-03-16T13:23:50.000+01:00","73","0.333","68","27"
"2023-03-16T13:24:00.000+01:00","72","0.326","69","20"
"2023-03-16T13:24:10.000+01:00","74","0.335","72","17"
"2023-03-16T13:24:20.000+01:00","86","0.391","52","69"
"2023-03-16T13:24:30.000+01:00","56","0.253","41","37"
"2023-03-16T13:24:40.000+01:00","79","0.357","73","29"
"2023-03-16T13:24:50.000+01:00","51","0.231","40","31"
"2023-03-16T13:25:00.000+01:00","53","0.238","45","27"
"2023-03-16T13:25:10.000+01:00","85","0.384","79","32"
"2023-03-16T13:25:20.000+01:00","79","0.36","73","31"
"2023-03-16T13:25:30.000+01:00","52","0.236","41","33"
"2023-03-16T13:25:40.000+01:00","69","0.311","67","16"
"2023-03-16T13:25:50.000+01:00","55","0.25","55","0"
"2023-03-16T13:26:00.000+01:00","67","0.301","65","12"
"2023-03-16T13:26:10.000+01:00","84","0.38","84","0"
"2023-03-16T13:26:20.000+01:00","60","0.273","60","0"
"2023-03-16T13:26:30.000+01:00","73","0.33","68","26"
"2023-03-16T13:26:40.000+01:00","76","0.344","76","0"
"2023-03-16T13:26:50.000+01:00","63","0.285","63","0"
"2023-03-16T13:27:00.000+01:00","63","0.286","63","0"
"2023-03-16T13:27:10.000+01:00","79","0.356","70","36"
"2023-03-16T13:27:20.000+01:00","58","0.264","58","0"
"2023-03-16T13:27:30.000+01:00","55","0.25","49","25"
"2023-03-16T13:27:40.000+01:00","73","0.333","73","0"
"2023-03-16T13:27:50.000+01:00","63","0.287","63","0"
"2023-03-16T13:28:00.000+01:00","62","0.28","46","41"
"2023-03-16T13:28:10.000+01:00","70","0.316","70","0"
"2023-03-16T13:28:20.000+01:00","56","0.254","56","0"
"2023-03-16T13:28:30.000+01:00","67","0.305","67","0"
"2023-03-16T13:28:40.000+01:00","89","0.401","68","56"
"2023-03-16T13:28:50.000+01:00","88","0.4","71","52"
"2023-03-16T13:29:00.000+01:00","55","0.25","43","34"
"2023-03-16T13:29:10.000+01:00","75","0.341","73","18"
"2023-03-16T13:29:20.000+01:00","68","0.308","68","0"
"2023-03-16T13:29:30.000+01:00","51","0.229","44","25"
"2023-03-16T13:29:40.000+01:00","53","0.239","47","23"
"2023-03-16T13:29:50.000+01:00","51","0.231","43","28"
"2023-03-16T13:30:00.000+01:00","63","0.285","63","0"
"2023-03-16T13:30:10.000+01:00","56","0.253","55","13"
"2023-03-16T13:30:20.000+01:00","64","0.291","43","48"
"2023-03-16T13:30:30.000+01:00","67","0.304","43","52"
"2023-03-16T13:30:40.000+01:00","60","0.27","60","0"
"2023-03-16T13:30:50.000+01:00","45","0.205","36","28"
"2023-03-16T13:31:00.000+01:00","86","0.391","71","50"
"2023-03-16T13:31:10.000+01:00","65","0.293","45","46"
"2023-03-16T13:31:20.000+01:00","62","0.28","50","37"
"2023-03-16T13:31:30.000+01:00","64","0.288","64","0"
"2023-03-16T13:31:40.000+01:00","55","0.248","39","39"
"2023-03-16T13:31:50.000+01:00","45","0.202","36","26"
"2023-03-16T13:32:00.000+01:00","77","0.349","72","27"
"2023-03-16T13:32:10.000+01:00","47","0.211","37","29"
"2023-03-16T13:32:20.000+01:00","68","0.31","67","12"
"2023-03-16T13:32:30.000+01:00","73","0.329","40","61"
"2023-03-16T13:32:40.000+01:00","45","0.204","45","0"
"2023-03-16T13:32:50.000+01:00","59","0.266","39","44"
"2023-03-16T13:33:00.000+01:00","46","0.209","36","29"
"2023-03-16T13:33:10.000+01:00","74","0.335","45","59"
"2023-03-16T13:33:20.000+01:00","50","0.229","36","35"
"2023-03-16T13:33:30.000+01:00","47","0.213","36","31"
"2023-03-16T13:33:40.000+01:00","59","0.267","36","47"
"2023-03-16T13:33:50.000+01:00","57","0.258","38","42"
"2023-03-16T13:34:00.000+01:00","64","0.288","36","53"
"2023-03-16T13:34:10.000+01:00","64","0.291","53","36"
"2023-03-16T13:34:20.000+01:00","50","0.227","50","0"
"2023-03-16T13:34:30.000+01:00","48","0.22","48","0"
"2023-03-16T13:34:40.000+01:00","73","0.332","50","53"
"2023-03-16T13:34:50.000+01:00","44","0.201","36","26"
"2023-03-16T13:35:00.000+01:00","45","0.204","37","26"
"2023-03-16T13:35:10.000+01:00","55","0.249","35","42"
"2023-03-16T13:35:20.000+01:00","70","0.316","70","0"
"2023-03-16T13:35:30.000+01:00","54","0.247","54","0"
"2023-03-16T13:35:40.000+01:00","60","0.273","39","46"
"2023-03-16T13:35:50.000+01:00","47","0.212","35","31"
"2023-03-16T13:36:00.000+01:00","79","0.359","63","49"
"2023-03-16T13:36:10.000+01:00","45","0.206","36","28"
"2023-03-16T13:36:20.000+01:00","61","0.276","36","49"
"2023-03-16T13:36:30.000+01:00","42","0.192","36","22"
"2023-03-16T13:36:40.000+01:00","47","0.213","47","0"
"2023-03-16T13:36:50.000+01:00","63","0.287","63","0"
"2023-03-16T13:37:00.000+01:00","52","0.237","36","38"
"2023-03-16T13:37:10.000+01:00","46","0.21","35","30"
"2023-03-16T13:37:20.000+01:00","50","0.226","35","36"
"2023-03-16T13:37:30.000+01:00","49","0.221","42","25"
"2023-03-16T13:37:40.000+01:00","71","0.32","71","0"
"2023-03-16T13:37:50.000+01:00","51","0.232","51","0"
"2023-03-16T13:38:00.000+01:00","64","0.289","64","0"
"2023-03-16T13:38:10.000+01:00","54","0.244","54","0"
"2023-03-16T13:38:20.000+01:00","45","0.204","45","0"
"2023-03-16T13:38:30.000+01:00","59","0.268","50","31"
"2023-03-16T13:38:40.000+01:00","67","0.304","62","25"
"2023-03-16T13:38:50.000+01:00","57","0.26","57","0"
"2023-03-16T13:39:00.000+01:00","70","0.318","37","60"
"2023-03-16T13:39:10.000+01:00","50","0.228","37","34"
"2023-03-16T13:39:20.000+01:00","75","0.34","66","36"
"2023-03-16T13:39:30.000+01:00","54","0.243","44","31"
"2023-03-16T13:39:40.000+01:00","66","0.302","41","52"
"2023-03-16T13:39:50.000+01:00","53","0.239","51","13"
"2023-03-16T13:40:00.000+01:00","47","0.213","37","29"
"2023-03-16T13:40:10.000+01:00","69","0.314","69","0"
"2023-03-16T13:40:20.000+01:00","77","0.351","58","51"
"2023-03-16T13:40:30.000+01:00","78","0.357","73","29"
"2023-03-16T13:40:40.000+01:00","55","0.251","45","32"
"2023-03-16T13:40:50.000+01:00","75","0.341","42","62"
"2023-03-16T13:41:00.000+01:00","79","0.359","68","40"
"2023-03-16T13:41:10.000+01:00","59","0.267","44","39"
"2023-03-16T13:41:20.000+01:00","55","0.248","39","39"
"2023-03-16T13:41:30.000+01:00","53","0.243","38","38"
"2023-03-16T13:41:40.000+01:00","58","0.261","45","36"
"2023-03-16T13:41:50.000+01:00","47","0.214","37","30"
"2023-03-16T13:42:00.000+01:00","58","0.262","36","45"
"2023-03-16T13:42:10.000+01:00","53","0.24","53","0"
"2023-03-16T13:42:20.000+01:00","46","0.207","41","21"
"2023-03-16T13:42:30.000+01:00","47","0.214","38","29"
"2023-03-16T13:42:40.000+01:00","82","0.37","79","19"
"2023-03-16T13:42:50.000+01:00","80","0.361","45","65"
"2023-03-16T13:43:00.000+01:00","70","0.32","46","54"
"2023-03-16T13:43:10.000+01:00","63","0.285","39","49"
"2023-03-16T13:43:20.000+01:00","54","0.247","54","0"
"2023-03-16T13:43:30.000+01:00","67","0.305","65","18"
"2023-03-16T13:43:40.000+01:00","78","0.354","37","69"
"2023-03-16T13:43:50.000+01:00","79","0.36","74","29"
"2023-03-16T13:44:00.000+01:00","70","0.319","70","0"
"2023-03-16T13:44:10.000+01:00","83","0.377","81","20"
"2023-03-16T13:44:20.000+01:00","57","0.257","57","0"
"2023-03-16T13:44:30.000+01:00","57","0.258","53","22"
"2023-03-16T13:44:40.000+01:00","51","0.232","44","27"
"2023-03-16T13:44:50.000+01:00","54","0.243","38","38"
"2023-03-16T13:45:00.000+01:00","64","0.289","53","35"
"2023-03-16T13:45:10.000+01:00","63","0.284","39","49"
"2023-03-16T13:45:20.000+01:00","58","0.264","36","46"
"2023-03-16T13:45:30.000+01:00","62","0.279","39","48"
"2023-03-16T13:45:40.000+01:00","80","0.363","38","71"
"2023-03-16T13:45:50.000+01:00","59","0.269","59","0"
"2023-03-16T13:46:00.000+01:00","57","0.256","57","0"
"2023-03-16T13:46:10.000+01:00","60","0.271","37","47"
"2023-03-16T13:46:20.000+01:00","52","0.234","37","36"
"2023-03-16T13:46:30.000+01:00","48","0.216","36","31"
"2023-03-16T13:46:40.000+01:00","65","0.294","51","40"
"2023-03-16T13:46:50.000+01:00","68","0.309","38","57"
"2023-03-16T13:47:00.000+01:00","55","0.249","36","41"
"2023-03-16T13:47:10.000+01:00","63","0.286","39","50"
"2023-03-16T13:47:20.000+01:00","74","0.335","35","65"
"2023-03-16T13:47:30.000+01:00","66","0.3","66","0"
"2023-03-16T13:47:40.000+01:00","54","0.244","37","39"
"2023-03-16T13:47:50.000+01:00","84","0.381","45","71"
"2023-03-16T13:48:00.000+01:00","63","0.285","41","47"
"2023-03-16T13:48:10.000+01:00","60","0.272","51","31"
"2023-03-16T13:48:20.000+01:00","54","0.247","45","30"
"2023-03-16T13:48:30.000+01:00","59","0.267","58","13"
"2023-03-16T13:48:40.000+01:00","58","0.262","58","0"
"2023-03-16T13:48:50.000+01:00","79","0.359","39","69"
"2023-03-16T13:49:00.000+01:00","94","0.425","69","63"
"2023-03-16T13:49:10.000+01:00","53","0.243","53","0"
"2023-03-16T13:49:20.000+01:00","64","0.291","43","48"
"2023-03-16T13:49:30.000+01:00","53","0.241","45","29"
"2023-03-16T13:49:40.000+01:00","54","0.245","37","39"
"2023-03-16T13:49:50.000+01:00","70","0.317","39","58"
"2023-03-16T13:50:00.000+01:00","62","0.281","54","31"
"2023-03-16T13:50:10.000+01:00","55","0.251","54","13"
"2023-03-16T13:50:20.000+01:00","47","0.214","38","29"
"2023-03-16T13:50:30.000+01:00","55","0.249","39","39"
"2023-03-16T13:50:40.000+01:00","73","0.333","45","58"
"2023-03-16T13:50:50.000+01:00","66","0.301","66","0"
"2023-03-16T13:51:00.000+01:00","55","0.25","38","40"
"2023-03-16T13:51:10.000+01:00","52","0.235","39","34"
"2023-03-16T13:51:20.000+01:00","50","0.228","40","31"
"2023-03-16T13:51:30.000+01:00","51","0.232","51","0"
"2023-03-16T13:51:40.000+01:00","48","0.219","48","0"
"2023-03-16T13:51:50.000+01:00","65","0.294","64","0"
"2023-03-16T13:52:00.000+01:00","72","0.327","70","15"
"2023-03-16T13:52:10.000+01:00","69","0.315","35","60"
"2023-03-16T13:52:20.000+01:00","51","0.23","51","0"
"2023-03-16T13:52:30.000+01:00","49","0.224","49","0"
"2023-03-16T13:52:40.000+01:00","62","0.283","36","51"
"2023-03-16T13:52:50.000+01:00","74","0.338","74","12"
"2023-03-16T13:53:00.000+01:00","96","0.434","75","59"
"2023-03-16T13:53:10.000+01:00","72","0.328","68","24"
"2023-03-16T13:53:20.000+01:00","53","0.238","53","0"
"2023-03-16T13:53:30.000+01:00","58","0.262","53","23"
"2023-03-16T13:53:40.000+01:00","74","0.336","38","64"
"2023-03-16T13:53:50.000+01:00","74","0.337","37","64"
"2023-03-16T13:54:00.000+01:00","77","0.351","66","40"
"2023-03-16T13:54:10.000+01:00","48","0.215","36","31"
"2023-03-16T13:54:20.000+01:00","51","0.23","40","31"
"2023-03-16T13:54:30.000+01:00","63","0.284","37","51"
"2023-03-16T13:54:40.000+01:00","53","0.239","39","35"
"2023-03-16T13:54:50.000+01:00","60","0.271","46","38"
"2023-03-16T13:55:00.000+01:00","54","0.244","42","34"
"2023-03-16T13:55:10.000+01:00","60","0.274","37","48"
"2023-03-16T13:55:20.000+01:00","45","0.206","38","25"
"2023-03-16T13:55:30.000+01:00","73","0.33","37","63"
"2023-03-16T13:55:40.000+01:00","50","0.228","50","0"
"2023-03-16T13:55:50.000+01:00","53","0.242","38","38"
"2023-03-16T13:56:00.000+01:00","59","0.269","40","44"
"2023-03-16T13:56:10.000+01:00","59","0.266","42","41"
"2023-03-16T13:56:20.000+01:00","62","0.28","38","49"
"2023-03-16T13:56:30.000+01:00","68","0.312","58","36"
"2023-03-16T13:56:40.000+01:00","53","0.24","37","38"
"2023-03-16T13:56:50.000+01:00","54","0.246","53","0"
"2023-03-16T13:57:00.000+01:00","59","0.271","37","47"
"2023-03-16T13:57:10.000+01:00","85","0.388","85","0"
"2023-03-16T13:57:20.000+01:00","106","0.482","94","50"
"2023-03-16T13:57:30.000+01:00","78","0.355","65","44"
"2023-03-16T13:57:40.000+01:00","52","0.238","41","33"
"2023-03-16T13:57:50.000+01:00","70","0.317","41","57"
"2023-03-16T13:58:00.000+01:00","52","0.236","40","33"
"2023-03-16T13:58:10.000+01:00","61","0.278","38","48"
"2023-03-16T13:58:20.000+01:00","50","0.226","40","30"
"2023-03-16T13:58:30.000+01:00","49","0.221","49","0"
"2023-03-16T13:58:40.000+01:00","67","0.306","40","54"
"2023-03-16T13:58:50.000+01:00","56","0.256","56","0"
"2023-03-16T13:59:00.000+01:00","52","0.235","52","0"
"2023-03-16T13:59:10.000+01:00","65","0.297","43","50"
"2023-03-16T13:59:20.000+01:00","78","0.355","46","64"
"2023-03-16T13:59:30.000+01:00","56","0.255","53","18"
"2023-03-16T13:59:40.000+01:00","57","0.258","47","32"
"2023-03-16T13:59:50.000+01:00","72","0.328","46","56"
"2023-03-16T14:00:00.000+01:00","70","0.318","38","59"
"2023-03-16T14:00:10.000+01:00","48","0.216","38","28"
"2023-03-16T14:00:20.000+01:00","50","0.225","44","23"
"2023-03-16T14:00:30.000+01:00","75","0.339","61","44"
"2023-03-16T14:00:40.000+01:00","71","0.325","55","46"
"2023-03-16T14:00:50.000+01:00","52","0.237","49","18"
"2023-03-16T14:01:00.000+01:00","54","0.245","49","22"
"2023-03-16T14:01:10.000+01:00","68","0.312","38","57"
"2023-03-16T14:01:20.000+01:00","54","0.247","38","38"
"2023-03-16T14:01:30.000+01:00","76","0.344","50","57"
"2023-03-16T14:01:40.000+01:00","83","0.375","64","52"
"2023-03-16T14:01:50.000+01:00","75","0.343","60","46"
"2023-03-16T14:02:00.000+01:00","58","0.262","39","42"
"2023-03-16T14:02:10.000+01:00","82","0.372","71","41"
"2023-03-16T14:02:20.000+01:00","56","0.257","48","30"
"2023-03-16T14:02:30.000+01:00","66","0.302","54","38"
"2023-03-16T14:02:40.000+01:00","51","0.232","35","37"
"2023-03-16T14:02:50.000+01:00","70","0.321","37","60"
"2023-03-16T14:03:00.000+01:00","53","0.239","36","38"
"2023-03-16T14:03:10.000+01:00","55","0.252","40","39"
"2023-03-16T14:03:20.000+01:00","74","0.337","52","53"
"2023-03-16T14:03:30.000+01:00","60","0.271","40","45"
"2023-03-16T14:03:40.000+01:00","75","0.339","55","51"
"2023-03-16T14:03:50.000+01:00","52","0.237","52","0"
"2023-03-16T14:04:00.000+01:00","51","0.23","38","34"
"2023-03-16T14:04:10.000+01:00","70","0.32","60","38"
"2023-03-16T14:04:20.000+01:00","53","0.24","37","38"
"2023-03-16T14:04:30.000+01:00","59","0.267","40","43"
"2023-03-16T14:04:40.000+01:00","46","0.208","40","23"
"2023-03-16T14:04:50.000+01:00","54","0.244","37","39"
"2023-03-16T14:05:00.000+01:00","66","0.298","37","55"
"2023-03-16T14:05:10.000+01:00","73","0.33","38","62"
"2023-03-16T14:05:20.000+01:00","57","0.26","47","33"
"2023-03-16T14:05:30.000+01:00","76","0.346","76","0"
"2023-03-16T14:05:40.000+01:00","63","0.287","54","32"
"2023-03-16T14:05:50.000+01:00","47","0.213","38","27"
"2023-03-16T14:06:00.000+01:00","47","0.212","37","29"
"2023-03-16T14:06:10.000+01:00","49","0.224","40","29"
"2023-03-16T14:06:20.000+01:00","70","0.318","67","22"
"2023-03-16T14:06:30.000+01:00","47","0.211","39","26"
"2023-03-16T14:06:40.000+01:00","47","0.211","38","27"
"2023-03-16T14:06:50.000+01:00","66","0.299","41","52"
"2023-03-16T14:07:00.000+01:00","66","0.298","38","53"
"2023-03-16T14:07:10.000+01:00","46","0.209","46","0"
"2023-03-16T14:07:20.000+01:00","51","0.23","40","31"
"2023-03-16T14:07:30.000+01:00","52","0.238","37","37"
"2023-03-16T14:07:40.000+01:00","44","0.202","37","25"
"2023-03-16T14:07:50.000+01:00","46","0.21","36","29"
"2023-03-16T14:08:00.000+01:00","56","0.256","49","27"
"2023-03-16T14:08:10.000+01:00","45","0.203","37","26"
"2023-03-16T14:08:20.000+01:00","47","0.212","36","30"
"2023-03-16T14:08:30.000+01:00","59","0.268","47","36"
"2023-03-16T14:08:40.000+01:00","73","0.331","53","50"
"2023-03-16T14:08:50.000+01:00","55","0.251","55","0"
"2023-03-16T14:09:00.000+01:00","56","0.252","40","39"
"2023-03-16T14:09:10.000+01:00","67","0.303","43","51"
"2023-03-16T14:09:20.000+01:00","52","0.234","36","37"
"2023-03-16T14:09:30.000+01:00","44","0.2","36","26"
"2023-03-16T14:09:40.000+01:00","45","0.204","45","0"
"2023-03-16T14:09:50.000+01:00","46","0.209","37","27"
"2023-03-16T14:10:00.000+01:00","52","0.237","36","38"
"2023-03-16T14:10:10.000+01:00","51","0.231","37","35"
"2023-03-16T14:10:20.000+01:00","75","0.34","42","62"
"2023-03-16T14:10:30.000+01:00","72","0.325","65","29"
"2023-03-16T14:10:40.000+01:00","45","0.202","37","25"
"2023-03-16T14:10:50.000+01:00","46","0.208","37","27"
"2023-03-16T14:11:00.000+01:00","46","0.208","37","27"
"2023-03-16T14:11:10.000+01:00","44","0.199","35","26"
"2023-03-16T14:11:20.000+01:00","49","0.224","36","34"
"2023-03-16T14:11:30.000+01:00","45","0.204","45","0"
"2023-03-16T14:11:40.000+01:00","46","0.207","36","28"
"2023-03-16T14:11:50.000+01:00","45","0.206","38","25"
"2023-03-16T14:12:00.000+01:00","75","0.34","42","62"
"2023-03-16T14:12:10.000+01:00","51","0.231","51","0"
"2023-03-16T14:12:20.000+01:00","77","0.349","71","31"
"2023-03-16T14:12:30.000+01:00","89","0.401","66","59"
"2023-03-16T14:12:40.000+01:00","60","0.272","49","34"
"2023-03-16T14:12:50.000+01:00","45","0.206","36","28"
