"time","ApparentPower","Current","Power","ReactivePower","Voltage"
"2023-03-06T16:03:40.000+01:00","35","0.162","30","18","216"
"2023-03-06T16:03:50.000+01:00","35","0.161","25","24","216"
"2023-03-06T16:04:00.000+01:00","40","0.185","27","30","216"
"2023-03-06T16:04:10.000+01:00","41","0.191","28","30","216"
"2023-03-06T16:04:20.000+01:00","34","0.157","27","20","216"
"2023-03-06T16:04:30.000+01:00","36","0.166","31","18","216"
"2023-03-06T16:04:40.000+01:00","37","0.171","32","19","216"
"2023-03-06T16:04:50.000+01:00","35","0.161","31","16","216"
"2023-03-06T16:05:00.000+01:00","38","0.177","31","23","216"
"2023-03-06T16:05:10.000+01:00","40","0.184","31","25","216"
"2023-03-06T16:05:20.000+01:00","39","0.182","30","26","217"
"2023-03-06T16:05:30.000+01:00","43","0.199","28","33","216"
"2023-03-06T16:05:40.000+01:00","36","0.164","31","18","217"
"2023-03-06T16:05:50.000+01:00","33","0.153","33","0","217"
"2023-03-06T16:06:00.000+01:00","36","0.166","26","25","217"
"2023-03-06T16:06:10.000+01:00","34","0.156","29","17","216"
"2023-03-06T16:06:20.000+01:00","34","0.156","32","12","217"
"2023-03-06T16:06:30.000+01:00","34","0.157","32","11","217"
"2023-03-06T16:06:40.000+01:00","34","0.155","28","18","216"
"2023-03-06T16:06:50.000+01:00","40","0.183","25","31","217"
"2023-03-06T16:07:00.000+01:00","42","0.195","25","34","216"
"2023-03-06T16:07:10.000+01:00","35","0.162","34","10","216"
"2023-03-06T16:07:20.000+01:00","33","0.155","28","18","216"
"2023-03-06T16:07:30.000+01:00","36","0.168","31","20","216"
"2023-03-06T16:07:40.000+01:00","34","0.157","26","21","216"
"2023-03-06T16:07:50.000+01:00","40","0.186","25","31","216"
"2023-03-06T16:08:00.000+01:00","31","0.144","31","0","217"
"2023-03-06T16:08:10.000+01:00","34","0.157","29","17","216"
"2023-03-06T16:08:20.000+01:00","33","0.152","28","18","216"
"2023-03-06T16:08:30.000+01:00","37","0.172","29","23","216"
"2023-03-06T16:08:40.000+01:00","31","0.142","25","17","216"
"2023-03-06T16:08:50.000+01:00","31","0.143","25","19","216"
"2023-03-06T16:09:00.000+01:00","31","0.144","25","18","216"
"2023-03-06T16:09:10.000+01:00","31","0.143","31","0","217"
"2023-03-06T16:09:20.000+01:00","39","0.182","39","0","216"
"2023-03-06T16:09:30.000+01:00","36","0.164","36","0","217"
"2023-03-06T16:09:40.000+01:00","47","0.215","27","38","216"
"2023-03-06T16:09:50.000+01:00","32","0.148","25","20","216"
"2023-03-06T16:10:00.000+01:00","37","0.172","30","22","217"
"2023-03-06T16:10:10.000+01:00","36","0.165","36","0","217"
"2023-03-06T16:10:20.000+01:00","39","0.18","27","28","217"
"2023-03-06T16:10:30.000+01:00","35","0.163","35","0","217"
"2023-03-06T16:10:40.000+01:00","35","0.161","30","18","217"
"2023-03-06T16:10:50.000+01:00","35","0.16","32","13","217"
"2023-03-06T16:11:00.000+01:00","34","0.157","33","10","217"
"2023-03-06T16:11:10.000+01:00","35","0.162","29","20","217"
"2023-03-06T16:11:20.000+01:00","35","0.161","28","21","217"
"2023-03-06T16:11:30.000+01:00","34","0.159","30","17","217"
"2023-03-06T16:11:40.000+01:00","42","0.193","41","9","217"
"2023-03-06T16:11:50.000+01:00","35","0.163","32","16","217"
"2023-03-06T16:12:00.000+01:00","34","0.158","32","13","217"
"2023-03-06T16:12:10.000+01:00","35","0.162","33","12","217"
"2023-03-06T16:12:20.000+01:00","38","0.173","30","22","217"
"2023-03-06T16:12:30.000+01:00","35","0.161","30","18","217"
"2023-03-06T16:12:40.000+01:00","36","0.166","31","18","217"
"2023-03-06T16:12:50.000+01:00","31","0.143","26","17","217"
"2023-03-06T16:13:00.000+01:00","31","0.145","27","17","217"
"2023-03-06T16:13:10.000+01:00","39","0.182","28","28","217"
"2023-03-06T16:13:20.000+01:00","31","0.142","26","17","217"
"2023-03-06T16:13:30.000+01:00","37","0.169","37","0","217"
"2023-03-06T16:13:40.000+01:00","30","0.14","25","18","217"
"2023-03-06T16:13:50.000+01:00","31","0.145","26","18","216"
"2023-03-06T16:14:00.000+01:00","30","0.14","27","13","216"
"2023-03-06T16:14:10.000+01:00","32","0.147","27","17","216"
"2023-03-06T16:14:20.000+01:00","31","0.144","26","18","216"
"2023-03-06T16:14:30.000+01:00","31","0.145","25","19","216"
"2023-03-06T16:14:40.000+01:00","37","0.169","25","27","216"
"2023-03-06T16:14:50.000+01:00","31","0.142","26","16","216"
"2023-03-06T16:15:00.000+01:00","31","0.142","25","17","216"
"2023-03-06T16:15:10.000+01:00","33","0.153","26","20","216"
"2023-03-06T16:15:20.000+01:00","31","0.142","25","18","216"
"2023-03-06T16:15:30.000+01:00","31","0.142","25","18","216"
"2023-03-06T16:15:40.000+01:00","32","0.148","25","20","216"
"2023-03-06T16:15:50.000+01:00","30","0.14","25","17","216"
"2023-03-06T16:16:00.000+01:00","31","0.143","25","18","216"
"2023-03-06T16:16:10.000+01:00","32","0.147","25","20","216"
"2023-03-06T16:16:20.000+01:00","41","0.188","26","31","216"
"2023-03-06T16:16:30.000+01:00","33","0.151","25","20","216"
"2023-03-06T16:16:40.000+01:00","34","0.157","24","24","216"
"2023-03-06T16:16:50.000+01:00","52","0.239","52","0","216"
"2023-03-06T16:17:00.000+01:00","34","0.158","28","19","216"
"2023-03-06T16:17:10.000+01:00","49","0.229","29","40","216"
"2023-03-06T16:17:20.000+01:00","43","0.199","41","13","216"
"2023-03-06T16:17:30.000+01:00","53","0.247","49","20","215"
"2023-03-06T16:17:40.000+01:00","41","0.192","41","0","216"
"2023-03-06T16:17:50.000+01:00","32","0.15","27","18","216"
"2023-03-06T16:18:00.000+01:00","31","0.145","27","16","216"
"2023-03-06T16:18:10.000+01:00","33","0.152","27","19","216"
"2023-03-06T16:18:20.000+01:00","30","0.14","24","18","216"
"2023-03-06T16:18:30.000+01:00","30","0.138","25","16","216"
"2023-03-06T16:18:40.000+01:00","31","0.144","25","18","217"
"2023-03-06T16:18:50.000+01:00","30","0.139","24","18","217"
"2023-03-06T16:19:00.000+01:00","31","0.144","25","19","216"
"2023-03-06T16:19:10.000+01:00","33","0.151","27","19","216"
"2023-03-06T16:19:20.000+01:00","33","0.153","25","21","216"
"2023-03-06T16:19:30.000+01:00","32","0.148","24","21","217"
"2023-03-06T16:19:40.000+01:00","30","0.138","26","15","216"
"2023-03-06T16:19:50.000+01:00","48","0.22","48","0","217"
"2023-03-06T16:20:00.000+01:00","68","0.314","68","0","216"
"2023-03-06T16:20:10.000+01:00","29","0.135","22","20","217"
"2023-03-06T16:20:20.000+01:00","5","0.022","5","0","216"
"2023-03-06T16:20:30.000+01:00","3","0.013","1","3","216"
"2023-03-06T16:20:40.000+01:00","3","0.015","0","3","216"
"2023-03-06T16:21:00.000+01:00","4","0.018","0","4","217"
"2023-03-06T16:21:10.000+01:00","4","0.017","0","4","216"
"2023-03-06T16:21:20.000+01:00","4","0.017","0","4","217"
"2023-03-06T16:21:30.000+01:00","4","0.02","0","4","216"
"2023-03-06T16:21:40.000+01:00","4","0.018","0","4","216"
"2023-03-06T16:21:50.000+01:00","3","0.014","0","3","216"
"2023-03-06T16:22:00.000+01:00","3","0.015","0","3","217"
"2023-03-06T16:22:10.000+01:00","3","0.013","0","3","217"
"2023-03-06T16:22:20.000+01:00","5","0.021","0","5","217"
"2023-03-06T16:22:30.000+01:00","4","0.017","0","4","217"
"2023-03-06T16:22:40.000+01:00","4","0.019","0","4","217"
"2023-03-06T16:22:50.000+01:00","4","0.019","0","4","217"
"2023-03-06T16:23:00.000+01:00","4","0.018","1","4","217"
"2023-03-06T16:23:10.000+01:00","4","0.018","0","4","217"
"2023-03-06T16:23:20.000+01:00","4","0.02","0","4","217"
"2023-03-06T16:23:30.000+01:00","3","0.015","0","3","216"
"2023-03-06T16:23:40.000+01:00","3","0.015","0","3","217"
"2023-03-06T16:23:50.000+01:00","4","0.018","0","4","217"
"2023-03-06T16:24:00.000+01:00","4","0.017","0","4","216"
"2023-03-06T16:24:10.000+01:00","3","0.016","0","3","217"
"2023-03-07T08:27:40.000+01:00","43","0.197","36","23","218"
"2023-03-07T08:28:00.000+01:00","127","0.584","116","52","217"
"2023-03-07T08:28:10.000+01:00","107","0.494","106","18","217"
"2023-03-07T08:28:20.000+01:00","58","0.267","58","0","217"
"2023-03-07T08:28:30.000+01:00","68","0.314","68","0","217"
"2023-03-07T08:28:40.000+01:00","74","0.341","68","29","217"
"2023-03-07T08:28:50.000+01:00","73","0.336","69","23","217"
"2023-03-07T08:29:00.000+01:00","108","0.498","96","50","217"
"2023-03-07T08:29:10.000+01:00","89","0.41","65","61","217"
"2023-03-07T08:29:20.000+01:00","79","0.365","68","41","217"
"2023-03-07T08:29:30.000+01:00","75","0.346","75","0","217"
"2023-03-07T08:29:40.000+01:00","89","0.407","77","44","218"
"2023-03-07T08:29:50.000+01:00","56","0.255","55","0","218"
"2023-03-07T08:30:00.000+01:00","59","0.27","54","24","218"
"2023-03-07T08:30:10.000+01:00","55","0.25","52","16","218"
"2023-03-07T08:30:20.000+01:00","67","0.307","67","0","218"
"2023-03-07T08:30:30.000+01:00","74","0.339","55","49","217"
"2023-03-07T08:30:40.000+01:00","67","0.309","51","44","218"
"2023-03-07T08:30:50.000+01:00","121","0.556","119","23","217"
"2023-03-07T08:31:00.000+01:00","91","0.417","66","62","217"
"2023-03-07T08:31:10.000+01:00","72","0.33","72","0","217"
"2023-03-07T08:31:20.000+01:00","84","0.389","83","17","217"
"2023-03-07T08:31:30.000+01:00","98","0.451","91","38","217"
"2023-03-07T08:31:40.000+01:00","108","0.497","107","0","217"
"2023-03-07T08:31:50.000+01:00","108","0.497","106","19","217"
"2023-03-07T08:32:00.000+01:00","112","0.514","109","26","217"
"2023-03-07T08:32:10.000+01:00","63","0.29","63","0","217"
"2023-03-07T08:32:20.000+01:00","96","0.443","89","36","217"
"2023-03-07T08:32:30.000+01:00","91","0.417","68","60","217"
"2023-03-07T08:32:40.000+01:00","79","0.365","79","0","217"
"2023-03-07T08:32:50.000+01:00","87","0.403","87","0","217"
"2023-03-07T08:33:00.000+01:00","90","0.414","90","0","217"
"2023-03-07T08:33:10.000+01:00","74","0.341","72","19","217"
"2023-03-07T08:33:20.000+01:00","81","0.374","81","0","217"
"2023-03-07T08:33:30.000+01:00","72","0.333","69","22","217"
"2023-03-07T08:33:40.000+01:00","74","0.34","70","25","217"
"2023-03-07T08:33:50.000+01:00","72","0.33","69","19","217"
"2023-03-07T08:34:00.000+01:00","69","0.319","69","0","217"
"2023-03-07T08:34:10.000+01:00","70","0.324","68","17","217"
"2023-03-07T08:34:20.000+01:00","68","0.311","66","15","217"
"2023-03-07T08:34:30.000+01:00","73","0.336","72","14","217"
"2023-03-07T08:34:40.000+01:00","56","0.256","53","18","217"
"2023-03-07T08:34:50.000+01:00","89","0.408","80","39","218"
"2023-03-07T08:35:00.000+01:00","82","0.379","80","17","217"
"2023-03-07T08:35:10.000+01:00","88","0.408","85","26","217"
"2023-03-07T08:35:20.000+01:00","58","0.266","58","0","217"
"2023-03-07T08:35:30.000+01:00","95","0.436","82","48","217"
"2023-03-07T08:35:40.000+01:00","86","0.394","72","47","217"
"2023-03-07T08:35:50.000+01:00","74","0.341","70","23","217"
"2023-03-07T08:36:00.000+01:00","73","0.337","73","0","217"
"2023-03-07T08:36:10.000+01:00","70","0.323","70","0","217"
"2023-03-07T08:36:20.000+01:00","70","0.322","67","20","217"
"2023-03-07T08:36:30.000+01:00","72","0.332","68","26","217"
"2023-03-07T08:36:40.000+01:00","70","0.321","66","22","217"
"2023-03-07T08:36:50.000+01:00","70","0.322","68","18","217"
"2023-03-07T08:37:00.000+01:00","76","0.352","67","37","217"
"2023-03-07T08:37:10.000+01:00","72","0.333","69","20","217"
"2023-03-07T08:37:20.000+01:00","72","0.331","72","0","217"
"2023-03-07T08:37:30.000+01:00","71","0.326","69","18","217"
"2023-03-07T08:37:40.000+01:00","63","0.291","50","39","217"
"2023-03-07T08:37:50.000+01:00","55","0.251","52","17","217"
"2023-03-07T08:38:00.000+01:00","56","0.257","56","0","217"
"2023-03-07T08:38:10.000+01:00","118","0.542","81","85","217"
"2023-03-07T08:38:20.000+01:00","56","0.259","50","26","217"
"2023-03-07T08:38:30.000+01:00","55","0.254","51","23","218"
"2023-03-07T08:38:40.000+01:00","55","0.254","51","22","218"
"2023-03-07T08:38:50.000+01:00","55","0.254","50","24","218"
"2023-03-07T08:39:00.000+01:00","57","0.26","50","26","218"
"2023-03-07T08:39:10.000+01:00","54","0.25","50","23","218"
"2023-03-07T08:39:20.000+01:00","54","0.25","50","22","217"
"2023-03-07T08:39:30.000+01:00","54","0.249","50","21","218"
"2023-03-07T08:39:40.000+01:00","60","0.276","51","32","217"
"2023-03-07T08:39:50.000+01:00","55","0.253","50","23","217"
"2023-03-07T08:40:00.000+01:00","56","0.259","50","26","217"
"2023-03-07T08:40:10.000+01:00","59","0.274","49","33","217"
"2023-03-07T08:40:20.000+01:00","89","0.41","89","0","217"
"2023-03-07T08:40:30.000+01:00","54","0.249","49","23","217"
"2023-03-07T08:40:40.000+01:00","53","0.242","51","11","217"
"2023-03-07T08:40:50.000+01:00","55","0.252","51","19","217"
"2023-03-07T08:41:00.000+01:00","56","0.257","56","0","217"
"2023-03-07T08:41:10.000+01:00","54","0.249","51","18","218"
"2023-03-07T08:41:20.000+01:00","54","0.25","51","20","218"
"2023-03-07T08:41:30.000+01:00","54","0.25","52","16","217"
"2023-03-07T08:41:40.000+01:00","56","0.255","50","24","218"
"2023-03-07T08:41:50.000+01:00","54","0.248","50","21","218"
"2023-03-07T08:42:00.000+01:00","60","0.276","60","0","218"
"2023-03-07T08:42:10.000+01:00","67","0.308","67","0","217"
"2023-03-07T08:42:20.000+01:00","72","0.333","70","20","217"
"2023-03-07T08:42:30.000+01:00","69","0.316","67","14","217"
"2023-03-07T08:42:40.000+01:00","56","0.258","51","23","217"
"2023-03-07T08:42:50.000+01:00","53","0.246","53","0","217"
"2023-03-07T08:43:00.000+01:00","53","0.245","50","18","217"
"2023-03-07T08:43:10.000+01:00","53","0.244","50","19","217"
"2023-03-07T08:43:20.000+01:00","54","0.25","50","21","217"
"2023-03-07T08:43:30.000+01:00","53","0.244","52","10","217"
"2023-03-07T08:43:40.000+01:00","59","0.274","49","34","217"
"2023-03-07T08:43:50.000+01:00","58","0.268","58","0","217"
"2023-03-07T08:44:00.000+01:00","80","0.369","54","59","217"
"2023-03-07T08:44:10.000+01:00","58","0.269","51","28","217"
"2023-03-07T08:44:20.000+01:00","57","0.263","53","22","217"
"2023-03-07T08:44:30.000+01:00","55","0.252","55","0","217"
"2023-03-07T08:44:40.000+01:00","54","0.247","50","19","217"
"2023-03-07T08:44:50.000+01:00","55","0.254","52","18","217"
"2023-03-07T08:45:00.000+01:00","66","0.305","50","43","217"
"2023-03-07T08:45:10.000+01:00","57","0.261","50","27","217"
"2023-03-07T08:45:20.000+01:00","56","0.256","55","10","217"
"2023-03-07T08:45:30.000+01:00","66","0.303","50","43","217"
"2023-03-07T08:45:40.000+01:00","58","0.269","50","30","217"
"2023-03-07T08:45:50.000+01:00","54","0.248","51","18","217"
"2023-03-07T08:46:00.000+01:00","54","0.249","50","20","217"
"2023-03-07T08:46:10.000+01:00","55","0.25","55","0","218"
"2023-03-07T08:46:20.000+01:00","57","0.26","55","14","217"
"2023-03-07T08:46:30.000+01:00","104","0.479","53","90","218"
"2023-03-07T08:46:40.000+01:00","56","0.255","55","9","218"
"2023-03-07T08:46:50.000+01:00","67","0.306","67","0","218"
"2023-03-07T08:47:00.000+01:00","58","0.267","52","25","217"
"2023-03-07T08:47:10.000+01:00","56","0.257","52","20","217"
"2023-03-07T08:47:20.000+01:00","56","0.259","52","22","217"
"2023-03-07T08:47:30.000+01:00","54","0.25","50","21","217"
"2023-03-07T08:47:40.000+01:00","56","0.256","51","23","217"
"2023-03-07T08:47:50.000+01:00","58","0.265","58","0","217"
"2023-03-07T08:48:00.000+01:00","65","0.299","52","40","217"
"2023-03-07T08:48:10.000+01:00","55","0.253","55","0","217"
"2023-03-07T08:48:20.000+01:00","57","0.261","51","24","217"
"2023-03-07T08:48:30.000+01:00","54","0.248","50","20","217"
"2023-03-07T08:48:40.000+01:00","58","0.267","52","26","217"
"2023-03-07T08:48:50.000+01:00","60","0.278","52","32","217"
"2023-03-07T08:49:00.000+01:00","64","0.293","55","33","217"
"2023-03-07T08:49:10.000+01:00","96","0.442","76","58","217"
"2023-03-07T08:49:20.000+01:00","66","0.302","60","27","217"
"2023-03-07T08:49:30.000+01:00","58","0.266","53","24","217"
"2023-03-07T08:49:40.000+01:00","67","0.308","52","42","217"
"2023-03-07T08:49:50.000+01:00","61","0.281","61","0","217"
"2023-03-07T08:50:00.000+01:00","57","0.262","50","28","217"
"2023-03-07T08:50:10.000+01:00","67","0.307","54","39","217"
"2023-03-07T08:50:20.000+01:00","54","0.249","53","12","217"
"2023-03-07T08:50:30.000+01:00","56","0.258","53","20","217"
"2023-03-07T08:50:40.000+01:00","58","0.265","50","29","217"
"2023-03-07T08:50:50.000+01:00","54","0.25","54","0","217"
"2023-03-07T08:51:00.000+01:00","100","0.462","93","37","217"
"2023-03-07T08:51:10.000+01:00","61","0.28","61","0","217"
"2023-03-07T08:51:20.000+01:00","107","0.493","96","48","217"
"2023-03-07T08:51:30.000+01:00","73","0.334","58","43","217"
"2023-03-07T08:51:40.000+01:00","108","0.496","78","74","217"
"2023-03-07T08:51:50.000+01:00","61","0.279","56","23","217"
"2023-03-07T08:52:00.000+01:00","57","0.262","54","19","217"
"2023-03-07T08:52:10.000+01:00","56","0.257","54","14","217"
"2023-03-07T08:52:20.000+01:00","71","0.326","71","0","217"
"2023-03-07T08:52:30.000+01:00","55","0.254","52","19","217"
"2023-03-07T08:52:40.000+01:00","55","0.255","50","23","217"
"2023-03-07T08:52:50.000+01:00","58","0.266","58","0","217"
"2023-03-07T08:53:00.000+01:00","63","0.291","62","13","217"
"2023-03-07T08:53:10.000+01:00","57","0.263","52","23","217"
"2023-03-07T08:53:20.000+01:00","56","0.259","56","0","217"
"2023-03-07T08:53:30.000+01:00","57","0.261","57","0","217"
"2023-03-07T08:53:40.000+01:00","93","0.428","93","0","217"
"2023-03-07T08:53:50.000+01:00","99","0.455","58","80","217"
"2023-03-07T08:54:00.000+01:00","70","0.323","53","46","218"
"2023-03-07T08:54:10.000+01:00","70","0.32","70","0","217"
"2023-03-07T08:54:20.000+01:00","56","0.258","54","15","218"
"2023-03-07T08:54:30.000+01:00","100","0.459","74","67","217"
"2023-03-07T08:54:40.000+01:00","65","0.298","65","0","218"
"2023-03-07T08:54:50.000+01:00","55","0.255","54","11","217"
"2023-03-07T08:55:00.000+01:00","56","0.255","56","0","218"
"2023-03-07T08:55:10.000+01:00","60","0.277","60","0","217"
"2023-03-07T08:55:20.000+01:00","108","0.496","96","49","217"
"2023-03-07T08:55:30.000+01:00","80","0.37","55","58","217"
"2023-03-07T08:55:40.000+01:00","66","0.304","66","0","217"
"2023-03-07T08:55:50.000+01:00","56","0.258","56","0","218"
"2023-03-07T08:56:00.000+01:00","57","0.264","57","0","217"
"2023-03-07T08:56:10.000+01:00","57","0.26","52","21","217"
"2023-03-07T08:56:20.000+01:00","58","0.265","52","25","218"
"2023-03-07T08:56:30.000+01:00","54","0.249","51","18","218"
"2023-03-07T08:56:40.000+01:00","54","0.246","51","18","218"
"2023-03-07T08:56:50.000+01:00","60","0.274","53","28","218"
"2023-03-07T08:57:00.000+01:00","61","0.279","52","32","218"
"2023-03-07T08:57:10.000+01:00","58","0.265","58","0","217"
"2023-03-07T08:57:20.000+01:00","55","0.252","51","20","217"
"2023-03-07T08:57:30.000+01:00","70","0.323","70","0","218"
"2023-03-07T08:57:40.000+01:00","66","0.303","56","34","217"
"2023-03-07T08:57:50.000+01:00","56","0.259","52","21","218"
"2023-03-07T08:58:00.000+01:00","65","0.298","55","34","218"
"2023-03-07T08:58:10.000+01:00","61","0.282","60","12","218"
"2023-03-07T08:58:20.000+01:00","57","0.264","51","27","218"
"2023-03-07T08:58:30.000+01:00","55","0.252","51","20","218"
"2023-03-07T08:58:40.000+01:00","53","0.244","50","18","218"
"2023-03-07T08:58:50.000+01:00","56","0.256","52","20","218"
"2023-03-07T08:59:00.000+01:00","55","0.253","53","14","218"
"2023-03-07T08:59:10.000+01:00","54","0.25","51","19","218"
"2023-03-07T08:59:20.000+01:00","54","0.249","52","14","218"
"2023-03-07T08:59:30.000+01:00","54","0.248","51","19","218"
"2023-03-07T08:59:40.000+01:00","56","0.255","52","19","218"
"2023-03-07T08:59:50.000+01:00","55","0.254","51","21","217"
"2023-03-07T09:00:00.000+01:00","64","0.293","51","39","218"
"2023-03-07T09:00:10.000+01:00","57","0.262","51","26","217"
"2023-03-07T09:00:20.000+01:00","59","0.274","50","32","217"
"2023-03-07T09:00:30.000+01:00","56","0.259","52","22","217"
"2023-03-07T09:00:40.000+01:00","55","0.252","51","19","217"
"2023-03-07T09:00:50.000+01:00","63","0.291","63","0","217"
"2023-03-07T09:01:00.000+01:00","54","0.25","52","15","217"
"2023-03-07T09:01:10.000+01:00","54","0.246","52","14","218"
"2023-03-07T09:01:20.000+01:00","87","0.399","53","68","217"
"2023-03-07T09:01:30.000+01:00","59","0.27","53","25","217"
"2023-03-07T09:01:40.000+01:00","63","0.29","53","33","217"
"2023-03-07T09:01:50.000+01:00","56","0.26","56","0","217"
"2023-03-07T09:02:00.000+01:00","57","0.263","53","22","217"
"2023-03-07T09:02:10.000+01:00","54","0.25","51","19","217"
"2023-03-07T09:02:20.000+01:00","57","0.261","50","27","218"
"2023-03-07T09:02:30.000+01:00","55","0.252","50","23","218"
"2023-03-07T09:02:40.000+01:00","58","0.265","51","28","218"
"2023-03-07T09:02:50.000+01:00","54","0.249","52","17","218"
"2023-03-07T09:03:00.000+01:00","53","0.245","53","0","217"
"2023-03-07T09:03:10.000+01:00","59","0.27","53","25","218"
"2023-03-07T09:03:20.000+01:00","56","0.259","56","0","218"
"2023-03-07T09:03:30.000+01:00","56","0.256","55","10","218"
"2023-03-07T09:03:40.000+01:00","62","0.286","56","26","217"
"2023-03-07T09:03:50.000+01:00","60","0.278","57","21","217"
"2023-03-07T09:04:00.000+01:00","54","0.248","52","16","218"
"2023-03-07T09:04:10.000+01:00","54","0.25","50","20","217"
"2023-03-07T09:04:20.000+01:00","54","0.25","51","19","218"
"2023-03-07T09:04:30.000+01:00","54","0.25","51","20","218"
"2023-03-07T09:04:40.000+01:00","69","0.317","52","45","218"
"2023-03-07T09:04:50.000+01:00","54","0.249","51","17","218"
"2023-03-07T09:05:00.000+01:00","56","0.259","51","24","217"
"2023-03-07T09:05:10.000+01:00","54","0.248","50","20","218"
"2023-03-07T09:05:20.000+01:00","99","0.455","99","0","217"
"2023-03-07T09:05:30.000+01:00","57","0.263","53","22","218"
"2023-03-07T09:05:40.000+01:00","67","0.308","53","41","218"
"2023-03-07T09:05:50.000+01:00","57","0.263","53","22","218"
"2023-03-07T09:06:00.000+01:00","54","0.249","52","17","218"
"2023-03-07T09:06:10.000+01:00","55","0.251","52","18","218"
"2023-03-07T09:06:20.000+01:00","56","0.258","52","21","218"
"2023-03-07T09:06:30.000+01:00","56","0.257","52","21","218"
"2023-03-07T09:06:40.000+01:00","57","0.26","52","22","218"
"2023-03-07T09:06:50.000+01:00","56","0.255","52","20","218"
"2023-03-07T09:07:00.000+01:00","56","0.256","52","21","218"
"2023-03-07T09:07:10.000+01:00","56","0.256","52","21","218"
"2023-03-07T09:07:20.000+01:00","54","0.249","51","19","218"
"2023-03-07T09:07:30.000+01:00","55","0.252","51","19","218"
"2023-03-07T09:07:40.000+01:00","58","0.266","50","29","218"
"2023-03-07T09:07:50.000+01:00","54","0.248","50","20","218"
"2023-03-07T09:08:00.000+01:00","56","0.259","51","24","218"
"2023-03-07T09:08:10.000+01:00","54","0.25","50","22","218"
"2023-03-07T09:08:20.000+01:00","55","0.253","51","20","217"
"2023-03-07T09:08:30.000+01:00","54","0.249","51","19","218"
"2023-03-07T09:08:40.000+01:00","53","0.246","52","11","217"
"2023-03-07T09:08:50.000+01:00","54","0.249","51","19","217"
"2023-03-07T09:09:00.000+01:00","59","0.27","52","27","217"
"2023-03-07T09:09:10.000+01:00","54","0.248","52","16","218"
"2023-03-07T09:09:20.000+01:00","55","0.252","51","20","218"
"2023-03-07T09:09:30.000+01:00","54","0.249","50","21","218"
"2023-03-07T09:09:40.000+01:00","68","0.313","68","0","218"
"2023-03-07T09:09:50.000+01:00","71","0.327","71","0","218"
"2023-03-07T09:10:00.000+01:00","71","0.326","68","20","218"
"2023-03-07T09:10:10.000+01:00","75","0.344","75","0","218"
"2023-03-07T09:10:20.000+01:00","73","0.337","51","52","218"
"2023-03-07T09:10:30.000+01:00","73","0.338","72","13","217"
"2023-03-07T09:10:40.000+01:00","72","0.332","70","19","217"
"2023-03-07T09:10:50.000+01:00","70","0.324","69","12","217"
"2023-03-07T09:11:00.000+01:00","78","0.359","74","24","217"
"2023-03-07T09:11:10.000+01:00","69","0.316","66","19","218"
"2023-03-07T09:11:20.000+01:00","71","0.328","69","19","218"
"2023-03-07T09:11:30.000+01:00","72","0.33","69","20","218"
"2023-03-07T09:11:40.000+01:00","69","0.317","66","20","218"
"2023-03-07T09:11:50.000+01:00","56","0.258","53","19","219"
"2023-03-07T09:12:00.000+01:00","55","0.254","52","19","218"
"2023-03-07T09:12:10.000+01:00","54","0.248","51","19","218"
"2023-03-07T09:12:20.000+01:00","54","0.246","51","18","218"
"2023-03-07T09:12:30.000+01:00","57","0.26","50","27","218"
"2023-03-07T09:12:40.000+01:00","57","0.259","51","24","218"
"2023-03-07T09:12:50.000+01:00","56","0.254","52","21","219"
"2023-03-07T09:13:00.000+01:00","59","0.272","52","29","219"
"2023-03-07T09:13:10.000+01:00","55","0.253","51","22","219"
"2023-03-07T09:13:20.000+01:00","72","0.332","50","52","218"
"2023-03-07T09:13:30.000+01:00","55","0.254","52","18","218"
"2023-03-07T09:13:40.000+01:00","61","0.28","51","33","218"
"2023-03-07T09:13:50.000+01:00","58","0.266","50","30","219"
"2023-03-07T09:14:00.000+01:00","54","0.247","52","16","218"
"2023-03-07T09:14:10.000+01:00","54","0.246","53","11","218"
"2023-03-07T09:14:20.000+01:00","54","0.248","51","19","218"
"2023-03-07T09:14:30.000+01:00","54","0.248","51","19","218"
"2023-03-07T09:14:40.000+01:00","55","0.253","51","22","218"
"2023-03-07T09:14:50.000+01:00","54","0.248","51","19","218"
"2023-03-07T09:15:00.000+01:00","55","0.251","51","20","218"
"2023-03-07T09:15:10.000+01:00","54","0.247","51","18","218"
"2023-03-07T09:15:20.000+01:00","55","0.251","52","18","218"
"2023-03-07T09:15:30.000+01:00","55","0.25","55","0","218"
"2023-03-07T09:15:40.000+01:00","56","0.255","53","17","218"
"2023-03-07T09:15:50.000+01:00","55","0.253","52","18","218"
"2023-03-07T09:16:00.000+01:00","56","0.257","52","19","217"
"2023-03-07T09:16:10.000+01:00","57","0.264","52","23","217"
"2023-03-07T09:16:20.000+01:00","61","0.281","51","34","218"
"2023-03-07T09:16:30.000+01:00","56","0.258","56","0","218"
"2023-03-07T09:16:40.000+01:00","57","0.26","51","25","218"
"2023-03-07T09:16:50.000+01:00","54","0.25","52","17","218"
"2023-03-07T09:17:00.000+01:00","54","0.249","52","16","218"
"2023-03-07T09:17:10.000+01:00","54","0.248","51","18","218"
"2023-03-07T09:17:20.000+01:00","55","0.251","52","18","218"
"2023-03-07T09:17:30.000+01:00","57","0.261","51","26","218"
"2023-03-07T09:17:40.000+01:00","54","0.25","52","17","218"
