"time","ApparentPower","Current","Power","ReactivePower","Voltage"
"2023-03-06T14:32:30.000+01:00","21","0.083","11","18","250"
"2023-03-06T14:32:40.000+01:00","21","0.083","11","18","250"
"2023-03-06T14:32:50.000+01:00","21","0.083","11","18","250"
"2023-03-06T14:33:00.000+01:00","21","0.084","11","18","250"
"2023-03-06T14:33:10.000+01:00","21","0.084","11","18","251"
"2023-03-06T14:33:20.000+01:00","21","0.084","11","18","251"
"2023-03-06T14:33:30.000+01:00","21","0.083","11","18","251"
"2023-03-06T14:33:40.000+01:00","21","0.083","11","17","250"
"2023-03-06T14:33:50.000+01:00","21","0.084","11","18","250"
"2023-03-06T14:34:00.000+01:00","21","0.084","11","18","250"
"2023-03-06T14:34:10.000+01:00","21","0.084","11","18","251"
"2023-03-06T14:34:20.000+01:00","21","0.084","11","18","251"
"2023-03-06T14:34:30.000+01:00","21","0.084","11","18","251"
"2023-03-06T14:34:40.000+01:00","21","0.083","11","18","251"
"2023-03-06T14:34:50.000+01:00","21","0.083","11","18","251"
"2023-03-06T14:35:00.000+01:00","21","0.083","11","18","251"
"2023-03-06T14:35:10.000+01:00","21","0.084","11","18","251"
"2023-03-06T14:35:20.000+01:00","21","0.083","11","18","251"
"2023-03-06T14:35:30.000+01:00","21","0.083","11","18","251"
"2023-03-06T14:35:40.000+01:00","21","0.083","11","18","250"
"2023-03-06T14:35:50.000+01:00","21","0.082","11","18","250"
"2023-03-06T14:36:00.000+01:00","21","0.083","11","18","250"
"2023-03-06T14:36:10.000+01:00","21","0.083","11","18","250"
"2023-03-06T14:36:20.000+01:00","21","0.083","11","18","250"
"2023-03-06T14:36:30.000+01:00","21","0.083","11","18","250"
"2023-03-06T14:36:40.000+01:00","21","0.083","11","18","250"
"2023-03-06T14:36:50.000+01:00","21","0.083","11","18","250"
"2023-03-06T14:37:00.000+01:00","21","0.083","11","18","250"
"2023-03-06T14:37:10.000+01:00","21","0.084","11","18","250"
"2023-03-06T14:37:20.000+01:00","21","0.083","11","18","251"
"2023-03-06T14:37:30.000+01:00","21","0.083","11","18","250"
"2023-03-06T14:37:40.000+01:00","21","0.083","11","18","251"
"2023-03-06T14:37:50.000+01:00","21","0.083","11","18","250"
"2023-03-06T14:38:00.000+01:00","21","0.084","11","18","250"
"2023-03-06T14:38:10.000+01:00","21","0.085","11","18","250"
"2023-03-06T14:38:20.000+01:00","21","0.084","11","18","250"
"2023-03-06T14:38:30.000+01:00","21","0.083","11","18","250"
"2023-03-06T14:38:40.000+01:00","21","0.084","11","18","251"
"2023-03-06T14:38:50.000+01:00","21","0.083","11","18","251"
"2023-03-06T14:39:00.000+01:00","21","0.083","11","18","250"
"2023-03-06T14:39:10.000+01:00","21","0.083","11","18","250"
"2023-03-06T14:39:20.000+01:00","21","0.084","11","18","250"
"2023-03-06T14:39:30.000+01:00","21","0.084","11","18","251"
"2023-03-06T14:39:40.000+01:00","21","0.084","11","18","250"
"2023-03-06T14:39:50.000+01:00","21","0.084","11","18","251"
"2023-03-06T14:40:00.000+01:00","21","0.084","11","18","250"
"2023-03-06T14:40:10.000+01:00","21","0.085","11","18","251"
"2023-03-06T14:40:20.000+01:00","21","0.083","11","18","251"
"2023-03-06T14:40:30.000+01:00","21","0.084","11","18","251"
"2023-03-06T14:40:40.000+01:00","21","0.084","11","18","251"
"2023-03-06T14:40:50.000+01:00","21","0.084","11","18","251"
"2023-03-06T14:41:00.000+01:00","21","0.084","11","18","250"
"2023-03-06T14:41:10.000+01:00","21","0.084","11","18","251"
"2023-03-06T14:41:20.000+01:00","21","0.084","11","18","251"
"2023-03-06T14:41:30.000+01:00","21","0.084","11","18","251"
"2023-03-06T14:41:40.000+01:00","21","0.082","11","17","251"
"2023-03-06T14:41:50.000+01:00","21","0.084","11","18","251"
"2023-03-06T14:42:00.000+01:00","21","0.084","11","18","251"
"2023-03-06T14:42:10.000+01:00","21","0.084","11","18","251"
"2023-03-06T14:42:20.000+01:00","21","0.084","11","18","251"
"2023-03-06T14:42:30.000+01:00","21","0.084","11","18","250"
"2023-03-06T14:42:40.000+01:00","21","0.084","11","18","250"
"2023-03-06T14:42:50.000+01:00","21","0.084","11","18","251"
"2023-03-06T14:43:00.000+01:00","21","0.084","11","18","251"
"2023-03-06T14:43:10.000+01:00","21","0.084","11","18","251"
"2023-03-06T14:43:20.000+01:00","21","0.084","11","18","251"
"2023-03-06T14:43:30.000+01:00","21","0.084","11","18","251"
"2023-03-06T14:43:40.000+01:00","21","0.083","11","18","250"
"2023-03-06T14:43:50.000+01:00","21","0.084","11","18","250"
"2023-03-06T14:44:00.000+01:00","21","0.084","11","18","250"
"2023-03-06T14:44:10.000+01:00","21","0.083","11","18","251"
"2023-03-06T14:44:20.000+01:00","21","0.083","11","18","251"
"2023-03-06T14:44:30.000+01:00","21","0.083","11","18","251"
"2023-03-06T14:44:40.000+01:00","21","0.084","11","18","250"
"2023-03-06T14:44:50.000+01:00","21","0.084","11","18","250"
"2023-03-06T14:45:00.000+01:00","21","0.084","11","18","250"
"2023-03-06T14:45:10.000+01:00","21","0.084","11","18","250"
"2023-03-06T14:45:20.000+01:00","21","0.084","11","18","250"
"2023-03-06T14:45:30.000+01:00","21","0.083","11","18","251"
"2023-03-06T14:45:40.000+01:00","21","0.084","11","18","251"
"2023-03-06T14:45:50.000+01:00","21","0.085","11","18","250"
"2023-03-06T14:46:00.000+01:00","21","0.084","11","18","251"
"2023-03-06T14:46:10.000+01:00","21","0.084","11","18","250"
"2023-03-06T14:46:20.000+01:00","21","0.084","11","18","250"
"2023-03-06T14:46:30.000+01:00","21","0.084","11","18","250"
"2023-03-06T14:46:40.000+01:00","21","0.085","11","18","250"
"2023-03-06T14:46:50.000+01:00","22","0.086","11","18","250"
"2023-03-06T14:47:00.000+01:00","21","0.084","11","18","250"
"2023-03-06T14:47:10.000+01:00","6","0.025","3","6","250"
"2023-03-06T14:47:20.000+01:00","15","0.058","8","12","250"
"2023-03-06T14:47:30.000+01:00","14","0.057","8","12","250"
"2023-03-06T14:47:40.000+01:00","32","0.126","17","27","251"
"2023-03-06T14:47:50.000+01:00","29","0.115","15","25","251"
"2023-03-06T14:48:00.000+01:00","28","0.112","14","24","251"
"2023-03-06T14:48:10.000+01:00","21","0.084","11","18","251"
"2023-03-06T14:48:20.000+01:00","21","0.083","11","18","251"
"2023-03-06T14:48:30.000+01:00","21","0.083","11","18","251"
"2023-03-06T14:48:40.000+01:00","21","0.083","11","18","251"
"2023-03-06T14:48:50.000+01:00","21","0.084","11","18","251"
"2023-03-06T14:49:00.000+01:00","21","0.083","11","18","252"
"2023-03-06T14:49:10.000+01:00","21","0.083","11","18","252"
"2023-03-06T14:49:20.000+01:00","21","0.084","11","18","252"
"2023-03-06T14:49:30.000+01:00","14","0.057","8","12","251"
"2023-03-06T14:49:40.000+01:00","14","0.057","8","12","251"
"2023-03-06T14:49:50.000+01:00","27","0.107","14","23","251"
"2023-03-06T14:50:00.000+01:00","25","0.098","13","21","251"
"2023-03-06T14:50:10.000+01:00","23","0.093","12","20","251"
"2023-03-06T14:50:20.000+01:00","21","0.083","11","18","250"
"2023-03-06T14:50:30.000+01:00","21","0.083","11","18","250"
"2023-03-06T14:50:40.000+01:00","21","0.082","11","17","251"
"2023-03-06T14:50:50.000+01:00","21","0.082","11","17","251"
"2023-03-06T14:51:00.000+01:00","21","0.082","11","17","251"
"2023-03-06T14:51:10.000+01:00","21","0.083","11","18","251"
"2023-03-06T14:51:20.000+01:00","21","0.082","11","17","250"
"2023-03-06T14:51:30.000+01:00","20","0.081","11","17","250"
"2023-03-06T14:51:40.000+01:00","21","0.082","11","18","251"
"2023-03-06T14:51:50.000+01:00","21","0.082","11","18","251"
"2023-03-06T14:52:00.000+01:00","21","0.083","11","18","251"
"2023-03-06T14:52:10.000+01:00","21","0.082","11","17","251"
"2023-03-06T14:52:20.000+01:00","21","0.082","11","18","251"
"2023-03-06T14:52:30.000+01:00","21","0.082","11","17","251"
"2023-03-06T14:52:40.000+01:00","20","0.08","11","17","251"
"2023-03-06T14:52:50.000+01:00","21","0.082","11","18","251"
"2023-03-06T14:53:00.000+01:00","20","0.08","11","17","251"
"2023-03-06T14:53:10.000+01:00","20","0.08","10","17","251"
"2023-03-06T14:53:20.000+01:00","20","0.078","11","16","251"
"2023-03-06T14:53:30.000+01:00","20","0.078","10","17","250"
"2023-03-06T14:53:40.000+01:00","19","0.077","10","16","250"
"2023-03-06T14:53:50.000+01:00","19","0.077","11","16","250"
"2023-03-06T14:54:00.000+01:00","19","0.076","10","16","250"
"2023-03-06T14:54:10.000+01:00","19","0.076","10","16","250"
"2023-03-06T14:54:20.000+01:00","19","0.074","10","16","250"
"2023-03-06T14:54:30.000+01:00","19","0.074","10","16","250"
"2023-03-06T14:54:40.000+01:00","19","0.075","10","16","251"
"2023-03-06T14:54:50.000+01:00","19","0.074","10","16","251"
"2023-03-06T14:55:00.000+01:00","19","0.074","9","16","251"
"2023-03-06T14:55:10.000+01:00","19","0.074","10","16","251"
"2023-03-06T14:55:20.000+01:00","19","0.076","10","17","250"
"2023-03-06T14:55:30.000+01:00","18","0.073","10","16","250"
"2023-03-06T14:55:40.000+01:00","18","0.07","9","15","250"
"2023-03-06T14:55:50.000+01:00","18","0.071","10","15","250"
"2023-03-06T14:56:00.000+01:00","17","0.068","9","15","250"
"2023-03-06T14:56:10.000+01:00","17","0.068","9","14","250"
"2023-03-06T14:56:20.000+01:00","17","0.067","9","14","251"
"2023-03-06T14:56:30.000+01:00","17","0.068","9","14","250"
"2023-03-06T14:56:40.000+01:00","17","0.067","9","14","251"
"2023-03-06T14:56:50.000+01:00","17","0.067","9","14","251"
"2023-03-06T14:57:00.000+01:00","17","0.066","9","14","251"
"2023-03-06T14:57:10.000+01:00","17","0.066","9","14","251"
"2023-03-06T14:57:20.000+01:00","16","0.065","9","14","251"
"2023-03-06T14:57:30.000+01:00","16","0.065","9","14","251"
"2023-03-06T14:57:40.000+01:00","16","0.064","9","14","251"
"2023-03-06T14:57:50.000+01:00","16","0.063","8","14","251"
"2023-03-06T14:58:00.000+01:00","16","0.063","8","14","251"
"2023-03-06T14:58:10.000+01:00","16","0.063","9","13","251"
"2023-03-06T14:58:20.000+01:00","16","0.062","8","13","251"
"2023-03-06T14:58:30.000+01:00","15","0.061","8","13","251"
"2023-03-06T14:58:40.000+01:00","16","0.062","8","13","250"
"2023-03-06T14:58:50.000+01:00","16","0.062","8","13","251"
"2023-03-06T14:59:00.000+01:00","15","0.059","8","12","251"
"2023-03-06T14:59:10.000+01:00","15","0.059","8","12","251"
"2023-03-06T14:59:20.000+01:00","15","0.06","8","13","251"
"2023-03-06T14:59:30.000+01:00","15","0.059","8","13","250"
"2023-03-06T14:59:40.000+01:00","15","0.06","8","13","250"
"2023-03-06T14:59:50.000+01:00","14","0.057","8","12","250"
"2023-03-06T15:00:00.000+01:00","15","0.058","8","12","250"
"2023-03-06T15:00:10.000+01:00","15","0.058","8","12","251"
"2023-03-06T15:00:20.000+01:00","15","0.058","8","12","250"
"2023-03-06T15:00:30.000+01:00","14","0.057","8","12","250"
"2023-03-06T15:00:40.000+01:00","15","0.062","8","14","250"
"2023-03-06T15:00:50.000+01:00","16","0.063","8","14","250"
"2023-03-06T15:01:00.000+01:00","14","0.056","7","12","250"
"2023-03-06T15:01:10.000+01:00","14","0.055","7","12","250"
"2023-03-06T15:01:20.000+01:00","14","0.056","7","12","250"
"2023-03-06T15:01:30.000+01:00","14","0.056","7","12","251"
"2023-03-06T15:01:40.000+01:00","14","0.057","7","12","250"
"2023-03-06T15:01:50.000+01:00","14","0.056","7","12","250"
"2023-03-06T15:02:00.000+01:00","14","0.055","7","12","250"
"2023-03-06T15:02:10.000+01:00","14","0.055","7","12","250"
"2023-03-06T15:02:20.000+01:00","13","0.053","7","11","250"
"2023-03-06T15:02:30.000+01:00","14","0.054","7","12","250"
"2023-03-06T15:02:40.000+01:00","13","0.053","7","11","250"
"2023-03-06T15:02:50.000+01:00","13","0.053","7","11","250"
"2023-03-06T15:03:00.000+01:00","13","0.054","7","12","249"
"2023-03-06T15:03:10.000+01:00","14","0.055","7","12","250"
"2023-03-06T15:03:20.000+01:00","13","0.052","7","11","250"
"2023-03-06T15:03:30.000+01:00","13","0.052","7","11","250"
"2023-03-06T15:03:40.000+01:00","13","0.052","7","11","250"
"2023-03-06T15:03:50.000+01:00","14","0.055","7","12","250"
"2023-03-06T15:04:00.000+01:00","13","0.05","7","11","250"
"2023-03-06T15:04:10.000+01:00","13","0.05","6","11","250"
"2023-03-06T15:04:20.000+01:00","13","0.05","7","11","250"
"2023-03-06T15:04:30.000+01:00","12","0.05","7","11","250"
"2023-03-06T15:04:40.000+01:00","13","0.05","7","11","250"
"2023-03-06T15:04:50.000+01:00","13","0.05","6","11","250"
"2023-03-06T15:05:00.000+01:00","13","0.051","6","11","250"
"2023-03-06T15:05:10.000+01:00","12","0.048","6","10","250"
"2023-03-06T15:05:20.000+01:00","12","0.048","6","10","250"
"2023-03-06T15:05:30.000+01:00","12","0.048","6","10","250"
"2023-03-06T15:05:40.000+01:00","13","0.05","6","11","250"
"2023-03-06T15:05:50.000+01:00","12","0.049","6","11","250"
"2023-03-06T15:06:00.000+01:00","12","0.048","6","10","250"
"2023-03-06T15:06:10.000+01:00","12","0.047","6","10","250"
"2023-03-06T15:06:20.000+01:00","12","0.047","6","10","250"
"2023-03-06T15:06:30.000+01:00","12","0.048","6","10","250"
"2023-03-06T15:06:40.000+01:00","12","0.048","6","10","249"
"2023-03-06T15:06:50.000+01:00","12","0.048","6","10","249"
"2023-03-06T15:07:00.000+01:00","12","0.048","6","10","249"
"2023-03-06T15:07:10.000+01:00","11","0.045","6","9","249"
"2023-03-06T15:07:20.000+01:00","11","0.045","6","9","249"
"2023-03-06T15:07:30.000+01:00","11","0.045","6","10","249"
"2023-03-06T15:07:40.000+01:00","11","0.045","6","10","250"
"2023-03-06T15:07:50.000+01:00","11","0.046","6","10","250"
"2023-03-06T15:08:00.000+01:00","11","0.044","6","9","249"
"2023-03-06T15:08:10.000+01:00","11","0.045","6","10","249"
"2023-03-06T15:08:20.000+01:00","11","0.045","6","10","249"
"2023-03-06T15:08:30.000+01:00","12","0.047","6","10","249"
"2023-03-06T15:08:40.000+01:00","11","0.045","6","10","250"
"2023-03-06T15:08:50.000+01:00","11","0.045","6","10","250"
"2023-03-06T15:09:00.000+01:00","11","0.044","5","10","250"
"2023-03-06T15:09:10.000+01:00","11","0.044","6","10","250"
"2023-03-06T15:09:20.000+01:00","14","0.055","6","12","250"
"2023-03-06T15:09:30.000+01:00","11","0.043","5","9","250"
"2023-03-06T15:09:40.000+01:00","11","0.044","5","10","250"
"2023-03-06T15:09:50.000+01:00","11","0.043","5","9","251"
"2023-03-06T15:10:00.000+01:00","11","0.043","5","10","251"
"2023-03-06T15:10:10.000+01:00","11","0.042","5","9","250"
"2023-03-06T15:10:20.000+01:00","11","0.042","5","9","250"
"2023-03-06T15:10:30.000+01:00","12","0.05","5","11","250"
"2023-03-06T15:10:40.000+01:00","11","0.042","5","9","250"
"2023-03-06T15:10:50.000+01:00","12","0.046","5","10","250"
"2023-03-06T15:11:00.000+01:00","10","0.042","5","9","250"
"2023-03-06T15:11:10.000+01:00","10","0.041","5","9","250"
"2023-03-06T15:11:20.000+01:00","11","0.042","5","9","250"
"2023-03-06T15:11:30.000+01:00","10","0.042","5","9","250"
"2023-03-06T15:11:40.000+01:00","10","0.041","5","9","250"
"2023-03-06T15:11:50.000+01:00","10","0.041","5","9","250"
"2023-03-06T15:12:00.000+01:00","10","0.04","5","9","250"
"2023-03-06T15:12:10.000+01:00","10","0.04","5","9","250"
"2023-03-06T15:12:20.000+01:00","10","0.04","5","9","250"
"2023-03-06T15:12:30.000+01:00","10","0.041","5","9","249"
"2023-03-06T15:12:40.000+01:00","10","0.041","5","9","250"
"2023-03-06T15:12:50.000+01:00","10","0.039","5","8","250"
"2023-03-06T15:13:00.000+01:00","10","0.039","5","8","250"
"2023-03-06T15:13:10.000+01:00","10","0.04","5","9","250"
"2023-03-06T15:13:20.000+01:00","10","0.039","5","9","250"
"2023-03-06T15:13:30.000+01:00","10","0.041","5","9","249"
"2023-03-06T15:13:40.000+01:00","10","0.04","5","9","250"
"2023-03-06T15:13:50.000+01:00","10","0.04","5","9","250"
"2023-03-06T15:14:00.000+01:00","10","0.04","5","9","250"
"2023-03-06T15:14:10.000+01:00","10","0.039","5","9","249"
"2023-03-06T15:14:20.000+01:00","10","0.04","4","9","250"
"2023-03-06T15:14:30.000+01:00","10","0.04","4","9","250"
"2023-03-06T15:14:40.000+01:00","10","0.039","5","9","250"
"2023-03-06T15:14:50.000+01:00","10","0.039","5","9","249"
"2023-03-06T15:15:00.000+01:00","9","0.038","4","8","249"
"2023-03-06T15:15:10.000+01:00","9","0.037","4","8","249"
"2023-03-06T15:15:20.000+01:00","9","0.038","5","8","249"
"2023-03-06T15:15:30.000+01:00","10","0.039","5","9","249"
"2023-03-06T15:15:40.000+01:00","9","0.037","5","8","249"
"2023-03-06T15:15:50.000+01:00","9","0.037","4","8","249"
"2023-03-06T15:16:00.000+01:00","9","0.037","4","8","249"
"2023-03-06T15:16:10.000+01:00","9","0.037","5","8","249"
"2023-03-06T15:16:20.000+01:00","9","0.038","4","8","249"
"2023-03-06T15:16:30.000+01:00","9","0.038","4","9","249"
"2023-03-06T15:16:40.000+01:00","9","0.037","4","8","249"
"2023-03-06T15:16:50.000+01:00","9","0.036","4","8","249"
"2023-03-06T15:17:00.000+01:00","9","0.037","5","8","249"
"2023-03-06T15:17:10.000+01:00","9","0.038","4","8","249"
"2023-03-06T15:17:20.000+01:00","9","0.037","4","8","250"
"2023-03-06T15:17:30.000+01:00","9","0.036","4","8","249"
"2023-03-06T15:17:40.000+01:00","9","0.036","4","8","249"
"2023-03-06T15:17:50.000+01:00","9","0.036","4","8","249"
"2023-03-06T15:18:00.000+01:00","9","0.037","4","8","248"
"2023-03-06T15:18:10.000+01:00","9","0.038","4","9","248"
"2023-03-06T15:18:20.000+01:00","9","0.037","4","8","249"
"2023-03-06T15:18:30.000+01:00","9","0.036","4","8","248"
"2023-03-06T15:18:40.000+01:00","9","0.035","4","8","249"
"2023-03-06T15:18:50.000+01:00","10","0.041","5","9","249"
"2023-03-06T15:19:00.000+01:00","10","0.039","4","9","249"
"2023-03-06T15:19:10.000+01:00","9","0.037","4","8","249"
"2023-03-06T15:19:20.000+01:00","9","0.036","4","8","249"
"2023-03-06T15:19:30.000+01:00","9","0.035","4","8","249"
"2023-03-06T15:19:40.000+01:00","8","0.034","4","7","249"
"2023-03-06T15:19:50.000+01:00","8","0.034","4","7","249"
"2023-03-06T15:20:00.000+01:00","9","0.036","4","8","249"
"2023-03-06T15:20:10.000+01:00","9","0.036","4","8","249"
"2023-03-06T15:20:20.000+01:00","9","0.035","4","8","249"
"2023-03-06T15:20:30.000+01:00","9","0.035","4","8","249"
"2023-03-06T15:20:40.000+01:00","8","0.034","4","7","249"
"2023-03-06T15:20:50.000+01:00","9","0.037","5","8","249"
"2023-03-06T15:21:00.000+01:00","11","0.043","5","10","249"
"2023-03-06T15:21:10.000+01:00","10","0.04","5","9","249"
"2023-03-06T15:21:20.000+01:00","8","0.034","4","8","249"
"2023-03-06T15:21:30.000+01:00","8","0.034","4","8","248"
"2023-03-06T15:21:40.000+01:00","8","0.033","4","7","249"
"2023-03-06T15:21:50.000+01:00","9","0.035","4","8","249"
"2023-03-06T15:22:00.000+01:00","8","0.033","4","7","249"
"2023-03-06T15:22:10.000+01:00","8","0.033","4","7","249"
"2023-03-06T15:22:20.000+01:00","9","0.035","4","8","249"
"2023-03-06T15:22:30.000+01:00","8","0.033","4","7","249"
"2023-03-06T15:22:40.000+01:00","8","0.032","4","7","249"
"2023-03-06T15:22:50.000+01:00","8","0.034","4","7","249"
"2023-03-06T15:23:00.000+01:00","8","0.033","4","7","249"
"2023-03-06T15:23:10.000+01:00","8","0.032","4","7","249"
"2023-03-06T15:23:20.000+01:00","8","0.032","4","7","249"
"2023-03-06T15:23:30.000+01:00","8","0.032","4","7","248"
"2023-03-06T15:23:40.000+01:00","8","0.034","4","8","249"
"2023-03-06T15:23:50.000+01:00","8","0.032","4","7","248"
"2023-03-06T15:24:00.000+01:00","8","0.033","4","7","248"
"2023-03-06T15:24:10.000+01:00","8","0.033","4","7","249"
"2023-03-06T15:24:20.000+01:00","15","0.06","7","13","249"
"2023-03-06T15:24:30.000+01:00","22","0.089","18","13","249"
"2023-03-06T15:24:40.000+01:00","33","0.133","18","28","249"
"2023-03-06T15:24:50.000+01:00","33","0.133","18","28","249"
"2023-03-06T15:25:00.000+01:00","33","0.133","18","28","249"
"2023-03-06T15:25:10.000+01:00","34","0.136","18","29","249"
"2023-03-06T15:25:20.000+01:00","33","0.134","18","28","249"
"2023-03-06T15:25:30.000+01:00","34","0.138","18","29","248"
"2023-03-06T15:25:40.000+01:00","34","0.137","18","29","249"
"2023-03-06T15:25:50.000+01:00","33","0.134","18","28","249"
"2023-03-06T15:26:00.000+01:00","34","0.135","18","29","249"
"2023-03-06T15:26:10.000+01:00","35","0.139","19","29","249"
"2023-03-06T15:26:20.000+01:00","35","0.14","18","30","249"
"2023-03-06T15:26:30.000+01:00","34","0.135","18","28","249"
"2023-03-06T15:26:40.000+01:00","35","0.139","18","30","249"
"2023-03-06T15:26:50.000+01:00","34","0.135","18","28","249"
"2023-03-06T15:27:00.000+01:00","34","0.135","18","28","249"
"2023-03-06T15:27:10.000+01:00","34","0.136","18","29","249"
"2023-03-06T15:27:20.000+01:00","34","0.137","18","29","249"
"2023-03-06T15:27:30.000+01:00","34","0.136","18","29","249"
"2023-03-06T15:27:40.000+01:00","35","0.14","18","30","249"
"2023-03-06T15:27:50.000+01:00","35","0.14","19","30","249"
"2023-03-06T15:28:00.000+01:00","35","0.14","19","30","249"
"2023-03-06T15:28:10.000+01:00","35","0.14","18","30","249"
"2023-03-06T15:28:20.000+01:00","35","0.141","19","30","249"
"2023-03-06T15:28:30.000+01:00","35","0.142","19","30","248"
"2023-03-06T15:28:40.000+01:00","34","0.137","18","29","249"
"2023-03-06T15:28:50.000+01:00","34","0.136","19","28","248"
"2023-03-06T15:29:00.000+01:00","34","0.136","18","29","248"
"2023-03-06T15:29:10.000+01:00","33","0.134","18","28","248"
"2023-03-06T15:29:20.000+01:00","34","0.139","19","29","248"
"2023-03-06T15:29:30.000+01:00","34","0.138","19","29","248"
"2023-03-06T15:29:40.000+01:00","34","0.139","19","29","248"
"2023-03-06T15:29:50.000+01:00","34","0.136","18","29","248"
"2023-03-06T15:30:00.000+01:00","34","0.138","18","29","247"
"2023-03-06T15:30:10.000+01:00","34","0.135","18","28","249"
"2023-03-06T15:30:20.000+01:00","34","0.139","19","29","248"
"2023-03-06T15:30:30.000+01:00","35","0.14","18","30","248"
"2023-03-06T15:30:40.000+01:00","34","0.138","19","29","248"
"2023-03-06T15:30:50.000+01:00","35","0.139","18","29","249"
"2023-03-06T15:31:00.000+01:00","35","0.139","19","29","249"
"2023-03-06T15:31:10.000+01:00","34","0.138","18","29","249"
"2023-03-06T15:31:20.000+01:00","35","0.14","19","30","249"
"2023-03-06T15:31:30.000+01:00","34","0.139","19","29","248"
"2023-03-06T15:31:40.000+01:00","35","0.139","18","29","249"
"2023-03-06T15:31:50.000+01:00","34","0.139","19","29","248"
"2023-03-06T15:32:00.000+01:00","33","0.135","19","28","248"
"2023-03-06T15:32:10.000+01:00","33","0.132","17","28","248"
"2023-03-06T15:32:20.000+01:00","32","0.13","18","27","249"
"2023-03-06T15:32:30.000+01:00","32","0.13","17","28","248"
"2023-03-06T15:32:40.000+01:00","30","0.122","17","25","248"
"2023-03-06T15:32:50.000+01:00","35","0.14","19","29","248"
"2023-03-06T15:33:00.000+01:00","34","0.138","18","29","248"
"2023-03-06T15:33:10.000+01:00","35","0.14","18","30","248"
"2023-03-06T15:33:20.000+01:00","33","0.133","17","28","248"
"2023-03-06T15:33:30.000+01:00","31","0.126","17","26","248"
"2023-03-06T15:33:40.000+01:00","34","0.135","17","29","249"
"2023-03-06T15:33:50.000+01:00","15","0.062","8","13","248"
"2023-03-06T15:34:00.000+01:00","15","0.06","8","13","248"
"2023-03-06T15:34:10.000+01:00","15","0.061","8","13","249"
"2023-03-06T15:34:20.000+01:00","15","0.061","8","13","249"
"2023-03-06T15:34:30.000+01:00","16","0.063","8","14","249"
"2023-03-06T15:34:40.000+01:00","15","0.062","8","13","249"
"2023-03-06T15:34:50.000+01:00","15","0.062","8","13","248"
"2023-03-06T15:35:00.000+01:00","15","0.061","8","13","248"
"2023-03-06T15:35:10.000+01:00","34","0.138","18","29","249"
"2023-03-06T15:35:20.000+01:00","31","0.126","16","27","248"
"2023-03-06T15:35:30.000+01:00","29","0.118","15","25","248"
"2023-03-06T15:35:40.000+01:00","27","0.108","14","23","249"
"2023-03-06T15:35:50.000+01:00","27","0.108","14","23","248"
"2023-03-06T15:36:00.000+01:00","25","0.1","13","21","248"
"2023-03-06T15:36:10.000+01:00","24","0.097","13","20","249"
"2023-03-06T15:36:20.000+01:00","25","0.1","13","21","248"
"2023-03-06T15:41:40.000+01:00","34","0.138","18","29","249"
"2023-03-06T15:41:50.000+01:00","33","0.132","17","28","249"
"2023-03-06T15:42:00.000+01:00","31","0.123","16","26","249"
"2023-03-06T15:42:10.000+01:00","29","0.116","16","24","249"
"2023-03-06T15:42:20.000+01:00","26","0.106","14","22","249"
"2023-03-06T15:42:30.000+01:00","25","0.102","13","22","249"
"2023-03-06T15:42:40.000+01:00","28","0.113","18","21","249"
"2023-03-06T15:42:50.000+01:00","24","0.098","13","20","249"
"2023-03-06T15:43:00.000+01:00","24","0.095","13","20","249"
"2023-03-06T15:43:10.000+01:00","24","0.095","14","19","249"
"2023-03-06T15:43:20.000+01:00","21","0.086","11","18","249"
"2023-03-06T15:43:30.000+01:00","21","0.084","11","18","249"
"2023-03-06T15:43:40.000+01:00","20","0.082","11","17","249"
"2023-03-06T15:43:50.000+01:00","20","0.079","11","17","249"
"2023-03-06T15:44:00.000+01:00","20","0.081","10","17","249"
"2023-03-06T15:44:10.000+01:00","19","0.077","10","16","249"
"2023-03-06T15:44:20.000+01:00","19","0.075","10","16","249"
"2023-03-06T15:44:30.000+01:00","19","0.076","10","16","250"
"2023-03-06T15:44:40.000+01:00","18","0.074","10","16","250"
"2023-03-06T15:44:50.000+01:00","18","0.073","10","16","249"
"2023-03-06T15:45:00.000+01:00","17","0.07","9","15","249"
"2023-03-06T15:45:10.000+01:00","18","0.071","9","15","250"
"2023-03-06T15:45:20.000+01:00","17","0.069","9","15","249"
"2023-03-06T15:45:30.000+01:00","17","0.069","9","14","249"
"2023-03-06T15:45:40.000+01:00","17","0.07","9","15","249"
"2023-03-06T15:45:50.000+01:00","18","0.071","9","15","249"
"2023-03-06T15:46:00.000+01:00","23","0.091","10","20","249"
"2023-03-06T15:46:10.000+01:00","22","0.087","9","20","249"
"2023-03-06T15:46:20.000+01:00","16","0.063","8","13","249"
"2023-03-06T15:46:30.000+01:00","16","0.064","8","14","249"
"2023-03-06T15:46:40.000+01:00","15","0.062","8","13","248"
"2023-03-06T15:46:50.000+01:00","15","0.06","8","13","249"
"2023-03-06T15:47:00.000+01:00","26","0.104","15","22","249"
"2023-03-06T15:47:10.000+01:00","18","0.074","9","16","249"
"2023-03-06T15:47:20.000+01:00","17","0.069","9","15","249"
"2023-03-06T15:47:30.000+01:00","20","0.079","9","17","249"
"2023-03-06T15:47:40.000+01:00","18","0.071","9","15","249"
"2023-03-06T15:47:50.000+01:00","15","0.059","8","13","249"
"2023-03-06T15:48:00.000+01:00","15","0.06","8","13","249"
