relay,temperature,overtemperature,energy,power,plug
on,25.29,0,518,2.19,Shelly5
on,25.29,0,518,2.19,Shelly5
on,25.04,0,518,2.18,Shelly5
on,25.04,0,518,2.18,Shelly5
on,24.73,0,518,2.12,Shelly5
on,24.73,0,518,2.12,Shelly5
on,24.62,0,520,2.08,Shelly5
on,24.62,0,520,2.08,Shelly5
on,25.04,0,520,2.1,Shelly5
on,25.04,0,520,2.1,Shelly5
on,24.77,0,520,2.18,Shelly5
on,24.77,0,520,2.18,Shelly5
on,24.66,0,522,2.08,Shelly5
on,24.66,0,522,2.08,Shelly5
on,24.59,0,522,2.1,Shelly5
on,24.59,0,522,2.1,Shelly5
on,24.99,0,522,2.07,Shelly5
on,24.99,0,522,2.07,Shelly5
on,24.88,0,524,2.15,Shelly5
on,24.88,0,524,2.15,Shelly5
on,24.92,0,524,2.04,Shelly5
on,24.92,0,524,2.04,Shelly5
on,25.1,0,524,2.08,Shelly5
on,25.1,0,524,2.08,Shelly5
on,25.35,0,526,2.01,Shelly5
on,25.35,0,526,2.01,Shelly5
on,24.88,0,526,2.13,Shelly5
on,24.88,0,526,2.13,Shelly5
on,24.77,0,526,2.09,Shelly5
on,24.77,0,526,2.09,Shelly5
on,24.92,0,528,2.04,Shelly5
on,24.92,0,528,2.04,Shelly5
on,24.95,0,528,2.1,Shelly5
on,24.95,0,528,2.1,Shelly5
on,24.59,0,528,2.07,Shelly5
on,24.59,0,528,2.07,Shelly5
on,24.84,0,530,2.08,Shelly5
on,24.84,0,530,2.08,Shelly5
on,24.73,0,530,2.19,Shelly5
on,24.73,0,530,2.19,Shelly5
on,24.73,0,530,2.16,Shelly5
on,24.73,0,530,2.16,Shelly5
on,24.59,0,532,2.05,Shelly5
on,24.59,0,532,2.05,Shelly5
on,25.1,0,532,2.29,Shelly5
on,25.1,0,532,2.29,Shelly5
on,25.47,0,532,2.13,Shelly5
on,25.47,0,532,2.13,Shelly5
on,24.99,0,535,2.1,Shelly5
on,24.99,0,535,2.1,Shelly5
on,24.92,0,535,2.12,Shelly5
on,24.92,0,535,2.12,Shelly5
on,24.7,0,535,2.09,Shelly5
on,24.7,0,535,2.09,Shelly5
on,24.62,0,537,2.14,Shelly5
on,24.62,0,537,2.14,Shelly5
on,24.88,0,537,2.01,Shelly5
on,24.88,0,537,2.01,Shelly5
on,24.84,0,537,2.05,Shelly5
on,24.84,0,537,2.05,Shelly5
on,24.84,0,539,2.11,Shelly5
on,24.84,0,539,2.11,Shelly5
on,24.84,0,539,2.14,Shelly5
on,24.84,0,539,2.14,Shelly5
on,24.92,0,539,2.19,Shelly5
on,24.92,0,539,2.19,Shelly5
on,25.1,0,541,2.1,Shelly5
on,25.1,0,541,2.1,Shelly5
on,25.17,0,541,2.09,Shelly5
on,25.17,0,541,2.09,Shelly5
on,25.04,0,541,2.09,Shelly5
on,25.04,0,541,2.09,Shelly5
on,24.95,0,543,2.16,Shelly5
on,24.95,0,543,2.16,Shelly5
on,24.7,0,543,2.13,Shelly5
on,24.7,0,543,2.13,Shelly5
on,24.7,0,543,2.15,Shelly5
on,24.7,0,543,2.15,Shelly5
on,24.95,0,545,2.03,Shelly5
on,24.95,0,545,2.03,Shelly5
on,24.88,0,545,2.1,Shelly5
on,24.88,0,545,2.1,Shelly5
on,24.66,0,545,2.24,Shelly5
on,24.66,0,545,2.24,Shelly5
on,24.92,0,547,2.12,Shelly5
on,24.92,0,547,2.12,Shelly5
on,24.59,0,547,2.16,Shelly5
on,24.59,0,547,2.16,Shelly5
on,25.04,0,547,2.02,Shelly5
on,25.04,0,547,2.02,Shelly5
on,24.99,0,549,2.11,Shelly5
on,24.99,0,549,2.11,Shelly5
on,24.73,0,549,2.13,Shelly5
on,24.73,0,549,2.13,Shelly5
on,24.88,0,549,2.15,Shelly5
on,24.88,0,549,2.15,Shelly5
on,24.99,0,552,2.16,Shelly5
on,24.99,0,552,2.16,Shelly5
on,24.59,0,552,2.16,Shelly5
on,24.59,0,552,2.16,Shelly5
on,24.95,0,552,2.14,Shelly5
on,24.95,0,552,2.14,Shelly5
on,24.95,0,554,2.27,Shelly5
on,24.95,0,554,2.27,Shelly5
on,24.55,0,554,2.12,Shelly5
on,24.55,0,554,2.12,Shelly5
on,24.66,0,554,1.97,Shelly5
on,24.66,0,554,1.97,Shelly5
on,24.73,0,556,2.1,Shelly5
on,24.73,0,556,2.1,Shelly5
on,25.23,0,556,2.11,Shelly5
on,25.23,0,556,2.11,Shelly5
on,25.17,0,556,2.23,Shelly5
on,25.17,0,556,2.23,Shelly5
on,24.99,0,558,2.18,Shelly5
on,24.99,0,558,2.18,Shelly5
on,24.77,0,558,2.17,Shelly5
on,24.77,0,558,2.17,Shelly5
on,24.99,0,558,2.12,Shelly5
on,24.99,0,558,2.12,Shelly5
on,25.1,0,560,2.06,Shelly5
on,25.1,0,560,2.06,Shelly5
on,24.7,0,560,2.06,Shelly5
on,24.7,0,560,2.06,Shelly5
on,24.84,0,560,2.06,Shelly5
on,24.84,0,560,2.06,Shelly5
on,24.99,0,562,2.22,Shelly5
on,24.99,0,562,2.22,Shelly5
on,24.92,0,562,2.03,Shelly5
on,24.92,0,562,2.03,Shelly5
on,24.88,0,562,2.22,Shelly5
on,24.88,0,562,2.22,Shelly5
on,25.04,0,564,2.04,Shelly5
on,25.04,0,564,2.04,Shelly5
on,24.95,0,564,2.16,Shelly5
on,24.95,0,564,2.16,Shelly5
on,24.95,0,564,2.09,Shelly5
on,24.95,0,564,2.09,Shelly5
on,24.73,0,566,2.12,Shelly5
on,24.73,0,566,2.12,Shelly5
on,24.62,0,566,2.14,Shelly5
on,24.62,0,566,2.14,Shelly5
on,24.92,0,566,2.17,Shelly5
on,24.92,0,566,2.17,Shelly5
on,24.7,0,569,2.16,Shelly5
on,24.7,0,569,2.16,Shelly5
on,24.55,0,569,2.14,Shelly5
on,24.55,0,569,2.14,Shelly5
on,24.84,0,569,2.14,Shelly5
on,24.84,0,569,2.14,Shelly5
on,24.99,0,571,2.05,Shelly5
on,24.99,0,571,2.05,Shelly5
on,24.73,0,571,2.16,Shelly5
on,24.73,0,571,2.16,Shelly5
on,24.77,0,571,2.14,Shelly5
on,24.77,0,571,2.14,Shelly5
on,25.17,0,573,2.01,Shelly5
on,25.17,0,573,2.01,Shelly5
on,25.04,0,573,2.02,Shelly5
on,25.04,0,573,2.02,Shelly5
on,25.04,0,573,2.09,Shelly5
on,25.04,0,573,2.09,Shelly5
on,24.7,0,575,2.12,Shelly5
on,24.7,0,575,2.12,Shelly5
on,24.92,0,575,2.11,Shelly5
on,24.92,0,575,2.11,Shelly5
on,24.88,0,575,2.22,Shelly5
on,24.88,0,575,2.22,Shelly5
on,24.92,0,577,2.09,Shelly5
on,24.92,0,577,2.09,Shelly5
on,24.88,0,577,2.16,Shelly5
on,24.88,0,577,2.16,Shelly5
on,24.92,0,577,2.21,Shelly5
on,24.92,0,577,2.21,Shelly5
on,24.51,0,579,2.18,Shelly5
on,24.51,0,579,2.18,Shelly5
on,25.23,0,579,2.06,Shelly5
on,25.23,0,579,2.06,Shelly5
on,25.47,0,579,2.08,Shelly5
on,25.47,0,579,2.08,Shelly5
on,24.77,0,581,2.12,Shelly5
on,24.77,0,581,2.12,Shelly5
on,24.92,0,581,2.12,Shelly5
on,24.92,0,581,2.12,Shelly5
on,24.95,0,581,2.2,Shelly5
on,24.95,0,581,2.2,Shelly5
on,24.62,0,583,2.15,Shelly5
on,24.62,0,583,2.15,Shelly5
on,24.59,0,583,2.04,Shelly5
on,24.59,0,583,2.04,Shelly5
on,24.95,0,583,2.2,Shelly5
on,24.95,0,583,2.2,Shelly5
on,24.92,0,586,2.1,Shelly5
on,24.92,0,586,2.1,Shelly5
on,24.66,0,586,2.09,Shelly5
on,24.66,0,586,2.09,Shelly5
on,24.51,0,586,2.06,Shelly5
on,24.51,0,586,2.06,Shelly5
on,25.1,0,588,2.1,Shelly5
on,25.1,0,588,2.1,Shelly5
on,24.88,0,588,2.12,Shelly5
on,24.88,0,588,2.12,Shelly5
on,24.84,0,588,2.1,Shelly5
on,24.84,0,588,2.1,Shelly5
on,25.1,0,590,2.14,Shelly5
on,25.1,0,590,2.14,Shelly5
on,24.84,0,590,2.18,Shelly5
on,24.84,0,590,2.18,Shelly5
on,24.92,0,590,2.04,Shelly5
on,24.92,0,590,2.04,Shelly5
on,24.66,0,592,2.18,Shelly5
on,24.66,0,592,2.18,Shelly5
on,24.55,0,592,2.03,Shelly5
on,24.55,0,592,2.03,Shelly5
on,24.73,0,592,2.17,Shelly5
on,24.73,0,592,2.17,Shelly5
on,24.73,0,594,2.01,Shelly5
on,24.73,0,594,2.01,Shelly5
on,24.7,0,594,2.13,Shelly5
on,24.7,0,594,2.13,Shelly5
on,24.84,0,594,2.14,Shelly5
on,24.84,0,594,2.14,Shelly5
on,25.04,0,596,2.2,Shelly5
on,25.04,0,596,2.2,Shelly5
on,24.99,0,596,2.01,Shelly5
on,24.99,0,596,2.01,Shelly5
on,24.73,0,596,2.06,Shelly5
on,24.73,0,596,2.06,Shelly5
on,24.84,0,598,2.11,Shelly5
on,24.84,0,598,2.11,Shelly5
on,24.62,0,598,2.11,Shelly5
on,24.62,0,598,2.11,Shelly5
on,24.84,0,598,2.12,Shelly5
on,24.84,0,598,2.12,Shelly5
on,24.73,0,600,2.12,Shelly5
on,24.73,0,600,2.12,Shelly5
on,24.99,0,600,2.09,Shelly5
on,24.99,0,600,2.09,Shelly5
on,24.84,0,600,2.08,Shelly5
on,24.84,0,600,2.08,Shelly5
on,24.48,0,602,2.12,Shelly5
on,24.48,0,602,2.12,Shelly5
on,24.77,0,602,2.04,Shelly5
on,24.77,0,602,2.04,Shelly5
on,25.29,0,602,2.15,Shelly5
on,25.29,0,602,2.15,Shelly5
on,24.99,0,605,2.12,Shelly5
on,24.99,0,605,2.12,Shelly5
on,24.59,0,605,2.13,Shelly5
on,24.59,0,605,2.13,Shelly5
on,24.77,0,605,2.04,Shelly5
on,24.77,0,605,2.04,Shelly5
on,24.62,0,607,2.12,Shelly5
on,24.62,0,607,2.12,Shelly5
on,24.95,0,607,2.11,Shelly5
on,24.95,0,607,2.11,Shelly5
on,24.88,0,607,2.09,Shelly5
on,24.88,0,607,2.09,Shelly5
on,24.84,0,609,2.03,Shelly5
on,24.84,0,609,2.03,Shelly5
on,24.84,0,609,2.08,Shelly5
on,24.84,0,609,2.08,Shelly5
on,24.44,0,609,2.14,Shelly5
on,24.44,0,609,2.14,Shelly5
on,24.77,0,611,1.97,Shelly5
on,24.77,0,611,1.97,Shelly5
on,24.95,0,611,2.05,Shelly5
on,24.95,0,611,2.05,Shelly5
on,24.88,0,611,2.15,Shelly5
on,24.88,0,611,2.15,Shelly5
on,24.62,0,613,2.14,Shelly5
on,24.62,0,613,2.14,Shelly5
on,24.62,0,613,2.12,Shelly5
on,24.62,0,613,2.12,Shelly5
on,24.77,0,613,2.14,Shelly5
on,24.77,0,613,2.14,Shelly5
on,24.66,0,615,2.1,Shelly5
on,24.66,0,615,2.1,Shelly5
on,24.55,0,615,2.13,Shelly5
on,24.55,0,615,2.13,Shelly5
on,24.66,0,615,2.15,Shelly5
on,24.66,0,615,2.15,Shelly5
on,24.77,0,617,2.18,Shelly5
on,24.77,0,617,2.18,Shelly5
on,24.73,0,617,2.06,Shelly5
on,24.73,0,617,2.06,Shelly5
on,24.99,0,617,2.18,Shelly5
on,24.99,0,617,2.18,Shelly5
on,24.88,0,619,2.18,Shelly5
on,24.88,0,619,2.18,Shelly5
on,24.99,0,619,2.14,Shelly5
on,24.99,0,619,2.14,Shelly5
on,24.7,0,619,2.1,Shelly5
on,24.7,0,619,2.1,Shelly5
on,24.77,0,622,2.17,Shelly5
on,24.77,0,622,2.17,Shelly5
on,24.88,0,622,2.12,Shelly5
on,24.88,0,622,2.12,Shelly5
on,24.84,0,622,2.14,Shelly5
on,24.84,0,622,2.14,Shelly5
on,24.48,0,624,2.18,Shelly5
on,24.48,0,624,2.18,Shelly5
on,24.59,0,624,2.11,Shelly5
on,24.59,0,624,2.11,Shelly5
on,24.55,0,624,2.1,Shelly5
on,24.55,0,624,2.1,Shelly5
on,24.48,0,626,2.17,Shelly5
on,24.48,0,626,2.17,Shelly5
on,24.88,0,626,2.06,Shelly5
on,24.88,0,626,2.06,Shelly5
on,25.23,0,626,2.13,Shelly5
on,25.23,0,626,2.13,Shelly5
on,24.99,0,628,2.13,Shelly5
on,24.99,0,628,2.13,Shelly5
on,24.55,0,628,2.17,Shelly5
on,24.55,0,628,2.17,Shelly5
on,24.92,0,628,2.12,Shelly5
on,24.92,0,628,2.12,Shelly5
on,24.99,0,630,2.12,Shelly5
on,24.99,0,630,2.12,Shelly5
on,24.66,0,630,2.26,Shelly5
on,24.66,0,630,2.26,Shelly5
on,24.77,0,630,2.08,Shelly5
on,24.77,0,630,2.08,Shelly5
on,24.88,0,632,2.13,Shelly5
on,24.88,0,632,2.13,Shelly5
on,24.77,0,632,2.24,Shelly5
on,24.77,0,632,2.24,Shelly5
on,24.59,0,632,2.04,Shelly5
on,24.59,0,632,2.04,Shelly5
on,24.99,0,634,2.07,Shelly5
on,24.99,0,634,2.07,Shelly5
on,25.23,0,634,2.11,Shelly5
on,25.23,0,634,2.11,Shelly5
on,24.95,0,634,2.16,Shelly5
on,24.95,0,634,2.16,Shelly5
on,24.84,0,636,2.17,Shelly5
on,24.84,0,636,2.17,Shelly5
on,24.88,0,636,2.12,Shelly5
on,24.88,0,636,2.12,Shelly5
on,24.55,0,636,2.16,Shelly5
on,24.55,0,636,2.16,Shelly5
on,24.55,0,639,2.2,Shelly5
on,24.55,0,639,2.2,Shelly5
on,24.51,0,639,2,Shelly5
on,24.51,0,639,2,Shelly5
on,24.7,0,639,2.21,Shelly5
on,24.7,0,639,2.21,Shelly5
on,24.77,0,641,2.08,Shelly5
on,24.77,0,641,2.08,Shelly5
on,24.62,0,641,2.12,Shelly5
on,24.62,0,641,2.12,Shelly5
on,24.92,0,641,2.16,Shelly5
on,24.92,0,641,2.16,Shelly5
on,25.23,0,643,2.14,Shelly5
on,25.23,0,643,2.14,Shelly5
on,24.7,0,643,2.21,Shelly5
on,24.7,0,643,2.21,Shelly5
on,24.66,0,643,2.14,Shelly5
on,24.66,0,643,2.14,Shelly5
on,24.99,0,645,2.08,Shelly5
on,24.99,0,645,2.08,Shelly5
on,24.66,0,645,2.19,Shelly5
on,24.66,0,645,2.19,Shelly5
on,24.92,0,645,2.26,Shelly5
on,24.92,0,645,2.26,Shelly5
on,24.84,0,647,2.19,Shelly5
on,24.84,0,647,2.19,Shelly5
on,24.44,0,647,2.13,Shelly5
on,24.44,0,647,2.13,Shelly5
on,24.62,0,647,2.11,Shelly5
on,24.62,0,647,2.11,Shelly5
on,24.73,0,649,2.13,Shelly5
on,24.73,0,649,2.13,Shelly5
on,24.92,0,649,2.07,Shelly5
on,24.92,0,649,2.07,Shelly5
on,24.92,0,649,2.13,Shelly5
on,24.92,0,649,2.13,Shelly5
on,25.04,0,651,2.12,Shelly5
on,25.04,0,651,2.12,Shelly5
on,24.7,0,651,2.16,Shelly5
on,24.7,0,651,2.16,Shelly5
on,24.99,0,651,2.13,Shelly5
on,24.99,0,651,2.13,Shelly5
on,25.17,0,653,2.12,Shelly5
on,25.17,0,653,2.12,Shelly5
on,24.88,0,653,2.18,Shelly5
on,24.88,0,653,2.18,Shelly5
on,24.99,0,653,2.09,Shelly5
on,24.99,0,653,2.09,Shelly5
on,24.77,0,655,2.19,Shelly5
on,24.77,0,655,2.19,Shelly5
on,24.73,0,655,2.09,Shelly5
on,24.73,0,655,2.09,Shelly5
on,24.99,0,655,2.22,Shelly5
on,24.99,0,655,2.22,Shelly5
on,25.29,0,658,2.09,Shelly5
on,25.29,0,658,2.09,Shelly5
on,25.23,0,658,1.99,Shelly5
on,25.23,0,658,1.99,Shelly5
on,25.47,0,658,2.16,Shelly5
on,25.47,0,658,2.16,Shelly5
on,25.35,0,660,2.13,Shelly5
on,25.35,0,660,2.13,Shelly5
on,24.95,0,660,2.1,Shelly5
on,24.95,0,660,2.1,Shelly5
on,25.23,0,660,2.07,Shelly5
on,25.23,0,660,2.07,Shelly5
on,25.04,0,662,2.07,Shelly5
on,25.04,0,662,2.07,Shelly5
on,24.99,0,662,2.09,Shelly5
on,24.99,0,662,2.09,Shelly5
on,25.17,0,662,2.12,Shelly5
on,25.17,0,662,2.12,Shelly5
on,25.23,0,664,2.06,Shelly5
on,25.23,0,664,2.06,Shelly5
on,24.77,0,664,2.14,Shelly5
on,24.77,0,664,2.14,Shelly5
on,25.35,0,664,2.17,Shelly5
on,25.35,0,664,2.17,Shelly5
on,25.65,0,666,2.05,Shelly5
on,25.65,0,666,2.05,Shelly5
on,25.35,0,666,2.07,Shelly5
on,25.35,0,666,2.07,Shelly5
on,25.04,0,666,2.16,Shelly5
on,25.04,0,666,2.16,Shelly5
on,24.88,0,668,2.13,Shelly5
on,24.88,0,668,2.13,Shelly5
on,25.23,0,668,2.12,Shelly5
on,25.23,0,668,2.12,Shelly5
on,24.99,0,668,2.09,Shelly5
on,24.99,0,668,2.09,Shelly5
on,25.1,0,670,2.06,Shelly5
on,25.1,0,670,2.06,Shelly5
on,24.84,0,670,2.06,Shelly5
on,24.84,0,670,2.06,Shelly5
on,25.17,0,670,2.23,Shelly5
on,25.17,0,670,2.23,Shelly5
on,25.1,0,672,2.14,Shelly5
on,25.1,0,672,2.14,Shelly5
on,25.35,0,672,2.07,Shelly5
on,25.35,0,672,2.07,Shelly5
on,25.71,0,672,2.15,Shelly5
on,25.71,0,672,2.15,Shelly5
on,25.23,0,675,2.03,Shelly5
on,25.23,0,675,2.03,Shelly5
on,24.99,0,675,2.1,Shelly5
on,24.99,0,675,2.1,Shelly5
on,25.23,0,675,2.05,Shelly5
on,25.23,0,675,2.05,Shelly5
on,25.23,0,677,2.13,Shelly5
on,25.23,0,677,2.13,Shelly5
on,25.1,0,677,2.1,Shelly5
on,25.1,0,677,2.1,Shelly5
on,25.04,0,677,1.99,Shelly5
on,25.04,0,677,1.99,Shelly5
on,25.23,0,679,2.15,Shelly5
on,25.23,0,679,2.15,Shelly5
on,24.7,0,679,2.16,Shelly5
on,24.7,0,679,2.16,Shelly5
on,24.99,0,679,2.12,Shelly5
on,24.99,0,679,2.12,Shelly5
on,25.23,0,681,2.2,Shelly5
on,25.23,0,681,2.2,Shelly5
on,25.53,0,681,2.1,Shelly5
on,25.53,0,681,2.1,Shelly5
on,25.04,0,681,2.11,Shelly5
on,25.04,0,681,2.11,Shelly5
on,24.99,0,683,2.15,Shelly5
on,24.99,0,683,2.15,Shelly5
on,24.92,0,683,2.09,Shelly5
on,24.92,0,683,2.09,Shelly5
on,24.99,0,683,2.2,Shelly5
on,24.99,0,683,2.2,Shelly5
on,25.29,0,685,2.08,Shelly5
on,25.29,0,685,2.08,Shelly5
on,25.17,0,685,2.04,Shelly5
on,25.17,0,685,2.04,Shelly5
on,25.17,0,685,2.12,Shelly5
on,25.17,0,685,2.12,Shelly5
on,24.88,0,687,2.08,Shelly5
on,24.88,0,687,2.08,Shelly5
on,24.62,0,687,2.08,Shelly5
on,24.62,0,687,2.08,Shelly5
on,25.17,0,687,2.11,Shelly5
on,25.17,0,687,2.11,Shelly5
on,25.71,0,689,2.12,Shelly5
on,25.71,0,689,2.12,Shelly5
on,24.88,0,689,2.11,Shelly5
on,24.88,0,689,2.11,Shelly5
on,25.17,0,689,2.14,Shelly5
on,25.17,0,689,2.14,Shelly5
on,24.77,0,692,2.11,Shelly5
on,24.77,0,692,2.11,Shelly5
on,24.99,0,692,2.1,Shelly5
on,24.99,0,692,2.1,Shelly5
on,24.77,0,692,2.13,Shelly5
on,24.77,0,692,2.13,Shelly5
on,24.99,0,694,2.09,Shelly5
on,24.99,0,694,2.09,Shelly5
on,24.99,0,694,2.16,Shelly5
on,24.99,0,694,2.16,Shelly5
on,24.99,0,694,2.23,Shelly5
on,24.99,0,694,2.23,Shelly5
on,24.73,0,696,2.12,Shelly5
on,24.73,0,696,2.12,Shelly5
on,25.17,0,696,2.09,Shelly5
on,25.17,0,696,2.09,Shelly5
on,24.99,0,696,2.12,Shelly5
on,24.99,0,696,2.12,Shelly5
on,25.17,0,698,2.15,Shelly5
on,25.17,0,698,2.15,Shelly5
on,24.84,0,698,2.12,Shelly5
on,24.84,0,698,2.12,Shelly5
on,24.99,0,698,2.1,Shelly5
on,24.99,0,698,2.1,Shelly5
on,24.77,0,700,2.11,Shelly5
on,24.77,0,700,2.11,Shelly5
on,24.7,0,700,2.09,Shelly5
on,24.7,0,700,2.09,Shelly5
on,24.95,0,700,2.11,Shelly5
on,24.95,0,700,2.11,Shelly5
on,24.7,0,702,2.14,Shelly5
on,24.7,0,702,2.14,Shelly5
on,24.99,0,702,2.07,Shelly5
on,24.99,0,702,2.07,Shelly5
on,24.66,0,702,2.18,Shelly5
on,24.66,0,702,2.18,Shelly5
on,25.04,0,704,2.13,Shelly5
on,25.04,0,704,2.13,Shelly5
on,25.17,0,704,2.18,Shelly5
on,25.17,0,704,2.18,Shelly5
on,24.73,0,704,2.13,Shelly5
on,24.73,0,704,2.13,Shelly5
on,25.17,0,706,2.01,Shelly5
on,25.17,0,706,2.01,Shelly5
on,24.77,0,706,2.08,Shelly5
on,24.77,0,706,2.08,Shelly5
on,24.66,0,706,2.2,Shelly5
on,24.66,0,706,2.2,Shelly5
on,24.77,0,709,2.09,Shelly5
on,24.77,0,709,2.09,Shelly5
on,24.77,0,709,2.08,Shelly5
on,24.77,0,709,2.08,Shelly5
on,24.92,0,709,2.17,Shelly5
on,24.92,0,709,2.17,Shelly5
on,24.7,0,711,2.17,Shelly5
on,24.7,0,711,2.17,Shelly5
on,24.95,0,711,2.09,Shelly5
on,24.95,0,711,2.09,Shelly5
on,24.88,0,711,2.09,Shelly5
on,24.88,0,711,2.09,Shelly5
on,25.47,0,713,2.15,Shelly5
on,25.47,0,713,2.15,Shelly5
on,25.23,0,713,2.12,Shelly5
on,25.23,0,713,2.12,Shelly5
on,25.04,0,713,2.1,Shelly5
on,25.04,0,713,2.1,Shelly5
on,24.73,0,715,2.16,Shelly5
on,24.73,0,715,2.16,Shelly5
on,25.04,0,715,2.11,Shelly5
on,25.04,0,715,2.11,Shelly5
on,24.62,0,715,2.11,Shelly5
on,24.62,0,715,2.11,Shelly5
on,24.7,0,717,2.19,Shelly5
on,24.7,0,717,2.19,Shelly5
on,24.73,0,717,2.14,Shelly5
on,24.73,0,717,2.14,Shelly5
on,24.62,0,717,2.19,Shelly5
on,24.62,0,717,2.19,Shelly5
on,24.59,0,719,2.12,Shelly5
on,24.59,0,719,2.12,Shelly5
on,24.7,0,719,2.13,Shelly5
on,24.7,0,719,2.13,Shelly5
on,25.23,0,719,2.08,Shelly5
on,25.23,0,719,2.08,Shelly5
on,25.04,0,721,2.21,Shelly5
on,25.04,0,721,2.21,Shelly5
on,24.95,0,721,2.16,Shelly5
on,24.95,0,721,2.16,Shelly5
on,24.73,0,721,2.04,Shelly5
on,24.73,0,721,2.04,Shelly5
on,25.1,0,723,2.09,Shelly5
on,25.1,0,723,2.09,Shelly5
on,24.7,0,723,2.11,Shelly5
on,24.7,0,723,2.11,Shelly5
on,24.66,0,723,2.16,Shelly5
on,24.66,0,723,2.16,Shelly5
on,24.95,0,726,2.06,Shelly5
on,24.95,0,726,2.06,Shelly5
on,24.55,0,726,2.06,Shelly5
on,24.55,0,726,2.06,Shelly5
on,24.88,0,726,2.07,Shelly5
on,24.88,0,726,2.07,Shelly5
on,24.66,0,728,2.14,Shelly5
on,24.66,0,728,2.14,Shelly5
on,25.1,0,728,2.17,Shelly5
on,25.1,0,728,2.17,Shelly5
on,25.1,0,728,2.11,Shelly5
on,25.1,0,728,2.11,Shelly5
on,24.77,0,730,2.05,Shelly5
on,24.77,0,730,2.05,Shelly5
on,24.95,0,730,2.15,Shelly5
on,24.95,0,730,2.15,Shelly5
on,24.62,0,730,2.14,Shelly5
on,24.62,0,730,2.14,Shelly5
on,24.73,0,732,2.08,Shelly5
on,24.73,0,732,2.08,Shelly5
on,24.66,0,732,2.14,Shelly5
on,24.66,0,732,2.14,Shelly5
on,24.62,0,732,2.25,Shelly5
on,24.62,0,732,2.25,Shelly5
on,24.51,0,734,2.07,Shelly5
on,24.51,0,734,2.07,Shelly5
on,24.7,0,734,2.01,Shelly5
on,24.7,0,734,2.01,Shelly5
on,25.04,0,734,2.13,Shelly5
on,25.04,0,734,2.13,Shelly5
on,25.04,0,736,2.1,Shelly5
on,25.04,0,736,2.1,Shelly5
on,24.95,0,736,2.14,Shelly5
on,24.95,0,736,2.14,Shelly5
on,24.7,0,736,2.08,Shelly5
on,24.7,0,736,2.08,Shelly5
on,24.55,0,738,2.19,Shelly5
on,24.55,0,738,2.19,Shelly5
on,24.59,0,738,2.19,Shelly5
on,24.59,0,738,2.19,Shelly5
on,24.99,0,738,2.15,Shelly5
on,24.99,0,738,2.15,Shelly5
on,24.73,0,740,2.07,Shelly5
on,24.73,0,740,2.07,Shelly5
on,24.84,0,740,2.13,Shelly5
on,24.84,0,740,2.13,Shelly5
on,24.95,0,740,2.12,Shelly5
on,24.95,0,740,2.12,Shelly5
on,24.84,0,742,2.05,Shelly5
on,24.84,0,742,2.05,Shelly5
on,25.17,0,742,2.19,Shelly5
on,25.17,0,742,2.19,Shelly5
on,25.47,0,742,2.09,Shelly5
on,25.47,0,742,2.09,Shelly5
on,25.04,0,745,2.01,Shelly5
on,25.04,0,745,2.01,Shelly5
on,25.1,0,745,2.17,Shelly5
on,25.1,0,745,2.17,Shelly5
on,24.99,0,745,2.15,Shelly5
on,24.99,0,745,2.15,Shelly5
on,24.92,0,747,2.15,Shelly5
on,24.92,0,747,2.15,Shelly5
on,24.7,0,747,2.02,Shelly5
on,24.7,0,747,2.02,Shelly5
on,24.95,0,747,2.11,Shelly5
on,24.95,0,747,2.11,Shelly5
on,24.59,0,749,2.1,Shelly5
on,24.59,0,749,2.1,Shelly5
on,24.48,0,749,2.1,Shelly5
on,24.48,0,749,2.1,Shelly5
on,24.55,0,749,2.13,Shelly5
on,24.55,0,749,2.13,Shelly5
on,24.88,0,751,2.15,Shelly5
on,24.88,0,751,2.15,Shelly5
on,24.84,0,751,2.02,Shelly5
on,24.84,0,751,2.02,Shelly5
on,24.7,0,751,2.16,Shelly5
on,24.7,0,751,2.16,Shelly5
on,24.99,0,753,2.04,Shelly5
on,24.99,0,753,2.04,Shelly5
on,24.99,0,753,2.17,Shelly5
on,24.99,0,753,2.17,Shelly5
on,24.59,0,753,2.05,Shelly5
on,24.59,0,753,2.05,Shelly5
on,24.92,0,755,2.04,Shelly5
on,24.92,0,755,2.04,Shelly5
on,24.7,0,755,2.12,Shelly5
on,24.7,0,755,2.12,Shelly5
on,24.51,0,755,2.14,Shelly5
on,24.51,0,755,2.14,Shelly5
on,24.7,0,757,2.16,Shelly5
on,24.7,0,757,2.16,Shelly5
on,24.88,0,757,2.11,Shelly5
on,24.88,0,757,2.11,Shelly5
on,25.1,0,757,2.2,Shelly5
on,25.1,0,757,2.2,Shelly5
on,25.17,0,759,2.12,Shelly5
on,25.17,0,759,2.12,Shelly5
on,24.73,0,759,2.24,Shelly5
on,24.73,0,759,2.24,Shelly5
on,24.92,0,759,2.05,Shelly5
on,24.92,0,759,2.05,Shelly5
on,24.92,0,761,2.07,Shelly5
on,24.92,0,761,2.07,Shelly5
on,24.88,0,761,2.04,Shelly5
on,24.88,0,761,2.04,Shelly5
on,24.66,0,761,2.17,Shelly5
on,24.66,0,761,2.17,Shelly5
on,24.88,0,764,2.25,Shelly5
on,24.88,0,764,2.25,Shelly5
on,24.84,0,764,2.16,Shelly5
