relay,temperature,overtemperature,energy,power,plug
1,31.05,0,32,0,3
1,31.05,0,32,0,3
1,30.77,0,32,0,3
1,30.77,0,32,0,3
1,30.65,0,32,0,3
1,30.65,0,32,0,3
1,30.65,0,32,0,3
1,30.65,0,32,0,3
1,30.15,0,32,0,3
1,30.15,0,32,0,3
1,30.43,0,32,0,3
1,30.43,0,32,0,3
1,30.43,0,32,0,3
1,30.43,0,32,0,3
1,30.03,0,32,0,3
1,30.03,0,32,0,3
1,30.03,0,32,0,3
1,30.03,0,32,0,3
1,29.98,0,32,0,3
1,29.98,0,32,0,3
1,30.43,0,32,0,3
1,30.43,0,32,0,3
1,30.82,0,32,0,3
1,30.82,0,32,0,3
1,30.93,0,32,0,3
1,30.93,0,32,0,3
1,30.77,0,32,0,3
1,30.77,0,32,0,3
1,30.6,0,32,0,3
1,30.6,0,32,0,3
1,30.54,0,32,0,3
1,30.54,0,32,0,3
1,30.43,0,32,0,3
1,30.43,0,32,0,3
1,30.15,0,32,0,3
1,30.15,0,32,0,3
1,29.92,0,32,0,3
1,29.92,0,32,0,3
1,30.54,0,32,0,3
1,30.54,0,32,0,3
1,30.54,0,32,0,3
1,30.54,0,32,0,3
1,30.49,0,32,0,3
1,30.49,0,32,0,3
1,30.93,0,32,0,3
1,30.93,0,32,0,3
1,30.77,0,32,0,3
1,30.77,0,32,0,3
1,30.65,0,32,0,3
1,30.65,0,32,0,3
1,30.65,0,32,0,3
1,30.65,0,32,0,3
1,30.09,0,32,0,3
1,30.09,0,32,0,3
1,30.43,0,32,0,3
1,30.43,0,32,0,3
1,30.88,0,32,0,3
1,30.88,0,32,0,3
1,30.6,0,32,0,3
1,30.6,0,32,0,3
1,30.43,0,32,0,3
1,30.43,0,32,0,3
1,30.43,0,32,5.61,3
1,30.43,0,32,5.61,3
1,30.49,0,32,3.53,3
1,30.49,0,32,3.53,3
1,30.93,0,32,0,3
1,30.93,0,32,0,3
1,30.88,0,32,0,3
1,30.88,0,32,0,3
1,30.71,0,32,0,3
1,30.71,0,32,0,3
1,30.54,0,32,0,3
1,30.54,0,32,0,3
1,30.54,0,32,0,3
1,30.54,0,32,0,3
1,30.49,0,32,0,3
1,30.49,0,32,0,3
1,30.49,0,32,0,3
1,30.49,0,32,0,3
1,30.37,0,32,0,3
1,30.37,0,32,0,3
1,30.43,0,32,0,3
1,30.43,0,32,0,3
1,30.09,0,32,0,3
1,30.09,0,32,0,3
1,30.43,0,32,0,3
1,30.43,0,32,0,3
1,30.93,0,32,0,3
1,30.93,0,32,0,3
1,30.77,0,32,0,3
1,30.77,0,32,0,3
1,30.65,0,32,0,3
1,30.65,0,32,0,3
1,30.54,0,32,0,3
1,30.54,0,32,0,3
1,30.2,0,32,0,3
1,30.2,0,32,0,3
1,30.6,0,32,0,3
1,30.6,0,32,0,3
1,30.54,0,32,0,3
1,30.54,0,32,0,3
1,30.49,0,34,0,3
1,30.49,0,34,0,3
1,30.54,0,34,0,3
1,30.54,0,34,0,3
1,30.43,0,34,0,3
1,30.43,0,34,0,3
1,30.49,0,34,0,3
1,30.49,0,34,0,3
1,30.93,0,34,0,3
1,30.93,0,34,0,3
1,30.93,0,34,0,3
1,30.93,0,34,0,3
1,30.65,0,34,0,3
1,30.65,0,34,0,3
1,30.65,0,34,0,3
1,30.65,0,34,0,3
1,30.26,0,34,0,3
1,30.26,0,34,0,3
1,30.49,0,34,0,3
1,30.49,0,34,0,3
1,30.54,0,34,0,3
1,30.54,0,34,0,3
1,30.65,0,34,0,3
1,30.65,0,34,0,3
1,30.54,0,34,0,3
1,30.54,0,34,0,3
1,30.49,0,34,0,3
1,30.49,0,34,0,3
1,30.49,0,34,0,3
1,30.49,0,34,0,3
1,31.05,0,34,0,3
1,31.05,0,34,0,3
1,30.6,0,34,0,3
1,30.6,0,34,0,3
1,30.54,0,34,0,3
1,30.54,0,34,0,3
1,30.65,0,34,0,3
1,30.65,0,34,0,3
1,30.6,0,34,0,3
1,30.6,0,34,0,3
1,30.43,0,34,0,3
1,30.43,0,34,0,3
1,30.6,0,34,0,3
1,30.6,0,34,0,3
1,30.09,0,34,0,3
1,30.09,0,34,0,3
1,30.54,0,34,0,3
1,30.54,0,34,0,3
1,30.6,0,34,0,3
1,30.6,0,34,0,3
1,30.37,0,34,0,3
1,30.37,0,34,0,3
1,31.05,0,34,0,3
1,31.05,0,34,0,3
1,31.05,0,34,0,3
1,31.05,0,34,0,3
1,30.71,0,34,0,3
1,30.71,0,34,0,3
1,30.65,0,34,0,3
1,30.65,0,34,0,3
1,30.49,0,34,0,3
1,30.49,0,34,0,3
1,30.37,0,34,0,3
1,30.37,0,34,0,3
1,30.54,0,34,0,3
1,30.54,0,34,0,3
1,30.49,0,34,0,3
1,30.49,0,34,0,3
1,30.65,0,34,0,3
1,30.65,0,34,0,3
1,29.92,0,34,0,3
1,29.92,0,34,0,3
1,30.54,0,34,0,3
1,30.54,0,34,0,3
1,30.82,0,34,0,3
1,30.82,0,34,0,3
1,31.05,0,34,0,3
1,31.05,0,34,0,3
1,30.82,0,34,0,3
1,30.82,0,34,0,3
1,30.71,0,34,0,3
1,30.71,0,34,0,3
1,30.49,0,34,0,3
1,30.49,0,34,0,3
1,30.54,0,34,0,3
1,30.54,0,34,0,3
1,30.15,0,34,0,3
1,30.15,0,34,0,3
1,30.65,0,34,0,3
1,30.65,0,34,0,3
1,30.49,0,34,4.43,3
1,30.49,0,34,4.43,3
1,30.49,0,34,0,3
1,30.49,0,34,0,3
1,29.92,0,34,0,3
1,29.92,0,34,0,3
1,30.93,0,34,0,3
1,30.93,0,34,0,3
1,30.77,0,34,0,3
1,30.77,0,34,0,3
1,30.71,0,34,0,3
1,30.71,0,34,0,3
1,30.49,0,34,0,3
1,30.49,0,34,0,3
1,30.6,0,34,0,3
1,30.6,0,34,0,3
1,30.65,0,34,0,3
1,30.65,0,34,0,3
1,30.6,0,34,0,3
1,30.6,0,34,0,3
1,29.98,0,34,0,3
1,29.98,0,34,0,3
1,30.49,0,34,0,3
1,30.49,0,34,0,3
1,30.6,0,34,0,3
1,30.6,0,34,0,3
1,30.49,0,34,0,3
1,30.49,0,34,0,3
1,30.88,0,34,0,3
1,30.88,0,34,0,3
1,30.49,0,34,0,3
1,30.49,0,34,0,3
1,30.65,0,34,0,3
1,30.65,0,34,0,3
1,30.6,0,34,0,3
1,30.6,0,34,0,3
1,30.65,0,34,0,3
1,30.65,0,34,0,3
1,30.54,0,34,0,3
1,30.54,0,34,0,3
1,30.43,0,34,0,3
1,30.43,0,34,0,3
1,30.54,0,34,0,3
1,30.54,0,34,0,3
1,30.15,0,34,0,3
1,30.15,0,34,0,3
1,30.43,0,34,0,3
1,30.43,0,34,0,3
1,30.37,0,34,0,3
1,30.37,0,34,0,3
1,30.88,0,34,0,3
1,30.88,0,34,0,3
1,30.71,0,34,0,3
1,30.71,0,34,0,3
1,30.26,0,34,0,3
1,30.26,0,34,0,3
1,30.6,0,34,0,3
1,30.6,0,34,0,3
1,30.49,0,34,0,3
1,30.49,0,34,0,3
1,29.98,0,34,0,3
1,29.98,0,34,0,3
1,30.03,0,34,0,3
1,30.03,0,34,0,3
1,30.49,0,34,0,3
1,30.49,0,34,0,3
1,30.43,0,34,0,3
1,30.43,0,34,0,3
1,30.26,0,34,0,3
1,30.26,0,34,0,3
1,30.37,0,34,0,3
1,30.37,0,34,0,3
1,30.54,0,34,0,3
1,30.54,0,34,0,3
1,30.82,0,34,0,3
1,30.82,0,34,0,3
1,30.65,0,34,0,3
1,30.65,0,34,0,3
1,30.6,0,34,0,3
1,30.6,0,34,0,3
1,30.49,0,34,0,3
1,30.49,0,34,0,3
1,30.37,0,34,0,3
1,30.37,0,34,0,3
1,30.49,0,34,0,3
1,30.49,0,34,0,3
1,30.54,0,34,0,3
1,30.54,0,34,0,3
1,30.43,0,34,0,3
1,30.43,0,34,0,3
1,30.49,0,34,0,3
1,30.49,0,34,0,3
1,30.15,0,34,0,3
1,30.15,0,34,0,3
1,30.93,0,34,0,3
1,30.93,0,34,0,3
1,30.88,0,34,0,3
1,30.88,0,34,0,3
1,30.65,0,34,0,3
1,30.65,0,34,0,3
1,30.54,0,34,0,3
1,30.54,0,34,0,3
1,30.54,0,34,0,3
1,30.54,0,34,0,3
1,30.37,0,34,0,3
1,30.37,0,34,0,3
1,30.49,0,34,0,3
1,30.49,0,34,0,3
1,30.49,0,34,0,3
1,30.49,0,34,0,3
1,30.49,0,34,0,3
1,30.49,0,34,0,3
1,30.37,0,34,0,3
1,30.37,0,34,0,3
1,30.49,0,34,0,3
1,30.49,0,34,0,3
1,30.93,0,34,0,3
1,30.93,0,34,0,3
1,31.32,0,34,0,3
1,31.32,0,34,0,3
1,30.71,0,34,5.88,3
1,30.71,0,34,5.88,3
1,30.6,0,34,3.83,3
1,30.6,0,34,3.83,3
1,30.6,0,34,2.73,3
1,30.6,0,34,2.73,3
1,30.54,0,34,2.55,3
1,30.54,0,34,2.55,3
1,30.54,0,34,2.4,3
1,30.54,0,34,2.4,3
1,30.43,0,34,2.31,3
1,30.43,0,34,2.31,3
1,30.49,0,34,1.66,3
1,30.49,0,34,1.66,3
1,30.37,0,34,1.69,3
1,30.37,0,34,1.69,3
1,30.43,0,34,1.65,3
1,30.43,0,34,1.65,3
1,30.88,0,34,1.53,3
1,30.88,0,34,1.53,3
1,30.77,0,34,1.52,3
1,30.77,0,34,1.52,3
1,30.2,0,34,1.56,3
1,30.2,0,34,1.56,3
1,30.6,0,34,3.01,3
1,30.6,0,34,3.01,3
1,30.49,0,34,1.1,3
1,30.49,0,34,1.1,3
1,30.6,0,34,0.98,3
1,30.6,0,34,0.98,3
1,30.49,0,34,0.91,3
1,30.49,0,34,0.91,3
1,30.43,0,34,2.64,3
1,30.43,0,34,2.64,3
1,30.49,0,34,1.37,3
1,30.49,0,34,1.37,3
1,30.43,0,34,3.66,3
1,30.43,0,34,3.66,3
1,30.49,0,34,0,3
1,30.49,0,34,0,3
1,30.93,0,34,0,3
1,30.93,0,34,0,3
1,30.26,0,34,0,3
1,30.26,0,34,0,3
1,30.65,0,34,0,3
1,30.65,0,34,0,3
1,30.43,0,34,0,3
1,30.43,0,34,0,3
1,30.6,0,34,0,3
1,30.6,0,34,0,3
1,30.6,0,34,0,3
1,30.6,0,34,0,3
1,30.49,0,34,0,3
1,30.49,0,34,0,3
1,30.6,0,34,0,3
1,30.6,0,34,0,3
1,30.54,0,34,0,3
1,30.54,0,34,0,3
1,30.15,0,34,0,3
1,30.15,0,34,0,3
1,30.37,0,34,0,3
1,30.37,0,34,0,3
1,30.88,0,34,0,3
1,30.88,0,34,0,3
1,31.27,0,34,0,3
1,31.27,0,34,0,3
1,30.6,0,34,0,3
1,30.6,0,34,0,3
1,30.6,0,34,0,3
1,30.6,0,34,0,3
1,30.43,0,34,0,3
1,30.43,0,34,0,3
1,30.6,0,34,0,3
1,30.6,0,34,0,3
1,30.71,0,34,0,3
1,30.71,0,34,0,3
1,30.71,0,34,0,3
1,30.71,0,34,0,3
1,30.71,0,34,0,3
1,30.71,0,34,0,3
1,30.26,0,34,0,3
1,30.26,0,34,0,3
1,30.77,0,34,0,3
1,30.77,0,34,0,3
1,31.16,0,34,0,3
1,31.16,0,34,0,3
1,30.71,0,34,0,3
1,30.71,0,34,0,3
1,31.1,0,34,0,3
1,31.1,0,34,0,3
1,30.93,0,34,0,3
1,30.93,0,34,0,3
1,30.88,0,34,0,3
1,30.88,0,34,0,3
1,30.88,0,34,0,3
1,30.88,0,34,0,3
1,30.88,0,34,0,3
1,30.88,0,34,0,3
1,30.71,0,34,0,3
1,30.71,0,34,0,3
1,30.6,0,34,0,3
1,30.6,0,34,0,3
1,30.88,0,34,0,3
1,30.88,0,34,0,3
1,30.71,0,34,0,3
1,30.71,0,34,0,3
1,31.21,0,34,0,3
1,31.21,0,34,0,3
1,30.93,0,34,0,3
1,30.93,0,34,0,3
1,31.1,0,34,0,3
1,31.1,0,34,0,3
1,31.1,0,34,0,3
1,31.1,0,34,0,3
1,30.93,0,34,0,3
1,30.93,0,34,0,3
1,30.82,0,34,0,3
1,30.82,0,34,0,3
1,30.65,0,34,0,3
1,30.65,0,34,0,3
1,30.77,0,34,0,3
1,30.77,0,34,0,3
1,30.6,0,34,0,3
1,30.6,0,34,0,3
1,30.82,0,34,0,3
1,30.82,0,34,0,3
1,30.93,0,34,0,3
1,30.93,0,34,0,3
1,31.05,0,34,0,3
1,31.05,0,34,0,3
1,31.55,0,34,0,3
1,31.55,0,34,0,3
1,31.1,0,34,0,3
1,31.1,0,34,0,3
1,30.77,0,34,0,3
1,30.77,0,34,0,3
1,30.93,0,34,0,3
1,30.93,0,34,0,3
1,30.71,0,34,0,3
1,30.71,0,34,0,3
1,30.93,0,34,0,3
1,30.93,0,34,0,3
1,30.93,0,34,0,3
1,30.93,0,34,0,3
1,30.43,0,34,0,3
1,30.43,0,34,0,3
1,30.49,0,34,0,3
1,30.49,0,34,0,3
1,30.88,0,34,0,3
1,30.88,0,34,0,3
1,31.16,0,34,0,3
1,31.16,0,34,0,3
1,31.1,0,34,0,3
1,31.1,0,34,0,3
1,31.1,0,34,0,3
1,31.1,0,34,0,3
1,31.1,0,34,4.79,3
1,31.1,0,34,4.79,3
1,30.93,0,34,3.53,3
1,30.93,0,34,3.53,3
1,31.1,0,36,0,3
1,31.1,0,36,0,3
1,30.93,0,36,0,3
1,30.93,0,36,0,3
1,30.6,0,36,0,3
1,30.6,0,36,0,3
1,30.6,0,38,0,3
1,30.6,0,38,0,3
1,30.82,0,38,0,3
1,30.82,0,38,0,3
1,30.71,0,38,0,3
1,30.71,0,38,0,3
1,31.21,0,38,0,3
1,31.21,0,38,0,3
1,31.21,0,40,0,3
1,31.21,0,40,0,3
1,30.93,0,40,0,3
1,30.93,0,40,0,3
1,30.65,0,40,0,3
1,30.65,0,40,0,3
1,31.05,0,42,0,3
1,31.05,0,42,0,3
1,30.54,0,42,0,3
1,30.54,0,42,0,3
1,30.49,0,42,0,3
1,30.49,0,42,0,3
1,30.88,0,42,0,3
1,30.88,0,42,0,3
1,30.88,0,42,0,3
1,30.88,0,42,0,3
1,31.05,0,43,0,3
1,31.05,0,43,0,3
1,30.93,0,43,0,3
1,30.93,0,43,0,3
1,31.16,0,43,0,3
1,31.16,0,43,0,3
1,30.82,0,43,0,3
1,30.82,0,43,0,3
1,31.1,0,43,0,3
1,31.1,0,43,0,3
1,31.05,0,43,0,3
1,31.05,0,43,0,3
1,31.05,0,43,0,3
1,31.05,0,43,0,3
1,30.88,0,44,0,3
1,30.88,0,44,0,3
1,30.88,0,44,0,3
1,30.88,0,44,0,3
1,30.71,0,44,0,3
1,30.71,0,44,0,3
1,30.88,0,44,0,3
1,30.88,0,44,0,3
1,30.82,0,44,0,3
1,30.82,0,44,0,3
1,30.88,0,44,0,3
1,30.88,0,44,0,3
1,31.21,0,44,0,3
1,31.21,0,44,0,3
1,31.1,0,44,0,3
1,31.1,0,44,0,3
1,31.1,0,44,0,3
1,31.1,0,44,0,3
1,30.88,0,44,0,3
1,30.88,0,44,0,3
1,30.88,0,44,0,3
1,30.88,0,44,0,3
1,30.88,0,44,0,3
1,30.88,0,44,0,3
1,30.88,0,44,0,3
1,30.88,0,44,0,3
1,30.93,0,44,0,3
1,30.93,0,44,0,3
1,30.88,0,44,0,3
1,30.88,0,44,0,3
1,30.77,0,44,0,3
1,30.77,0,44,0,3
1,30.82,0,44,0,3
1,30.82,0,44,0,3
1,31.21,0,44,5.86,3
1,31.21,0,44,5.86,3
1,31.16,0,44,5.86,3
1,31.16,0,44,5.86,3
1,30.77,0,44,3.85,3
1,30.77,0,44,3.85,3
1,30.88,0,44,0,3
1,30.88,0,44,0,3
1,30.88,0,44,0,3
1,30.88,0,44,0,3
1,30.77,0,44,0,3
1,30.77,0,44,0,3
1,30.88,0,44,0,3
1,30.88,0,44,0,3
1,30.77,0,44,0,3
1,30.77,0,44,0,3
1,30.82,0,44,0,3
1,30.82,0,44,0,3
1,30.77,0,44,0,3
1,30.77,0,44,0,3
1,30.82,0,44,0,3
1,30.82,0,44,0,3
1,31.16,0,44,0,3
1,31.16,0,44,0,3
1,31.16,0,44,0,3
1,31.16,0,44,0,3
1,31.49,0,44,0,3
1,31.49,0,44,0,3
1,30.88,0,44,0,3
1,30.88,0,44,0,3
1,30.82,0,44,0,3
1,30.82,0,44,0,3
1,30.65,0,44,0,3
1,30.65,0,44,0,3
1,30.93,0,44,4.77,3
1,30.93,0,44,4.77,3
1,30.88,0,44,1.44,3
1,30.88,0,44,1.44,3
1,30.82,0,44,0,3
1,30.82,0,44,0,3
1,30.88,0,44,0,3
1,30.88,0,44,0,3
1,30.82,0,44,0,3
1,30.82,0,44,0,3
1,31.16,0,44,0,3
1,31.16,0,44,0,3
1,30.82,0,44,0,3
1,30.82,0,44,0,3
1,31.16,0,44,0,3
1,31.16,0,44,0,3
1,30.93,0,44,0,3
1,30.93,0,44,0,3
1,30.88,0,44,0,3
1,30.88,0,44,0,3
1,30.88,0,44,0,3
1,30.88,0,44,0,3
1,30.77,0,44,0,3
1,30.77,0,44,0,3
1,30.49,0,44,0,3
1,30.49,0,44,0,3
1,30.77,0,44,0,3
1,30.77,0,44,0,3
1,30.77,0,44,0,3
1,30.77,0,44,0,3
1,31.05,0,44,0,3
1,31.05,0,44,0,3
1,31.21,0,44,0,3
1,31.21,0,44,0,3
1,31.27,0,44,0,3
1,31.27,0,44,0,3
1,30.77,0,44,0,3
1,30.77,0,44,0,3
1,30.93,0,44,0,3
1,30.93,0,44,0,3
1,30.77,0,44,0,3
1,30.77,0,44,0,3
1,30.88,0,44,0,3
1,30.88,0,44,0,3
1,30.93,0,44,0,3
1,30.93,0,44,0,3
1,30.88,0,44,0,3
1,30.88,0,44,0,3
1,30.82,0,44,0,3
1,30.82,0,44,0,3
1,30.93,0,44,0,3
1,30.93,0,44,0,3
1,30.82,0,44,0,3
1,30.82,0,44,0,3
1,31.16,0,44,0,3
1,31.16,0,44,0,3
1,31.32,0,44,0,3
1,31.32,0,44,0,3
1,30.93,0,44,0,3
1,30.93,0,44,0,3
1,31.05,0,44,0,3
1,31.05,0,44,0,3
1,30.93,0,44,0,3
1,30.93,0,44,0,3
1,30.93,0,44,0,3
1,30.93,0,44,0,3
1,30.71,0,44,0,3
1,30.71,0,44,0,3
1,30.77,0,44,0,3
1,30.77,0,44,0,3
1,30.49,0,44,0,3
1,30.49,0,44,0,3
1,30.43,0,44,0,3
1,30.43,0,44,0,3
1,30.6,0,44,0,3
1,30.6,0,44,0,3
1,31.21,0,44,0,3
1,31.21,0,44,0,3
1,30.82,0,44,0,3
1,30.82,0,44,0,3
1,30.65,0,44,0,3
1,30.65,0,44,0,3
1,30.71,0,44,0,3
1,30.71,0,44,0,3
1,30.93,0,44,0,3
1,30.93,0,44,0,3
1,30.77,0,44,0,3
1,30.77,0,44,0,3
1,30.88,0,44,0,3
1,30.88,0,44,0,3
1,30.88,0,44,0,3
1,30.88,0,44,0,3
1,30.37,0,44,0,3
1,30.37,0,44,0,3
1,30.88,0,44,0,3
1,30.88,0,44,0,3
1,30.65,0,44,0,3
1,30.65,0,44,0,3
1,31.1,0,44,0,3
1,31.1,0,44,0,3
1,30.77,0,44,0,3
1,30.77,0,44,0,3
1,30.71,0,44,0,3
1,30.71,0,44,0,3
1,31.05,0,44,0,3
1,31.05,0,44,0,3
1,30.49,0,44,0,3
1,30.49,0,44,0,3
1,30.77,0,44,0,3
1,30.77,0,44,0,3
1,30.93,0,44,0,3
1,30.93,0,44,0,3
1,30.82,0,45,0,3
1,30.82,0,45,0,3
1,30.77,0,45,0,3
1,30.77,0,45,0,3
1,30.43,0,45,0,3
1,30.43,0,45,0,3
1,30.82,0,45,0,3
1,30.82,0,45,0,3
1,30.71,0,45,0,3
1,30.71,0,45,0,3
1,31.16,0,45,0,3
1,31.16,0,45,0,3
1,30.71,0,45,0,3
1,30.71,0,45,0,3
1,31.05,0,45,0,3
1,31.05,0,45,0,3
1,30.71,0,45,0,3
1,30.71,0,45,0,3
1,30.49,0,45,0,3
1,30.49,0,45,0,3
1,30.82,0,45,0,3
1,30.82,0,45,0,3
1,30.71,0,45,0,3
1,30.71,0,45,0,3
1,30.54,0,45,0,3
1,30.54,0,45,0,3
1,30.26,0,45,0,3
1,30.26,0,45,0,3
1,30.82,0,45,0,3
1,30.82,0,45,0,3
1,31.21,0,45,0,3
1,31.21,0,45,0,3
1,31.16,0,45,0,3
1,31.16,0,45,0,3
1,30.65,0,45,0,3
1,30.65,0,45,0,3
1,30.65,0,45,0,3
1,30.65,0,45,0,3
1,30.6,0,45,0,3
1,30.6,0,45,0,3
1,30.71,0,45,0,3
1,30.71,0,45,0,3
1,30.65,0,45,0,3
1,30.65,0,45,0,3
1,30.54,0,45,0,3
1,30.54,0,45,0,3
1,30.77,0,45,0,3
1,30.77,0,45,0,3
1,30.71,0,45,0,3
1,30.71,0,45,0,3
1,30.54,0,45,0,3
1,30.54,0,45,0,3
1,31.16,0,45,0,3
1,31.16,0,45,0,3
1,30.82,0,45,0,3
1,30.82,0,45,0,3
1,30.49,0,45,0,3
1,30.49,0,45,0,3
1,30.6,0,45,0,3
1,30.6,0,45,0,3
1,30.37,0,45,0,3
1,30.37,0,45,0,3
1,30.77,0,45,0,3
1,30.77,0,45,0,3
1,30.71,0,45,0,3
1,30.71,0,45,0,3
1,30.6,0,45,0,3
1,30.6,0,45,0,3
1,30.71,0,45,0,3
1,30.71,0,45,0,3
1,30.71,0,45,0,3
1,30.71,0,45,0,3
1,30.15,0,45,0,3
1,30.15,0,45,0,3
1,30.88,0,45,0,3
1,30.88,0,45,0,3
1,30.77,0,45,0,3
1,30.77,0,45,0,3
1,30.37,0,45,0,3
1,30.37,0,45,0,3
1,30.26,0,45,0,3
1,30.26,0,45,0,3
1,30.65,0,45,0,3
1,30.65,0,45,0,3
1,30.65,0,45,0,3
1,30.65,0,45,0,3
1,30.49,0,45,0,3
1,30.49,0,45,0,3
1,30.15,0,45,0,3
1,30.15,0,45,0,3
1,30.26,0,45,0,3
1,30.26,0,45,0,3
1,30.65,0,45,0,3
1,30.65,0,45,0,3
1,30.15,0,45,0,3
1,30.15,0,45,0,3
1,31.21,0,45,0,3
1,31.21,0,45,0,3
1,30.77,0,45,0,3
1,30.77,0,45,0,3
1,30.88,0,45,0,3
1,30.88,0,45,0,3
1,30.6,0,45,0,3
1,30.6,0,45,0,3
1,30.6,0,45,0,3
1,30.6,0,45,0,3
1,30.65,0,45,0,3
1,30.65,0,45,0,3
1,30.6,0,45,0,3
1,30.6,0,45,0,3
1,30.77,0,45,0,3
1,30.77,0,45,0,3
1,30.77,0,45,0,3
1,30.77,0,45,0,3
1,30.71,0,45,0,3
1,30.71,0,45,0,3
1,30.26,0,45,0,3
1,30.26,0,45,0,3
1,31.1,0,45,0,3
1,31.1,0,45,0,3
1,31.1,0,45,0,3
1,31.1,0,45,0,3
1,30.88,0,45,4.62,3
1,30.88,0,45,4.62,3
1,30.82,0,45,2.81,3
1,30.82,0,45,2.81,3
1,30.65,0,45,2.62,3
1,30.65,0,45,2.62,3
1,30.82,0,45,2.45,3
1,30.82,0,45,2.45,3
1,30.71,0,45,3.27,3
1,30.71,0,45,3.27,3
1,30.43,0,45,1.72,3
1,30.43,0,45,1.72,3
1,30.26,0,45,1.61,3
1,30.26,0,45,1.61,3
1,30.49,0,45,1.65,3
1,30.49,0,45,1.65,3
1,30.49,0,45,1.65,3
1,30.49,0,45,1.65,3
1,31.16,0,45,2.89,3
1,31.16,0,45,2.89,3
1,30.6,0,45,2.25,3
1,30.6,0,45,2.25,3
1,30.6,0,45,1.88,3
1,30.6,0,45,1.88,3
1,30.26,0,45,1.65,3
1,30.26,0,45,1.65,3
1,30.49,0,45,0.5,3
1,30.49,0,45,0.5,3
1,30.54,0,45,0.5,3
1,30.54,0,45,0.5,3
1,30.43,0,45,0,3
1,30.43,0,45,0,3
1,30.71,0,45,0,3
1,30.71,0,45,0,3
1,30.49,0,45,0,3
1,30.49,0,45,0,3
1,30.15,0,45,0,3
1,30.15,0,45,0,3
1,30.37,0,45,0,3
1,30.37,0,45,0,3
1,31.1,0,45,0,3
1,31.1,0,45,0,3
1,31.1,0,45,0,3
1,31.1,0,45,0,3
1,30.71,0,45,0,3
1,30.71,0,45,0,3
1,30.82,0,47,0,3
1,30.82,0,47,0,3
1,30.82,0,47,0,3
1,30.82,0,47,0,3
1,30.43,0,47,0,3
1,30.43,0,47,0,3
1,30.43,0,47,0,3
1,30.43,0,47,0,3
1,30.49,0,47,5.54,3
1,30.49,0,47,5.54,3
1,30.65,0,47,5.63,3
1,30.65,0,47,5.63,3
1,30.54,0,47,3.92,3
1,30.54,0,47,3.92,3
1,30.2,0,47,0,3
1,30.2,0,47,0,3
1,31.05,0,47,0,3
1,31.05,0,47,0,3
1,31.05,0,47,0,3
1,31.05,0,47,0,3
1,30.37,0,47,0,3
1,30.37,0,47,0,3
1,30.49,0,47,0,3
1,30.49,0,47,0,3
1,30.54,0,47,0,3
1,30.54,0,47,0,3
1,30.54,0,47,0,3
1,30.54,0,47,0,3
1,30.43,0,47,0,3
1,30.43,0,47,0,3
1,30.2,0,47,0,3
1,30.2,0,47,0,3
1,30.49,0,47,0,3
1,30.49,0,47,0,3
1,30.49,0,47,0,3
1,30.49,0,47,0,3
1,30.26,0,47,0,3
1,30.26,0,47,0,3
1,30.88,0,47,0,3
1,30.88,0,47,0,3
1,30.49,0,47,0,3
1,30.49,0,47,0,3
1,30.82,0,47,0,3
1,30.82,0,47,0,3
1,30.6,0,47,0,3
1,30.6,0,47,0,3
1,30.65,0,47,0,3
1,30.65,0,47,0,3
1,30.49,0,47,0,3
1,30.49,0,47,0,3
1,30.54,0,47,0,3
1,30.54,0,47,0,3
1,30.49,0,47,0,3
1,30.49,0,47,0,3
1,30.37,0,47,0,3
1,30.37,0,47,0,3
1,30.43,0,47,0,3
1,30.43,0,47,0,3
1,30.49,0,47,0,3
1,30.49,0,47,0,3
1,30.54,0,47,0,3
1,30.54,0,47,0,3
1,30.54,0,47,0,3
1,30.54,0,47,0,3
1,30.43,0,47,0,3
1,30.43,0,47,0,3
1,30.03,0,47,0,3
1,30.03,0,47,0,3
1,30.09,0,47,0,3
1,30.09,0,47,0,3
1,30.37,0,47,0,3
1,30.37,0,47,0,3
1,30.09,0,47,0,3
1,30.09,0,47,0,3
1,30.43,0,47,0,3
1,30.43,0,47,0,3
1,30.09,0,47,0,3
1,30.09,0,47,0,3
1,30.09,0,47,0,3
1,30.09,0,47,0,3
1,30.15,0,47,0,3
1,30.15,0,47,0,3
1,30.43,0,47,0,3
1,30.43,0,47,0,3
1,30.49,0,47,0,3
1,30.49,0,47,0,3
1,30.54,0,47,0,3
1,30.54,0,47,0,3
1,30.6,0,47,0,3
1,30.6,0,47,0,3
1,30.2,0,47,0,3
1,30.2,0,47,0,3
1,30.26,0,47,0,3
1,30.26,0,47,0,3
1,30.26,0,47,0,3
1,30.26,0,47,0,3
1,30.43,0,47,0,3
1,30.43,0,47,0,3
1,30.49,0,47,0,3
1,30.49,0,47,0,3
1,30.49,0,47,0,3
1,30.49,0,47,0,3
1,30.49,0,47,0,3
1,30.49,0,47,0,3
1,30.6,0,47,0,3
1,30.6,0,47,0,3
1,30.77,0,47,0,3
1,30.77,0,47,0,3
1,30.49,0,47,0,3
1,30.49,0,47,0,3
1,30.37,0,47,0,3
1,30.37,0,47,0,3
1,30.15,0,47,0,3
1,30.15,0,47,0,3
1,30.2,0,47,0,3
1,30.2,0,47,0,3
1,30.03,0,47,0,3
1,30.03,0,47,0,3
1,29.92,0,47,0,3
1,29.92,0,47,0,3
1,30.49,0,47,0,3
