"time","ApparentPower","Current","Factor","Power","ReactivePower","Voltage"
"2023-03-01T00:10:00.000+01:00","51","0.231","0.77","39","32","220"
"2023-03-01T00:10:10.000+01:00","51","0.231","0.78","40","32","220"
"2023-03-01T00:10:20.000+01:00","50","0.229","0.77","39","32","220"
"2023-03-01T00:10:30.000+01:00","51","0.231","0.78","39","32","220"
"2023-03-01T00:10:40.000+01:00","50","0.229","0.78","39","32","220"
"2023-03-01T00:10:50.000+01:00","51","0.23","0.81","41","30","220"
"2023-03-01T00:11:00.000+01:00","51","0.231","0.75","38","34","220"
"2023-03-01T00:11:10.000+01:00","51","0.232","0.76","39","33","220"
"2023-03-01T00:11:20.000+01:00","51","0.231","0.75","38","33","220"
"2023-03-01T00:11:30.000+01:00","51","0.231","0.79","40","31","220"
"2023-03-01T00:11:40.000+01:00","51","0.231","0.77","39","32","220"
"2023-03-01T00:11:50.000+01:00","51","0.23","0.76","38","33","220"
"2023-03-01T00:12:00.000+01:00","51","0.232","0.8","41","31","220"
"2023-03-01T00:12:10.000+01:00","50","0.229","0.8","40","30","220"
"2023-03-01T00:12:20.000+01:00","51","0.232","0.8","41","31","220"
"2023-03-01T00:12:30.000+01:00","50","0.229","0.77","39","32","220"
"2023-03-01T00:12:40.000+01:00","50","0.229","0.76","38","33","220"
"2023-03-01T00:12:50.000+01:00","51","0.231","0.81","41","30","220"
"2023-03-01T00:13:00.000+01:00","51","0.231","0.76","39","33","220"
"2023-03-01T00:13:10.000+01:00","51","0.23","0.76","39","33","220"
"2023-03-01T00:13:20.000+01:00","51","0.231","0.81","41","30","220"
"2023-03-01T00:13:30.000+01:00","50","0.229","0.79","40","31","220"
"2023-03-01T00:13:40.000+01:00","50","0.23","0.81","41","30","220"
"2023-03-01T00:13:50.000+01:00","51","0.231","0.82","42","29","220"
"2023-03-01T00:14:00.000+01:00","50","0.229","0.81","41","30","220"
"2023-03-01T00:14:10.000+01:00","50","0.228","0.8","40","30","220"
"2023-03-01T00:14:20.000+01:00","50","0.228","0.81","40","30","220"
"2023-03-01T00:14:30.000+01:00","51","0.231","0.8","40","31","220"
"2023-03-01T00:14:40.000+01:00","51","0.231","0.82","41","29","220"
"2023-03-01T00:14:50.000+01:00","51","0.233","0.75","38","34","220"
"2023-03-01T00:15:00.000+01:00","51","0.232","0.77","40","32","220"
"2023-03-01T00:15:10.000+01:00","51","0.23","0.74","38","34","220"
"2023-03-01T00:15:20.000+01:00","51","0.232","0.77","39","33","220"
"2023-03-01T00:15:30.000+01:00","51","0.232","0.75","38","34","220"
"2023-03-01T00:15:40.000+01:00","51","0.233","0.81","41","30","220"
"2023-03-01T00:15:50.000+01:00","52","0.237","0.75","39","35","220"
"2023-03-01T00:16:00.000+01:00","52","0.235","0.8","41","31","220"
"2023-03-01T00:16:10.000+01:00","50","0.23","0.76","38","33","220"
"2023-03-01T00:16:20.000+01:00","51","0.232","0.77","39","32","220"
"2023-03-01T00:16:30.000+01:00","51","0.23","0.84","43","27","220"
"2023-03-01T00:16:40.000+01:00","51","0.232","0.78","40","32","220"
"2023-03-01T00:16:50.000+01:00","57","0.261","0.77","44","36","220"
"2023-03-01T00:17:00.000+01:00","51","0.232","0.85","43","27","220"
"2023-03-01T00:17:10.000+01:00","51","0.231","0.79","40","31","220"
"2023-03-01T00:17:20.000+01:00","51","0.233","0.78","40","32","220"
"2023-03-01T00:17:30.000+01:00","62","0.284","0.62","39","49","220"
"2023-03-01T00:17:40.000+01:00","51","0.231","0.8","41","31","220"
"2023-03-01T00:17:50.000+01:00","51","0.232","0.77","39","33","220"
"2023-03-01T00:18:00.000+01:00","51","0.23","0.76","39","33","220"
"2023-03-01T00:18:10.000+01:00","51","0.231","0.8","41","31","220"
"2023-03-01T00:18:20.000+01:00","51","0.231","0.77","39","32","220"
"2023-03-01T00:18:30.000+01:00","51","0.231","0.79","40","31","220"
"2023-03-01T00:18:40.000+01:00","51","0.232","0.75","38","34","220"
"2023-03-01T00:18:50.000+01:00","51","0.232","0.76","39","33","220"
"2023-03-01T00:19:00.000+01:00","52","0.234","0.84","43","28","220"
"2023-03-01T00:19:10.000+01:00","51","0.231","0.77","39","33","220"
"2023-03-01T00:19:20.000+01:00","51","0.232","0.74","38","34","220"
"2023-03-01T00:19:30.000+01:00","51","0.231","0.81","41","30","220"
"2023-03-01T00:19:40.000+01:00","51","0.23","0.78","39","32","220"
"2023-03-01T00:19:50.000+01:00","51","0.232","0.81","41","30","220"
"2023-03-01T00:20:00.000+01:00","51","0.231","0.78","39","32","220"
"2023-03-01T00:20:10.000+01:00","51","0.23","0.84","43","27","220"
"2023-03-01T00:20:20.000+01:00","51","0.232","0.84","43","28","220"
"2023-03-01T00:20:30.000+01:00","50","0.23","0.77","39","32","220"
"2023-03-01T00:20:40.000+01:00","50","0.23","0.8","40","30","220"
"2023-03-01T00:20:50.000+01:00","51","0.233","0.8","41","31","220"
"2023-03-01T00:21:00.000+01:00","51","0.231","0.77","39","32","220"
"2023-03-01T00:21:10.000+01:00","51","0.232","0.75","38","34","220"
"2023-03-01T00:21:20.000+01:00","51","0.232","0.77","40","32","220"
"2023-03-01T00:21:30.000+01:00","50","0.229","0.76","38","33","220"
"2023-03-01T00:21:40.000+01:00","70","0.321","0.91","64","29","220"
"2023-03-01T00:21:50.000+01:00","51","0.232","0.77","39","32","220"
"2023-03-01T00:22:00.000+01:00","51","0.232","0.79","40","31","220"
"2023-03-01T00:22:10.000+01:00","51","0.231","0.81","41","30","220"
"2023-03-01T00:22:20.000+01:00","51","0.231","0.81","41","30","220"
"2023-03-01T00:22:30.000+01:00","51","0.232","0.76","39","33","220"
"2023-03-01T00:22:40.000+01:00","51","0.232","0.79","40","32","220"
"2023-03-01T00:22:50.000+01:00","51","0.232","0.76","39","33","220"
"2023-03-01T00:23:00.000+01:00","51","0.234","0.79","40","32","220"
"2023-03-01T00:23:10.000+01:00","51","0.232","0.76","39","33","220"
"2023-03-01T00:23:20.000+01:00","51","0.231","0.77","39","32","220"
"2023-03-01T00:23:30.000+01:00","51","0.231","0.84","43","27","220"
"2023-03-01T00:23:40.000+01:00","51","0.233","0.76","39","33","220"
"2023-03-01T00:23:50.000+01:00","51","0.231","0.76","38","33","220"
"2023-03-01T00:24:00.000+01:00","51","0.232","0.8","41","30","220"
"2023-03-01T00:24:10.000+01:00","51","0.233","0.77","39","33","220"
"2023-03-01T00:24:20.000+01:00","51","0.23","0.81","41","30","220"
"2023-03-01T00:24:30.000+01:00","51","0.234","0.77","40","33","220"
"2023-03-01T00:24:40.000+01:00","51","0.232","0.78","40","32","220"
"2023-03-01T00:24:50.000+01:00","51","0.231","0.76","39","33","220"
"2023-03-01T00:25:00.000+01:00","51","0.232","0.75","38","34","220"
"2023-03-01T00:25:10.000+01:00","51","0.231","0.81","41","30","220"
"2023-03-01T00:25:20.000+01:00","50","0.228","0.82","41","29","220"
"2023-03-01T00:25:30.000+01:00","50","0.229","0.76","38","33","220"
"2023-03-01T00:25:40.000+01:00","51","0.23","0.76","38","33","220"
"2023-03-01T00:25:50.000+01:00","51","0.23","0.77","39","32","220"
"2023-03-01T00:26:00.000+01:00","51","0.23","0.77","39","32","220"
"2023-03-01T00:26:10.000+01:00","50","0.229","0.83","42","28","220"
"2023-03-01T00:26:20.000+01:00","51","0.232","0.8","41","31","220"
"2023-03-01T00:26:30.000+01:00","51","0.23","0.76","38","33","220"
"2023-03-01T00:26:40.000+01:00","50","0.228","0.81","41","29","220"
"2023-03-01T00:26:50.000+01:00","50","0.228","0.77","39","32","220"
"2023-03-01T00:27:00.000+01:00","50","0.229","0.8","40","30","220"
"2023-03-01T00:27:10.000+01:00","51","0.231","0.75","38","33","220"
"2023-03-01T00:27:20.000+01:00","51","0.231","0.77","39","32","220"
"2023-03-01T00:27:30.000+01:00","54","0.244","0.78","42","34","220"
"2023-03-01T00:27:40.000+01:00","50","0.229","0.76","38","33","220"
"2023-03-01T00:27:50.000+01:00","52","0.236","0.76","39","34","220"
"2023-03-01T00:28:00.000+01:00","51","0.231","0.78","40","32","220"
"2023-03-01T00:28:10.000+01:00","51","0.232","0.8","41","31","220"
"2023-03-01T00:28:20.000+01:00","51","0.23","0.79","40","31","220"
"2023-03-01T00:28:30.000+01:00","51","0.23","0.74","38","34","220"
"2023-03-01T00:28:40.000+01:00","51","0.231","0.77","39","33","220"
"2023-03-01T00:28:50.000+01:00","50","0.23","0.76","39","33","220"
"2023-03-01T00:29:00.000+01:00","51","0.23","0.75","38","34","220"
"2023-03-01T00:29:10.000+01:00","51","0.232","0.75","38","34","220"
"2023-03-01T00:29:20.000+01:00","51","0.231","0.76","39","33","220"
"2023-03-01T00:29:30.000+01:00","51","0.232","0.81","42","30","220"
"2023-03-01T00:29:40.000+01:00","51","0.231","0.76","39","33","220"
"2023-03-01T00:29:50.000+01:00","51","0.231","0.81","41","30","220"
"2023-03-01T00:30:00.000+01:00","50","0.229","0.79","40","31","220"
"2023-03-01T00:30:10.000+01:00","51","0.231","0.75","38","34","220"
"2023-03-01T00:30:20.000+01:00","51","0.232","0.77","39","33","220"
"2023-03-01T00:30:30.000+01:00","50","0.229","0.75","38","33","220"
"2023-03-01T00:30:40.000+01:00","51","0.233","0.77","40","33","220"
"2023-03-01T00:30:50.000+01:00","51","0.231","0.76","39","33","220"
"2023-03-01T00:31:00.000+01:00","51","0.233","0.74","38","34","220"
"2023-03-01T00:31:10.000+01:00","51","0.23","0.81","41","29","220"
"2023-03-01T00:31:20.000+01:00","51","0.233","0.78","40","32","220"
"2023-03-01T00:31:30.000+01:00","51","0.23","0.76","39","33","220"
"2023-03-01T00:31:40.000+01:00","50","0.229","0.77","39","32","220"
"2023-03-01T00:31:50.000+01:00","51","0.232","0.8","41","31","220"
"2023-03-01T00:32:00.000+01:00","50","0.228","0.76","38","32","220"
"2023-03-01T00:32:10.000+01:00","51","0.231","0.76","39","33","220"
"2023-03-01T00:32:20.000+01:00","51","0.231","0.81","41","30","220"
"2023-03-01T00:32:30.000+01:00","52","0.234","0.74","38","34","220"
"2023-03-01T00:32:40.000+01:00","51","0.231","0.77","39","33","220"
"2023-03-01T00:32:50.000+01:00","51","0.23","0.79","40","31","220"
"2023-03-01T00:33:00.000+01:00","51","0.231","0.83","42","29","220"
"2023-03-01T00:33:10.000+01:00","50","0.228","0.82","41","29","220"
"2023-03-01T00:33:20.000+01:00","50","0.228","0.77","39","32","220"
"2023-03-01T00:33:30.000+01:00","50","0.229","0.79","40","31","220"
"2023-03-01T00:33:40.000+01:00","52","0.235","0.74","38","35","220"
"2023-03-01T00:33:50.000+01:00","51","0.23","0.75","38","34","220"
"2023-03-01T00:34:00.000+01:00","51","0.231","0.82","42","29","220"
"2023-03-01T00:34:10.000+01:00","52","0.234","0.78","40","32","220"
"2023-03-01T00:34:20.000+01:00","51","0.231","0.8","41","31","220"
"2023-03-01T00:34:30.000+01:00","51","0.231","0.78","40","32","220"
"2023-03-01T00:34:40.000+01:00","51","0.232","0.75","38","34","220"
"2023-03-01T00:34:50.000+01:00","51","0.23","0.83","42","28","220"
"2023-03-01T00:35:00.000+01:00","51","0.231","0.77","39","32","220"
"2023-03-01T00:35:10.000+01:00","51","0.233","0.81","42","30","220"
"2023-03-01T00:35:20.000+01:00","51","0.231","0.77","39","33","220"
"2023-03-01T00:35:30.000+01:00","51","0.233","0.82","42","29","220"
"2023-03-01T00:35:40.000+01:00","51","0.234","0.76","39","34","220"
"2023-03-01T00:35:50.000+01:00","51","0.231","0.76","39","33","220"
"2023-03-01T00:36:00.000+01:00","51","0.23","0.81","41","29","220"
"2023-03-01T00:36:10.000+01:00","52","0.234","0.74","38","35","220"
"2023-03-01T00:36:20.000+01:00","52","0.236","0.82","43","29","220"
"2023-03-01T00:36:30.000+01:00","51","0.23","0.82","41","29","220"
"2023-03-01T00:36:40.000+01:00","51","0.23","0.77","39","32","220"
"2023-03-01T00:36:50.000+01:00","70","0.318","0.54","38","59","220"
"2023-03-01T00:37:00.000+01:00","51","0.232","0.8","41","31","220"
"2023-03-01T00:37:10.000+01:00","51","0.231","0.84","43","27","220"
"2023-03-01T00:37:20.000+01:00","51","0.23","0.76","39","33","220"
"2023-03-01T00:37:30.000+01:00","55","0.252","1","55","0","220"
"2023-03-01T00:37:40.000+01:00","50","0.229","0.77","39","32","220"
"2023-03-01T00:37:50.000+01:00","50","0.229","0.76","38","33","220"
"2023-03-01T00:38:00.000+01:00","52","0.235","0.77","40","33","220"
"2023-03-01T00:38:10.000+01:00","51","0.233","0.76","39","33","220"
"2023-03-01T00:38:20.000+01:00","51","0.23","0.77","39","32","220"
"2023-03-01T00:38:30.000+01:00","51","0.23","0.83","42","29","220"
"2023-03-01T00:38:40.000+01:00","52","0.236","0.74","38","35","220"
"2023-03-01T00:38:50.000+01:00","51","0.232","0.81","41","30","220"
"2023-03-01T00:39:00.000+01:00","51","0.232","0.78","40","32","220"
"2023-03-01T00:39:10.000+01:00","51","0.233","0.74","38","34","220"
"2023-03-01T00:39:20.000+01:00","50","0.229","0.77","39","32","220"
"2023-03-01T00:39:30.000+01:00","51","0.232","0.8","41","31","220"
"2023-03-01T00:39:40.000+01:00","51","0.231","0.77","39","33","220"
"2023-03-01T00:39:50.000+01:00","52","0.237","0.73","38","36","220"
"2023-03-01T00:40:00.000+01:00","52","0.236","0.81","42","31","220"
"2023-03-01T00:40:10.000+01:00","51","0.231","0.82","42","30","220"
"2023-03-01T00:40:20.000+01:00","51","0.231","0.77","39","33","220"
"2023-03-01T00:40:30.000+01:00","51","0.23","0.84","43","27","220"
"2023-03-01T00:40:40.000+01:00","51","0.233","0.76","39","33","220"
"2023-03-01T00:40:50.000+01:00","51","0.23","0.81","41","30","220"
"2023-03-01T00:41:00.000+01:00","51","0.23","0.82","42","29","220"
"2023-03-01T00:41:10.000+01:00","51","0.231","0.75","38","34","220"
"2023-03-01T00:41:20.000+01:00","51","0.232","0.79","41","31","220"
"2023-03-01T00:41:30.000+01:00","51","0.231","0.77","39","32","220"
"2023-03-01T00:41:40.000+01:00","51","0.231","0.81","41","30","220"
"2023-03-01T00:41:50.000+01:00","51","0.231","0.76","39","33","220"
"2023-03-01T00:42:00.000+01:00","51","0.231","0.76","38","33","220"
"2023-03-01T00:42:10.000+01:00","51","0.232","0.77","39","33","220"
"2023-03-01T00:42:20.000+01:00","51","0.232","0.75","38","34","220"
"2023-03-01T00:42:30.000+01:00","51","0.23","0.81","41","30","220"
"2023-03-01T00:42:40.000+01:00","51","0.233","0.75","39","34","220"
"2023-03-01T00:42:50.000+01:00","51","0.231","0.8","41","31","220"
"2023-03-01T00:43:00.000+01:00","51","0.23","0.81","41","30","220"
"2023-03-01T00:43:10.000+01:00","51","0.231","0.82","42","29","220"
"2023-03-01T00:43:20.000+01:00","51","0.231","0.81","41","30","220"
"2023-03-01T00:43:30.000+01:00","51","0.231","0.76","39","33","220"
"2023-03-01T00:43:40.000+01:00","51","0.23","0.79","40","31","220"
"2023-03-01T00:43:50.000+01:00","51","0.231","0.77","39","32","220"
"2023-03-01T00:44:00.000+01:00","51","0.232","0.76","39","33","221"
"2023-03-01T00:44:10.000+01:00","51","0.23","0.81","41","30","220"
"2023-03-01T00:44:20.000+01:00","51","0.231","0.77","39","33","220"
"2023-03-01T00:44:30.000+01:00","51","0.231","0.76","39","33","220"
"2023-03-01T00:44:40.000+01:00","51","0.232","0.78","40","32","220"
"2023-03-01T00:44:50.000+01:00","51","0.231","0.82","42","29","220"
"2023-03-01T00:45:00.000+01:00","51","0.231","0.76","39","33","220"
"2023-03-01T00:45:10.000+01:00","51","0.231","0.78","40","32","220"
"2023-03-01T00:45:20.000+01:00","51","0.233","0.8","41","31","221"
"2023-03-01T00:45:30.000+01:00","51","0.233","0.81","42","30","220"
"2023-03-01T00:45:40.000+01:00","51","0.231","0.78","40","32","220"
"2023-03-01T00:45:50.000+01:00","50","0.229","0.82","42","29","220"
"2023-03-01T00:46:00.000+01:00","51","0.232","0.76","39","33","220"
"2023-03-01T00:46:10.000+01:00","51","0.232","0.74","38","34","221"
