relay,temperature,overtemperature,energy,power
1,30.54,0,34,0
1,30.54,0,34,0
1,30.43,0,34,0
1,30.43,0,34,0
1,30.49,0,34,0
1,30.49,0,34,0
1,30.93,0,34,0
1,30.93,0,34,0
1,30.93,0,34,0
1,30.93,0,34,0
1,30.65,0,34,0
1,30.65,0,34,0
1,30.65,0,34,0
1,30.65,0,34,0
1,30.26,0,34,0
1,30.26,0,34,0
1,30.49,0,34,0
1,30.49,0,34,0
1,30.54,0,34,0
1,30.54,0,34,0
1,30.65,0,34,0
1,30.65,0,34,0
1,30.54,0,34,0
1,30.54,0,34,0
1,30.49,0,34,0
1,30.49,0,34,0
1,30.49,0,34,0
1,30.49,0,34,0
