relay,temperature,overtemperature,energy,power
0,27.02,0,7,0
0,27.02,0,7,0
0,27.08,0,7,0
0,27.08,0,7,0
0,26.9,0,7,0
0,26.9,0,7,0
0,26.9,0,7,0
0,26.9,0,7,0
0,26.79,0,7,0
0,26.79,0,7,0
0,26.9,0,7,0
0,26.9,0,7,0
0,26.73,0,7,0
0,26.73,0,7,0
0,26.79,0,7,0
0,26.79,0,7,0
0,26.9,0,7,0
0,26.9,0,7,0
0,26.9,0,7,0
0,26.9,0,7,0
0,26.9,0,7,0
0,26.9,0,7,0
0,26.73,0,7,0
0,26.73,0,7,0
0,26.9,0,7,0
0,26.9,0,7,0
0,26.9,0,7,0
0,26.9,0,7,0
0,26.79,0,7,0
0,26.79,0,7,0
0,26.79,0,7,0
0,26.79,0,7,0
0,26.9,0,7,0
0,26.9,0,7,0
0,26.73,0,7,0
0,26.73,0,7,0
0,26.79,0,7,0
0,26.79,0,7,0
0,26.79,0,7,0
0,26.79,0,7,0
0,26.79,0,7,0
0,26.79,0,7,0
0,26.73,0,7,0
0,26.73,0,7,0
0,26.73,0,7,0
0,26.73,0,7,0
0,26.79,0,7,0
0,26.79,0,7,0
0,26.73,0,7,0
0,26.73,0,7,0
0,26.73,0,7,0
0,26.73,0,7,0
0,26.79,0,7,0
0,26.79,0,7,0
0,26.73,0,7,0
0,26.73,0,7,0
0,26.73,0,7,0
0,26.73,0,7,0
0,26.73,0,7,0
0,26.73,0,7,0
0,26.67,0,7,0
0,26.67,0,7,0
0,26.73,0,7,0
0,26.73,0,7,0
0,26.67,0,7,0
0,26.67,0,7,0
0,26.67,0,7,0
0,26.67,0,7,0
0,26.73,0,7,0
0,26.73,0,7,0
0,26.67,0,7,0
0,26.67,0,7,0
0,26.67,0,7,0
0,26.67,0,7,0
0,27.02,0,7,0
0,27.02,0,7,0
0,26.9,0,7,0
0,26.9,0,7,0
0,26.96,0,7,0
0,26.96,0,7,0
0,26.67,0,7,0
0,26.67,0,7,0
0,26.67,0,7,0
0,26.67,0,7,0
0,26.67,0,7,0
0,26.67,0,7,0
0,26.67,0,7,0
0,26.67,0,7,0
0,26.61,0,7,0
0,26.61,0,7,0
0,26.61,0,7,0
0,26.61,0,7,0
0,26.67,0,7,0
0,26.67,0,7,0
0,26.61,0,7,0
0,26.61,0,7,0
0,26.67,0,7,0
0,26.67,0,7,0
0,26.67,0,7,0
0,26.67,0,7,0
0,26.67,0,7,0
0,26.67,0,7,0
0,26.67,0,7,0
0,26.67,0,7,0
0,26.67,0,7,0
0,26.67,0,7,0
0,26.67,0,7,0
0,26.67,0,7,0
0,26.67,0,7,0
0,26.67,0,7,0
0,26.67,0,7,0
0,26.67,0,7,0
0,26.67,0,7,0
0,26.67,0,7,0
0,26.73,0,7,0
0,26.73,0,7,0
0,26.67,0,7,0
0,26.67,0,7,0
0,26.67,0,7,0
0,26.67,0,7,0
0,26.61,0,7,0
0,26.61,0,7,0
0,26.61,0,7,0
0,26.61,0,7,0
0,26.61,0,7,0
0,26.61,0,7,0
0,26.61,0,7,0
0,26.61,0,7,0
0,26.61,0,7,0
0,26.61,0,7,0
0,26.61,0,7,0
0,26.61,0,7,0
0,26.55,0,7,0
0,26.55,0,7,0
0,26.61,0,7,0
0,26.61,0,7,0
0,26.67,0,7,0
0,26.67,0,7,0
0,26.55,0,7,0
0,26.55,0,7,0
0,26.55,0,7,0
0,26.55,0,7,0
0,26.55,0,7,0
0,26.55,0,7,0
0,26.55,0,7,0
0,26.55,0,7,0
0,26.55,0,7,0
0,26.55,0,7,0
0,26.61,0,7,0
0,26.61,0,7,0
0,26.79,0,7,0
0,26.79,0,7,0
0,26.96,0,7,0
0,26.96,0,7,0
0,26.9,0,7,0
0,26.9,0,7,0
0,26.61,0,7,0
0,26.61,0,7,0
0,26.61,0,7,0
0,26.61,0,7,0
0,26.61,0,7,0
0,26.61,0,7,0
0,26.61,0,7,0
0,26.61,0,7,0
0,26.61,0,7,0
0,26.61,0,7,0
0,26.55,0,7,0
0,26.55,0,7,0
0,26.55,0,7,0
0,26.55,0,7,0
0,26.61,0,7,0
0,26.61,0,7,0
0,26.61,0,7,0
0,26.61,0,7,0
0,26.61,0,7,0
0,26.61,0,7,0
0,26.61,0,7,0
0,26.61,0,7,0
0,26.61,0,7,0
0,26.61,0,7,0
0,26.67,0,7,0
0,26.67,0,7,0
0,26.55,0,7,0
0,26.55,0,7,0
0,26.61,0,7,0
0,26.61,0,7,0
0,26.61,0,7,0
0,26.61,0,7,0
0,26.55,0,7,0
0,26.55,0,7,0
0,26.61,0,7,0
0,26.61,0,7,0
0,26.61,0,7,0
0,26.61,0,7,0
0,26.55,0,7,0
0,26.55,0,7,0
0,26.55,0,7,0
0,26.55,0,7,0
0,26.55,0,7,0
0,26.55,0,7,0
0,26.55,0,7,0
0,26.55,0,7,0
0,26.49,0,7,0
0,26.49,0,7,0
0,26.55,0,7,0
0,26.55,0,7,0
0,26.49,0,7,0
0,26.49,0,7,0
0,26.79,0,7,0
0,26.79,0,7,0
0,26.79,0,7,0
0,26.79,0,7,0
0,26.73,0,7,0
0,26.73,0,7,0
0,26.49,0,7,0
0,26.49,0,7,0
0,26.43,0,7,0
0,26.43,0,7,0
0,26.43,0,7,0
0,26.43,0,7,0
0,26.37,0,7,0
0,26.37,0,7,0
0,26.43,0,7,0
0,26.43,0,7,0
0,26.37,0,7,0
0,26.37,0,7,0
0,26.37,0,7,0
0,26.37,0,7,0
0,26.43,0,7,0
0,26.43,0,7,0
0,26.43,0,7,0
0,26.43,0,7,0
0,26.49,0,7,0
0,26.49,0,7,0
0,26.55,0,7,0
0,26.55,0,7,0
0,26.49,0,7,0
0,26.49,0,7,0
0,26.43,0,7,0
0,26.43,0,7,0
0,26.43,0,7,0
0,26.43,0,7,0
0,26.49,0,7,0
0,26.49,0,7,0
0,26.43,0,7,0
0,26.43,0,7,0
0,26.43,0,7,0
0,26.43,0,7,0
0,26.37,0,7,0
0,26.37,0,7,0
0,26.43,0,7,0
0,26.43,0,7,0
0,26.43,0,7,0
0,26.43,0,7,0
0,26.49,0,7,0
0,26.49,0,7,0
0,26.37,0,7,0
0,26.37,0,7,0
0,26.49,0,7,0
0,26.49,0,7,0
0,26.43,0,7,0
0,26.43,0,7,0
0,26.43,0,7,0
0,26.43,0,7,0
0,26.55,0,7,0
0,26.55,0,7,0
0,26.43,0,7,0
0,26.43,0,7,0
0,26.49,0,7,0
0,26.49,0,7,0
0,26.55,0,7,0
0,26.55,0,7,0
0,26.43,0,7,0
0,26.43,0,7,0
0,26.49,0,7,0
0,26.49,0,7,0
0,26.43,0,7,0
0,26.43,0,7,0
0,26.31,0,7,0
0,26.31,0,7,0
0,26.49,0,7,0
0,26.49,0,7,0
0,26.49,0,7,0
0,26.49,0,7,0
0,26.67,0,7,0
0,26.67,0,7,0
0,26.61,0,7,0
0,26.61,0,7,0
0,26.73,0,7,0
0,26.73,0,7,0
0,26.37,0,7,0
0,26.37,0,7,0
0,26.43,0,7,0
0,26.43,0,7,0
0,26.37,0,7,0
0,26.37,0,7,0
0,26.31,0,7,0
0,26.31,0,7,0
0,26.43,0,7,0
0,26.43,0,7,0
0,26.37,0,7,0
0,26.37,0,7,0
0,26.43,0,7,0
0,26.43,0,7,0
0,26.61,0,7,0
0,26.61,0,7,0
0,26.37,0,7,0
0,26.37,0,7,0
0,26.43,0,7,0
0,26.43,0,7,0
0,26.37,0,7,0
0,26.37,0,7,0
0,26.37,0,7,0
0,26.37,0,7,0
0,26.43,0,7,0
0,26.43,0,7,0
0,26.37,0,7,0
0,26.37,0,7,0
0,26.31,0,7,0
0,26.31,0,7,0
0,26.31,0,7,0
0,26.31,0,7,0
0,26.31,0,7,0
0,26.31,0,7,0
0,26.31,0,7,0
0,26.31,0,7,0
0,26.31,0,7,0
0,26.31,0,7,0
0,26.31,0,7,0
0,26.31,0,7,0
0,26.31,0,7,0
0,26.31,0,7,0
0,26.31,0,7,0
0,26.31,0,7,0
0,26.19,0,7,0
0,26.19,0,7,0
0,26.31,0,7,0
0,26.31,0,7,0
0,26.25,0,7,0
0,26.25,0,7,0
0,26.31,0,7,0
0,26.31,0,7,0
0,26.25,0,7,0
0,26.25,0,7,0
0,26.19,0,7,0
0,26.19,0,7,0
0,26.31,0,7,0
0,26.31,0,7,0
0,26.25,0,7,0
0,26.25,0,7,0
0,26.25,0,7,0
0,26.25,0,7,0
0,26.25,0,7,0
0,26.25,0,7,0
0,26.19,0,7,0
0,26.19,0,7,0
0,26.25,0,7,0
0,26.25,0,7,0
0,26.19,0,7,0
0,26.19,0,7,0
0,26.43,0,7,0
0,26.43,0,7,0
0,26.49,0,7,0
0,26.49,0,7,0
0,26.43,0,7,0
0,26.43,0,7,0
0,26.25,0,7,0
0,26.25,0,7,0
0,26.25,0,7,0
0,26.25,0,7,0
0,26.19,0,7,0
0,26.19,0,7,0
0,26.25,0,7,0
0,26.25,0,7,0
0,26.25,0,7,0
0,26.25,0,7,0
0,26.25,0,7,0
0,26.25,0,7,0
0,26.25,0,7,0
0,26.25,0,7,0
0,26.37,0,7,0
0,26.37,0,7,0
0,26.25,0,7,0
0,26.25,0,7,0
0,26.19,0,7,0
0,26.19,0,7,0
0,26.25,0,7,0
0,26.25,0,7,0
0,26.07,0,7,0
0,26.07,0,7,0
0,26.25,0,7,0
0,26.25,0,7,0
0,26.19,0,7,0
0,26.19,0,7,0
0,26.25,0,7,0
0,26.25,0,7,0
0,26.25,0,7,0
0,26.25,0,7,0
0,26.25,0,7,0
0,26.25,0,7,0
0,26.25,0,7,0
0,26.25,0,7,0
0,26.19,0,7,0
0,26.19,0,7,0
0,26.25,0,7,0
0,26.25,0,7,0
0,26.25,0,7,0
0,26.25,0,7,0
0,26.25,0,7,0
0,26.25,0,7,0
0,26.25,0,7,0
0,26.25,0,7,0
0,26.19,0,7,0
0,26.19,0,7,0
0,26.01,0,7,0
0,26.01,0,7,0
0,26.19,0,7,0
0,26.19,0,7,0
0,26.19,0,7,0
0,26.19,0,7,0
0,26.19,0,7,0
0,26.19,0,7,0
0,26.07,0,7,0
0,26.07,0,7,0
0,26.19,0,7,0
0,26.19,0,7,0
0,26.19,0,7,0
0,26.19,0,7,0
0,26.25,0,7,0
0,26.25,0,7,0
0,26.19,0,7,0
0,26.19,0,7,0
0,26.19,0,7,0
0,26.19,0,7,0
0,26.19,0,7,0
0,26.19,0,7,0
0,26.37,0,7,0
0,26.37,0,7,0
0,26.37,0,7,0
0,26.37,0,7,0
0,26.37,0,7,0
0,26.37,0,7,0
0,26.19,0,7,0
0,26.19,0,7,0
0,26.07,0,7,0
0,26.07,0,7,0
0,26.07,0,7,0
0,26.07,0,7,0
0,26.19,0,7,0
0,26.19,0,7,0
0,26.07,0,7,0
0,26.07,0,7,0
0,25.95,0,7,0
0,25.95,0,7,0
0,26.07,0,7,0
0,26.07,0,7,0
0,26.07,0,7,0
0,26.07,0,7,0
0,26.19,0,7,0
0,26.19,0,7,0
0,26.19,0,7,0
0,26.19,0,7,0
0,26.07,0,7,0
0,26.07,0,7,0
0,26.07,0,7,0
0,26.07,0,7,0
0,26.19,0,7,0
0,26.19,0,7,0
0,26.19,0,7,0
0,26.19,0,7,0
0,26.19,0,7,0
0,26.19,0,7,0
0,26.19,0,7,0
0,26.19,0,7,0
0,26.07,0,7,0
0,26.07,0,7,0
0,26.07,0,7,0
0,26.07,0,7,0
0,25.95,0,7,0
0,25.95,0,7,0
0,26.01,0,7,0
0,26.01,0,7,0
0,26.07,0,7,0
0,26.07,0,7,0
0,26.01,0,7,0
0,26.01,0,7,0
0,26.19,0,7,0
0,26.19,0,7,0
0,26.07,0,7,0
0,26.07,0,7,0
0,26.07,0,7,0
0,26.07,0,7,0
0,25.89,0,7,0
0,25.89,0,7,0
0,26.01,0,7,0
0,26.01,0,7,0
0,25.95,0,7,0
0,25.95,0,7,0
0,26.07,0,7,0
0,26.07,0,7,0
0,25.95,0,7,0
0,25.95,0,7,0
0,25.83,0,7,0
0,25.83,0,7,0
0,25.83,0,7,0
0,25.83,0,7,0
0,26.31,0,7,0
0,26.31,0,7,0
0,26.73,0,7,0
0,26.73,0,7,0
0,26.43,0,7,0
0,26.43,0,7,0
0,26.61,0,7,0
0,26.61,0,7,0
0,26.61,0,7,0
0,26.61,0,7,0
0,26.49,0,7,0
0,26.49,0,7,0
0,26.25,0,7,0
0,26.25,0,7,0
0,26.19,0,7,0
0,26.19,0,7,0
0,26.19,0,7,0
0,26.19,0,7,0
0,26.19,0,7,0
0,26.19,0,7,0
0,26.19,0,7,0
0,26.19,0,7,0
0,26.19,0,7,0
0,26.19,0,7,0
0,26.19,0,7,0
0,26.19,0,7,0
0,26.19,0,7,0
0,26.19,0,7,0
0,26.19,0,7,0
0,26.19,0,7,0
0,26.07,0,7,0
0,26.07,0,7,0
0,26.07,0,7,0
0,26.07,0,7,0
0,26.07,0,7,0
0,26.07,0,7,0
0,26.19,0,7,0
0,26.19,0,7,0
0,26.07,0,7,0
0,26.07,0,7,0
0,25.83,0,7,0
0,25.83,0,7,0
0,26.07,0,7,0
0,26.07,0,7,0
0,25.95,0,7,0
0,25.95,0,7,0
0,26.07,0,7,0
0,26.07,0,7,0
0,26.01,0,7,0
0,26.01,0,7,0
0,26.01,0,7,0
0,26.01,0,7,0
0,26.01,0,7,0
0,26.01,0,7,0
0,26.01,0,7,0
0,26.01,0,7,0
0,25.83,0,7,0
0,25.83,0,7,0
0,25.83,0,7,0
0,25.83,0,7,0
0,25.83,0,7,0
0,25.83,0,7,0
0,25.95,0,7,0
0,25.95,0,7,0
0,26.19,0,7,0
0,26.19,0,7,0
0,26.19,0,7,0
0,26.19,0,7,0
0,25.71,0,7,0
0,25.71,0,7,0
0,25.89,0,7,0
0,25.89,0,7,0
0,25.83,0,7,0
0,25.83,0,7,0
0,25.83,0,7,0
0,25.83,0,7,0
0,25.83,0,7,0
0,25.83,0,7,0
0,25.77,0,7,0
0,25.77,0,7,0
0,25.77,0,7,0
0,25.77,0,7,0
0,25.65,0,7,0
0,25.65,0,7,0
0,25.71,0,7,0
0,25.71,0,7,0
0,25.77,0,7,0
0,25.77,0,7,0
0,25.71,0,7,0
0,25.71,0,7,0
0,25.77,0,7,0
0,25.77,0,7,0
0,25.71,0,7,0
0,25.71,0,7,0
0,25.77,0,7,0
0,25.77,0,7,0
0,25.77,0,7,0
0,25.77,0,7,0
0,25.77,0,7,0
0,25.77,0,7,0
0,25.83,0,7,0
0,25.83,0,7,0
0,25.77,0,7,0
0,25.77,0,7,0
0,25.77,0,7,0
0,25.77,0,7,0
0,25.71,0,7,0
0,25.71,0,7,0
0,25.71,0,7,0
0,25.71,0,7,0
0,25.71,0,7,0
0,25.71,0,7,0
0,25.65,0,7,0
0,25.65,0,7,0
0,25.65,0,7,0
0,25.65,0,7,0
0,25.59,0,7,0
0,25.59,0,7,0
0,25.65,0,7,0
0,25.65,0,7,0
0,25.65,0,7,0
0,25.65,0,7,0
0,25.77,0,7,0
0,25.77,0,7,0
0,25.65,0,7,0
0,25.65,0,7,0
0,25.65,0,7,0
0,25.65,0,7,0
0,25.71,0,7,0
0,25.71,0,7,0
0,25.65,0,7,0
0,25.65,0,7,0
0,25.65,0,7,0
0,25.65,0,7,0
0,25.71,0,7,0
0,25.71,0,7,0
0,25.71,0,7,0
0,25.71,0,7,0
0,26.19,0,7,0
0,26.19,0,7,0
0,26.19,0,7,0
0,26.19,0,7,0
0,26.01,0,7,0
0,26.01,0,7,0
0,25.71,0,7,0
0,25.71,0,7,0
0,25.83,0,7,0
0,25.83,0,7,0
0,25.71,0,7,0
0,25.71,0,7,0
0,25.71,0,7,0
0,25.71,0,7,0
0,25.23,0,7,0
0,25.23,0,7,0
0,25.71,0,7,0
0,25.71,0,7,0
0,25.65,0,7,0
0,25.65,0,7,0
0,25.65,0,7,0
0,25.65,0,7,0
0,25.65,0,7,0
0,25.65,0,7,0
0,25.71,0,7,0
0,25.71,0,7,0
0,25.77,0,7,0
0,25.77,0,7,0
0,25.59,0,7,0
0,25.59,0,7,0
0,25.59,0,7,0
0,25.59,0,7,0
0,25.65,0,7,0
0,25.65,0,7,0
0,25.65,0,7,0
0,25.65,0,7,0
0,25.65,0,7,0
0,25.65,0,7,0
0,25.65,0,7,0
0,25.65,0,7,0
0,25.65,0,7,0
0,25.65,0,7,0
0,25.71,0,7,0
0,25.71,0,7,0
0,25.71,0,7,0
0,25.71,0,7,0
0,25.77,0,7,0
0,25.77,0,7,0
0,25.71,0,7,0
0,25.71,0,7,0
0,25.71,0,7,0
0,25.71,0,7,0
0,25.71,0,7,0
0,25.71,0,7,0
0,25.77,0,7,0
0,25.77,0,7,0
0,25.71,0,7,0
0,25.71,0,7,0
0,25.83,0,7,0
0,25.83,0,7,0
0,25.71,0,7,0
0,25.71,0,7,0
0,25.71,0,7,0
0,25.71,0,7,0
0,25.71,0,7,0
0,25.71,0,7,0
0,25.71,0,7,0
0,25.71,0,7,0
0,25.71,0,7,0
0,25.71,0,7,0
0,25.77,0,7,0
0,25.77,0,7,0
0,25.77,0,7,0
0,25.77,0,7,0
0,25.83,0,7,0
0,25.83,0,7,0
0,26.25,0,7,0
0,26.25,0,7,0
0,26.19,0,7,0
0,26.19,0,7,0
0,26.19,0,7,0
0,26.19,0,7,0
0,25.83,0,7,0
0,25.83,0,7,0
0,25.89,0,7,0
0,25.89,0,7,0
0,25.89,0,7,0
0,25.89,0,7,0
0,25.65,0,7,0
0,25.65,0,7,0
0,25.83,0,7,0
0,25.83,0,7,0
0,26.01,0,7,0
0,26.01,0,7,0
0,25.83,0,7,0
0,25.83,0,7,0
0,26.01,0,7,0
0,26.01,0,7,0
0,25.95,0,7,0
0,25.95,0,7,0
0,26.07,0,7,0
0,26.07,0,7,0
0,25.89,0,7,0
0,25.89,0,7,0
0,26.01,0,7,0
0,26.01,0,7,0
0,26.01,0,7,0
0,26.01,0,7,0
0,26.07,0,7,0
0,26.07,0,7,0
0,26.01,0,7,0
0,26.01,0,7,0
0,26.37,0,7,0
0,26.37,0,7,0
0,26.07,0,7,0
0,26.07,0,7,0
0,26.07,0,7,0
0,26.07,0,7,0
0,26.07,0,7,0
0,26.07,0,7,0
0,26.07,0,7,0
0,26.07,0,7,0
0,26.19,0,7,0
0,26.19,0,7,0
0,26.25,0,7,0
0,26.25,0,7,0
0,26.19,0,7,0
0,26.19,0,7,0
0,26.19,0,7,0
0,26.19,0,7,0
0,26.25,0,7,0
0,26.25,0,7,0
0,26.49,0,7,0
0,26.49,0,7,0
0,26.25,0,7,0
0,26.25,0,7,0
0,26.31,0,7,0
0,26.31,0,7,0
0,26.25,0,7,0
0,26.25,0,7,0
0,26.07,0,7,0
0,26.07,0,7,0
0,26.19,0,7,0
0,26.19,0,7,0
0,26.25,0,7,0
0,26.25,0,7,0
0,26.25,0,7,0
0,26.25,0,7,0
0,26.31,0,7,0
0,26.31,0,7,0
0,26.31,0,7,0
0,26.31,0,7,0
0,26.61,0,7,0
0,26.61,0,7,0
0,26.55,0,7,0
0,26.55,0,7,0
0,26.61,0,7,0
0,26.61,0,7,0
0,26.37,0,7,0
0,26.37,0,7,0
0,26.31,0,7,0
0,26.31,0,7,0
0,26.31,0,7,0
0,26.31,0,7,0
0,26.37,0,7,0
0,26.37,0,7,0
0,26.31,0,7,0
0,26.31,0,7,0
0,26.37,0,7,0
0,26.37,0,7,0
0,26.37,0,7,0
0,26.37,0,7,0
0,26.43,0,7,0
0,26.43,0,7,0
0,26.43,0,7,0
0,26.43,0,7,0
0,26.49,0,7,0
0,26.49,0,7,0
0,26.43,0,7,0
0,26.43,0,7,0
0,26.55,0,7,0
0,26.55,0,7,0
0,26.55,0,7,0
0,26.55,0,7,0
0,26.55,0,7,0
0,26.55,0,7,0
0,26.55,0,7,0
0,26.55,0,7,0
0,26.61,0,7,0
0,26.61,0,7,0
0,26.61,0,7,0
0,26.61,0,7,0
0,26.61,0,7,0
0,26.61,0,7,0
0,26.67,0,7,0
0,26.67,0,7,0
0,26.67,0,7,0
0,26.67,0,7,0
0,26.61,0,7,0
